boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
dirichlet,7.8,4.19,0.75,48,100,injection,0,True,,0.9933631284018672,0.9999966157629769,0.08303509703324201,0.0817386931464347,0.001839632701346643,1.0,0.9780433475431086,1502,2204,direct_injection,,,,1.0000000000000004,0.9934311141805913,,,3,1000,pde,0.2872002850905512,0.9933631284018672,0.9966760398453789,1.0,0.9999966157629769,0.9933631284018672,grid
dirichlet,7.8,4.19,0.8,24,100,injection,0,True,,0.8267318024814669,0.9999828469626969,0.04605775141971986,0.457801389643069,0.004141658065876873,1.0,0.276366908230191,1502,2204,direct_injection,,,,1.0,0.8273155028939331,,,3,1000,pde,0.19513433283117643,0.8267318024814669,0.9092479323492944,1.0,0.9999828469626969,0.8267318024814669,grid
dirichlet,7.8,4.19,0.8,48,100,injection,0,True,,0.9933631284018675,0.9999966157629776,0.08303509703324252,0.08173869314643514,0.0018396327013424749,1.0,0.4146284653469568,1502,2204,direct_injection,,,,1.0,0.993431114180591,,,3,1000,pde,0.2872002850905521,0.9933631284018675,0.996676039845379,1.0,0.9999966157629776,0.9933631284018675,grid
dirichlet,7.8,4.19,0.9,24,100,injection,0,True,,0.8267318024814728,0.9999828469626971,0.04605775141972038,0.4578013896430601,0.004141658065875435,1.0,0.3297372075427393,1502,2204,direct_injection,,,,0.9999999999999998,0.8273155028939378,,,3,1000,pde,0.19513433283117823,0.8267318024814728,0.9092479323492976,1.0,0.9999828469626971,0.8267318024814728,grid
dirichlet,7.8,4.19,0.9,48,100,injection,0,True,,0.993363128401867,0.9999966157629772,0.08303509703324329,0.08173869314643634,0.0018396327013446723,1.0,0.4852902744962149,1502,2204,direct_injection,,,,1.0,0.9934311141805906,,,3,1000,pde,0.28720028509055334,0.993363128401867,0.9966760398453788,1.0,0.9999966157629772,0.993363128401867,grid
dirichlet,7.8,4.25,0.3,24,100,injection,0,True,,0.9488957235492725,0.9999828576875559,0.044146362751778655,0.2320702003623608,0.004140363064725075,1.0,0.2769456289946553,1502,2204,direct_injection,,,,0.9999999999999996,0.9491761202656225,,,3,1000,pde,0.20467118709143614,0.9488957235492725,0.9741127878994673,1.0,0.9999828576875559,0.9488957235492725,grid
dirichlet,7.8,4.25,0.3,48,100,injection,0,True,,0.9381218829987404,0.9999965491799435,0.08807699279825602,0.2568259547951556,0.0018576415059354454,1.0,0.3935123027569286,1502,2204,direct_injection,,,,1.0000000000000004,0.9387748212111958,,,3,1000,pde,0.28744904649827324,0.9381218829987404,0.9685669223129295,1.0,0.9999965491799435,0.9381218829987404,grid
dirichlet,7.8,4.25,0.5,24,100,injection,0,True,,0.8789334440090674,0.9999846874802024,0.05174199631123805,0.3711368685289513,0.003913151450482736,1.0,0.18927638058963459,1502,2204,direct_injection,,,,0.9999999999999998,0.8792886236035884,,,3,1000,pde,0.21325517817333514,0.8789334440090674,0.9375145033593173,1.0,0.9999846874802024,0.8789334440090674,grid
dirichlet,7.8,4.25,0.5,48,100,injection,0,True,,0.9808337950804009,0.9999983814379733,0.09027409033720396,0.13978814859544034,0.0012722282209472787,1.0,0.26107415165831005,1502,2204,direct_injection,,,,1.0,0.9810424066681878,,,3,1000,pde,0.2975632346626019,0.9808337950804009,0.9903705342347383,1.0,0.9999983814379733,0.9808337950804009,grid
dirichlet,7.8,4.25,0.6,24,100,injection,0,True,,0.8740513595324653,0.9999847701772896,0.05274014591420053,0.37960180221474893,0.00390257026351351,1.0,0.6393698085676263,1502,2204,direct_injection,,,,0.9999999999999998,0.8744302192363776,,,3,1000,pde,0.21470350774555957,0.8740513595324653,0.9349071395237418,1.0,0.9999847701772896,0.8740513595324653,grid
dirichlet,7.8,4.25,0.6,48,100,injection,0,True,,0.9818122661213333,0.999998695383404,0.09097155496518132,0.1361053098924848,0.0011421988874209582,1.0,0.8880158219147859,1502,2204,direct_injection,,,,1.0,0.9819743527041899,,,3,1000,pde,0.29885947957685083,0.9818122661213333,0.9908644034989517,1.0,0.999998695383404,0.9818122661213333,grid
dirichlet,7.8,4.25,0.675,24,100,injection,0,True,,0.874006778977852,0.9999847684465739,0.052751391400520695,0.3796786606410974,0.0039027920044372444,1.0,5.41895886931311,1502,2204,direct_injection,,,,1.0000000000000004,0.8743855155285483,,,3,1000,pde,0.2147209204632121,0.874006778977852,0.9348832969830255,1.0,0.9999847684465739,0.874006778977852,grid
dirichlet,7.8,4.25,0.675,48,100,injection,0,True,,0.9817836148565089,0.9999987365766982,0.09095549795900992,0.1362144590519266,0.0011240217515924797,1.0,10.242494716358436,1502,2204,direct_injection,,,,1.0,0.9819428184386143,,,3,1000,pde,0.29882874289008843,0.9817836148565089,0.9908499456812363,1.0,0.9999987365766982,0.9817836148565089,grid
dirichlet,7.8,4.25,0.725,24,100,injection,0,True,,0.8740067784021893,0.9999847684465151,0.05275139152593395,0.37967866163351055,0.0039027920120330416,1.0,0.7734777514462285,1502,2204,direct_injection,,,,1.0000000000000004,0.8743855149466349,,,3,1000,pde,0.2147209206477424,0.8740067784021893,0.9348832966751461,1.0,0.9999847684465151,0.8740067784021893,grid
dirichlet,7.8,4.25,0.725,48,100,injection,0,True,,0.9817835332579357,0.999998736711426,0.09095537641064115,0.13621476979205283,0.0011239618186500596,1.0,1.13067315522677,1502,2204,direct_injection,,,,0.9999999999999996,0.9819427322499312,,,3,1000,pde,0.29882853080193794,0.9817835332579357,0.9908499045051857,1.0,0.999998736711426,0.9817835332579357,grid
dirichlet,7.8,4.25,0.75,24,100,injection,0,True,,0.8740067784021905,0.9999847684465146,0.052751391525934,0.3796786616335074,0.0039027920120353614,1.0,0.49837024708760097,1502,2204,direct_injection,,,,1.0000000000000004,0.8743855149466349,,,3,1000,pde,0.21472092064774265,0.8740067784021905,0.9348832966751468,1.0,0.9999847684465146,0.8740067784021905,grid
dirichlet,7.8,4.25,0.75,48,100,injection,0,True,,0.9817835332579097,0.9999987367114269,0.09095537640962668,0.13621476979215227,0.0011239618182509678,1.0,0.7191514620879601,1502,2204,direct_injection,,,,1.0000000000000004,0.9819427322498882,,,3,1000,pde,0.2988285308002675,0.9817835332579097,0.9908499045051726,1.0,0.9999987367114269,0.9817835332579097,grid
dirichlet,7.8,4.25,0.8,24,100,injection,0,True,,0.8740067784021918,0.9999847684465146,0.052751391525934596,0.3796786616335057,0.0039027920120307613,1.0,0.16888009187462888,1502,2204,direct_injection,,,,1.0,0.8743855149466361,,,3,1000,pde,0.21472092064774398,0.8740067784021918,0.9348832966751475,1.0,0.9999847684465146,0.8740067784021918,grid
dirichlet,7.8,4.25,0.8,48,100,injection,0,True,,0.9817835332579106,0.9999987367114267,0.09095537640962725,0.136214769792149,0.001123961818249759,1.0,0.27922029209043514,1502,2204,direct_injection,,,,1.0,0.9819427322498882,,,3,1000,pde,0.29882853080026855,0.9817835332579106,0.9908499045051731,1.0,0.9999987367114267,0.9817835332579106,grid
dirichlet,7.8,4.25,0.9,24,100,injection,0,True,,0.8740067783915008,0.9999847684465157,0.05275139152671796,0.3796786616519366,0.0039027920118131975,1.0,0.6132172943145935,1502,2204,direct_injection,,,,0.9999999999999996,0.8743855149361989,,,3,1000,pde,0.21472092064802506,0.8740067783915008,0.9348832966694296,1.0,0.9999847684465157,0.8740067783915008,grid
dirichlet,7.8,4.25,0.9,48,100,injection,0,True,,0.9817835332612007,0.9999987367114276,0.09095537640828318,0.13621476977962005,0.0011239618178571088,1.0,0.9047053041020984,1502,2204,direct_injection,,,,0.9999999999999998,0.9819427322531176,,,3,1000,pde,0.29882853079856136,0.9817835332612007,0.9908499045068333,1.0,0.9999987367114276,0.9817835332612007,grid
dirichlet,7.8,4.35,0.3,24,100,injection,0,True,,0.9890977143256063,0.9999874273974428,0.05520512594733906,0.10498788327495245,0.003545808882220371,1.0,0.273535538416517,1502,2204,direct_injection,,,,1.0000000000000004,0.9892833968815319,,,3,1000,pde,0.2336734128940866,0.9890977143256063,0.9945339181373385,1.0,0.9999874273974428,0.9890977143256063,grid
dirichlet,7.8,4.35,0.3,48,100,injection,0,True,,0.913133443978962,0.9999978992843824,0.10451258101998995,0.30843182035857064,0.0014493860874378005,1.0,0.3919036945380115,1502,2204,direct_injection,,,,1.0,0.9137592878830889,,,3,1000,pde,0.3089238304921032,0.913133443978962,0.9555801609383495,1.0,0.9999978992843824,0.913133443978962,grid
dirichlet,7.8,4.35,0.5,24,100,injection,0,True,,0.9623941041978337,0.9999889795813988,0.06157541739879255,0.1976748838567244,0.0033197198756465336,1.0,0.2262677548385081,1502,2204,direct_injection,,,,1.0000000000000004,0.9621223119692689,,,3,1000,pde,0.24343339678055403,0.9623941041978337,0.9810168725347356,1.0,0.9999889795813988,0.9623941041978337,grid
dirichlet,7.8,4.35,0.5,48,100,injection,0,True,,0.9642109202133917,0.9999995984863116,0.10327655703966165,0.19265897396360065,0.0006336512050769502,1.0,0.3105893724658374,1502,2204,direct_injection,,,,1.0,0.964409335896712,,,3,1000,pde,0.3155635975515601,0.9642109202133917,0.9819424220459119,1.0,0.9999995984863116,0.9642109202133917,grid
dirichlet,7.8,4.35,0.6,24,100,injection,0,True,,0.961426350752119,0.9999889281177088,0.062150014015936124,0.20030295346394583,0.0033274622280555395,1.0,0.9494228693794736,1502,2204,direct_injection,,,,1.0000000000000004,0.9611142151404126,,,3,1000,pde,0.24444357462313163,0.961426350752119,0.9805235085157923,1.0,0.9999889281177088,0.961426350752119,grid
dirichlet,7.8,4.35,0.6,48,100,injection,0,True,,0.9663571266650001,0.9999998004754784,0.10280755561973966,0.18658542380667578,0.0004466817229597356,1.0,1.3013782370416576,1502,2204,direct_injection,,,,1.0000000000000009,0.966495083208774,,,3,1000,pde,0.31519646896522147,0.9663571266650001,0.983034651812946,1.0,0.9999998004754784,0.9663571266650001,grid
dirichlet,7.8,4.35,0.675,24,100,injection,0,True,,0.9614283647200691,0.9999889271847218,0.062152247101467495,0.20029751460055492,0.0033276024232239605,1.0,1.4112962178813186,1502,2204,direct_injection,,,,1.0000000000000009,0.9611158562009046,,,3,1000,pde,0.2444482221134806,0.9614283647200691,0.9805245355013148,1.0,0.9999889271847218,0.9614283647200691,grid
