boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
periodic,1.916666666666667,0.9750000000000001,0.3,24,100,injection,0,True,,0.3927670750920327,1.0,0.4419627023939026,1.2433978682817668,1.5671886455040197e-14,1.0,7.766351936422385e-05,802,1104,direct_injection,,,,1.0000000000000004,0.39276707509204034,,,3,1000,pde,0.41663940994464704,0.3927670750920327,0.6267113171884107,1.0,1.0,0.3927670750920327,grid
periodic,1.916666666666667,0.9750000000000001,0.3,48,100,injection,0,True,,0.342835749214553,0.9999999999999996,0.006854692302547295,1.3845030417274171,3.740103502881297e-14,1.0,0.0965856924935567,802,1104,direct_injection,,,,0.9999999999999998,0.34283574921458554,,,3,1000,pde,0.048477144833199814,0.342835749214553,0.5855217751839406,1.0,0.9999999999999996,0.342835749214553,grid
periodic,1.916666666666667,0.9750000000000001,0.675,24,100,injection,0,True,,0.4372816190220484,1.0,0.7378196005576635,1.1343966610898835,1.5231534662262876e-14,1.0,6.870292385010818e-05,802,1104,direct_injection,,,,0.9999999999999996,0.43728161902204365,,,3,1000,pde,0.5680096385432699,0.4372816190220484,0.6612727266582589,1.0,1.0,0.4372816190220484,grid
periodic,1.916666666666667,0.9750000000000001,0.675,48,100,injection,0,True,,0.429769619277176,1.0,0.2551418780602314,1.1518802185842734,1.4908052334943238e-14,1.0,0.08793766305141634,802,1104,direct_injection,,,,1.0,0.42976961927717994,,,3,1000,pde,0.33113777766302854,0.429769619277176,0.6555681652407902,1.0,1.0,0.429769619277176,grid
periodic,1.916666666666667,0.9750000000000001,0.725,24,100,injection,0,True,,0.44272106664772093,1.0,0.7298670391369717,1.1219440994530219,1.471592536521247e-14,1.0,6.50180119107668e-05,802,1104,direct_injection,,,,0.9999999999999998,0.44272106664772287,,,3,1000,pde,0.5684430614210486,0.44272106664772093,0.6653728779020985,1.0,1.0,0.44272106664772093,grid
periodic,1.916666666666667,0.9750000000000001,0.725,48,100,injection,0,True,,0.44511467440876124,0.9999999999999998,0.25171307039269264,1.1165178323086964,1.4894688838501775e-14,1.0,0.10299293875451332,802,1104,direct_injection,,,,1.0,0.4451146744087591,,,3,1000,pde,0.33472553140188305,0.44511467440876124,0.6671691497729502,1.0,0.9999999999999998,0.44511467440876124,grid
periodic,1.916666666666667,0.9750000000000001,0.75,24,100,injection,0,True,,0.4450375316830137,1.0,0.7204668494013332,1.1166922123824796,2.04741053936158e-14,1.0,6.291359646076675e-05,802,1104,direct_injection,,,,1.0000000000000004,0.44503753168302806,,,3,1000,pde,0.5662462258744043,0.4450375316830137,0.6671113337989497,1.0,1.0,0.4450375316830137,grid
periodic,1.916666666666667,0.9750000000000001,0.75,48,100,injection,0,True,,0.45131372507254114,1.0,0.26164351100129896,1.1026121600527625,1.5191490430172796e-14,1.0,0.08214420346097795,802,1104,direct_injection,,,,1.0,0.4513137250725371,,,3,1000,pde,0.3436325182386769,0.45131372507254114,0.6717988724853154,1.0,1.0,0.45131372507254114,grid
periodic,1.916666666666667,0.9750000000000001,0.8,24,100,injection,0,True,,0.45050586035021295,0.9999999999999996,0.6837212256087882,1.1044124915255662,1.627217336950769e-14,1.0,5.783186781892973e-05,802,1104,direct_injection,,,,0.9999999999999998,0.45050586035022,,,3,1000,pde,0.5549958729419429,0.45050586035021295,0.6711973333902728,1.0,0.9999999999999996,0.45050586035021295,grid
periodic,1.916666666666667,0.9750000000000001,0.8,48,100,injection,0,True,,0.4476509202812376,0.9999999999999996,0.21120787396659266,1.1108030832589497,1.8938461057810477e-14,1.0,0.1002090538367796,802,1104,direct_injection,,,,0.9999999999999998,0.44765092028122555,,,3,1000,pde,0.3074856080400981,0.4476509202812376,0.6690672016182213,1.0,0.9999999999999996,0.4476509202812376,grid
periodic,1.916666666666667,0.9750000000000001,0.9,24,100,injection,0,True,,0.4676245513824876,0.9999999999999998,0.5371930411489618,1.066990019841418,1.5316919389035557e-14,1.0,4.6036992245841296e-05,802,1104,direct_injection,,,,0.9999999999999996,0.4676245513824841,,,3,1000,pde,0.5012032071655942,0.4676245513824876,0.6838307914846242,1.0,0.9999999999999998,0.4676245513824876,grid
periodic,1.916666666666667,0.9750000000000001,0.9,48,100,injection,0,True,,0.46327852069563863,1.0,0.04463838676275312,1.0763497278591372,2.0911616489361648e-14,1.0,0.15090474745294463,802,1104,direct_injection,,,,1.0,0.463278520695624,,,3,1000,pde,0.14380544421435526,0.46327852069563863,0.6806456645683117,1.0,1.0,0.46327852069563863,grid
periodic,1.916666666666667,1.0,0.3,24,100,injection,0,True,,0.3972131959466151,1.0000000000000004,0.39635053565304246,1.2318846231583114,1.426146263424807e-14,1.0,9.232939670017662e-05,802,1104,direct_injection,,,,1.0,0.3972131959466115,,,3,1000,pde,0.3967816313564651,0.3972131959466151,0.6302485191943057,1.0,1.0000000000000004,0.3972131959466151,grid
periodic,1.916666666666667,1.0,0.3,48,100,injection,0,True,,0.3631105197895929,1.0000000000000004,0.003358559776787671,1.3243800258986536,1.893879071057084e-14,1.0,0.08805398784857361,802,1104,direct_injection,,,,1.0000000000000004,0.3631105197896051,,,3,1000,pde,0.03492174661001065,0.3631105197895929,0.6025865247328328,1.0,1.0000000000000004,0.3631105197895929,grid
periodic,1.916666666666667,1.0,0.675,24,100,injection,0,True,,0.43987708139705584,1.0,0.7364132419795786,1.1284335870066966,1.5313887350875496e-14,1.0,8.54283251861817e-05,802,1104,direct_injection,,,,1.0000000000000004,0.43987708139705145,,,3,1000,pde,0.569149635495026,0.43987708139705584,0.6632322982161347,1.0,1.0,0.43987708139705584,grid
periodic,1.916666666666667,1.0,0.675,48,100,injection,0,True,,0.4340137895704819,1.0,0.17564704832904737,1.1419607075625053,1.9358488554539552e-14,1.0,0.09118178427310612,802,1104,direct_injection,,,,0.9999999999999998,0.43401378957049463,,,3,1000,pde,0.27610367812138875,0.4340137895704819,0.6587972294799682,1.0,1.0,0.4340137895704819,grid
periodic,1.916666666666667,1.0,0.725,24,100,injection,0,True,,0.44526067671794767,1.0000000000000004,0.730289072481491,1.116187886978862,1.4706110932284512e-14,1.0,8.10337140851376e-05,802,1104,direct_injection,,,,0.9999999999999998,0.44526067671794545,,,3,1000,pde,0.5702359218892046,0.44526067671794767,0.667278560061649,1.0,1.0000000000000004,0.44526067671794767,grid
periodic,1.916666666666667,1.0,0.725,48,100,injection,0,True,,0.44379717829877363,0.9999999999999993,0.17675084869738836,1.119500586853036,1.589706437333691e-14,1.0,0.09294431409330396,802,1104,direct_injection,,,,0.9999999999999991,0.4437971782987801,,,3,1000,pde,0.2800741471714489,0.44379717829877363,0.666181040182602,1.0,0.9999999999999993,0.44379717829877363,grid
periodic,1.916666666666667,1.0,0.75,24,100,injection,0,True,,0.4471257515651515,1.0,0.7204708000556327,1.1119834906438588,1.4858649567366237e-14,1.0,7.835499215759526e-05,802,1104,direct_injection,,,,1.0,0.44712575156514867,,,3,1000,pde,0.5675747069378804,0.4471257515651515,0.6686746230904471,1.0,1.0,0.4471257515651515,grid
periodic,1.916666666666667,1.0,0.75,48,100,injection,0,True,,0.45014466370914646,0.9999999999999998,0.19246658670284975,1.1052185589824817,1.576240616101401e-14,1.0,0.08721390490503853,802,1104,direct_injection,,,,1.0,0.45014466370915246,,,3,1000,pde,0.2943430089990275,0.45014466370914646,0.6709282105480038,1.0,0.9999999999999998,0.45014466370914646,grid
periodic,1.916666666666667,1.0,0.8,24,100,injection,0,True,,0.4521154377637944,1.0,0.683321730298837,1.1008290037114141,1.488651254935547e-14,1.0,7.186297852643457e-05,802,1104,direct_injection,,,,1.0,0.45211543776379265,,,3,1000,pde,0.5558239858332601,0.4521154377637944,0.6723952987371301,1.0,1.0,0.4521154377637944,grid
periodic,1.916666666666667,1.0,0.8,48,100,injection,0,True,,0.45313646214718006,0.9999999999999998,0.14750379831061217,1.0985630286796677,1.6450988005190418e-14,1.0,0.08875713875178862,802,1104,direct_injection,,,,0.9999999999999996,0.4531364621471729,,,3,1000,pde,0.25853307200383857,0.45313646214718006,0.6731541147071598,1.0,0.9999999999999998,0.45313646214718006,grid
periodic,1.916666666666667,1.0,0.9,24,100,injection,0,True,,0.47149597258403414,1.0,0.5285378472902648,1.0587298476535292,1.522447131619064e-14,1.0,5.7214008733263005e-05,802,1104,direct_injection,,,,1.0000000000000004,0.4714959725840372,,,3,1000,pde,0.4992028308769844,0.47149597258403414,0.6866556433788585,1.0,1.0,0.47149597258403414,grid
periodic,1.916666666666667,1.0,0.9,48,100,injection,0,True,,0.4598978428132763,0.9999999999999998,0.027381065333426106,1.0836954992780785,1.6620013228057066e-14,1.0,0.12068168815536033,802,1104,direct_injection,,,,1.0,0.4598978428132828,,,3,1000,pde,0.1122162772541134,0.4598978428132763,0.6781576828535354,1.0,0.9999999999999998,0.4598978428132763,grid
periodic,1.916666666666667,1.05,0.3,24,100,injection,0,True,,0.40244572223939684,0.9999999999999998,0.2968286354376712,1.2185266225465725,1.3881362324030878e-14,1.0,0.0001234057975600709,802,1104,direct_injection,,,,0.9999999999999993,0.402445722239395,,,3,1000,pde,0.3456261196293593,0.40244572223939684,0.634386098712288,1.0,0.9999999999999998,0.40244572223939684,grid
periodic,1.916666666666667,1.05,0.3,48,100,injection,0,True,,0.8159066137461799,1.0,0.00023895834840216242,0.4750057494974782,3.0676826631607755e-14,1.0,0.0720328051102094,802,1104,direct_injection,,,,1.0,0.815906613746159,,,3,1000,pde,0.013963083358312669,0.8159066137461799,0.9032754916116013,1.0,1.0,0.8159066137461799,grid
periodic,1.916666666666667,1.05,0.675,24,100,injection,0,True,,0.4438915607620607,1.0000000000000004,0.7281609068924488,1.1192865852270886,1.5492749437620366e-14,1.0,0.00012946117739631803,802,1104,direct_injection,,,,0.9999999999999998,0.4438915607620656,,,3,1000,pde,0.568528347091336,0.4438915607620607,0.6662518748657003,1.0,1.0000000000000004,0.4438915607620607,grid
periodic,1.916666666666667,1.05,0.675,48,100,injection,0,True,,0.46719630126013684,0.9999999999999998,0.059229014034248094,1.0679081909479362,1.7154688215635655e-14,1.0,0.0945391395682053,802,1104,direct_injection,,,,1.0,0.4671963012601462,,,3,1000,pde,0.16634775707560787,0.46719630126013684,0.6835175939653176,1.0,0.9999999999999998,0.46719630126013684,grid
periodic,1.916666666666667,1.05,0.725,24,100,injection,0,True,,0.44953046475190295,1.0000000000000004,0.7249395894211509,1.1065908623711465,1.5689968752310275e-14,1.0,0.000123517483058849,802,1104,direct_injection,,,,1.0,0.4495304647518971,,,3,1000,pde,0.5708611307047833,0.44953046475190295,0.6704703310004873,1.0,1.0000000000000004,0.44953046475190295,grid
periodic,1.916666666666667,1.05,0.725,48,100,injection,0,True,,0.43068798678001136,0.9999999999999998,0.07498043124909186,1.1497245236856035,1.4523434030587814e-14,1.0,0.07194719950646919,802,1104,direct_injection,,,,1.0,0.43068798678001,,,3,1000,pde,0.17970300771708977,0.43068798678001136,0.6562682277697217,1.0,0.9999999999999998,0.43068798678001136,grid
periodic,1.916666666666667,1.05,0.75,24,100,injection,0,True,,0.4514709871524484,1.0000000000000004,0.7103356136908237,1.1022621086693698,1.4821948749013023e-14,1.0,0.00011907900324559574,802,1104,direct_injection,,,,1.0,0.4514709871524505,,,3,1000,pde,0.5663002037104846,0.4514709871524484,0.6719159077983259,1.0,1.0000000000000004,0.4514709871524484,grid
periodic,1.916666666666667,1.05,0.75,48,100,injection,0,True,,0.42812798540220015,1.0,0.08801281820417924,1.155746570706413,2.1785928924498784e-14,1.0,0.10350230861575851,802,1104,direct_injection,,,,1.0,0.4281279854021845,,,3,1000,pde,0.19411530219775397,0.42812798540220015,0.6543148977382375,1.0,1.0,0.42812798540220015,grid
periodic,1.916666666666667,1.05,0.8,24,100,injection,0,True,,0.45779515994490444,1.0000000000000004,0.6716300016441716,1.0882936537287486,1.4984369502095207e-14,1.0,0.00010870648014914437,802,1104,direct_injection,,,,1.0000000000000004,0.4577951599449016,,,3,1000,pde,0.5544988404194278,0.45779515994490444,0.6766056162528541,1.0,1.0000000000000004,0.45779515994490444,grid
