stage,r_target,r_prime,kernel_beta,disp_phase,theory_gamma,theory_ok,theory_reason,tail_mass_est,n_eff,post_prob,pde_error,fidelity,rho_purity,pauli_rmse,objective,feasible
coarse,0.4833333333333333,0.03,0.95,0.0,0.5614157769949901,1,,2.023722222022073e-07,1.1230350803372635,0.2569028107611299,0.22487633367596188,0.9819359599132934,0.9810222750479622,0.06547968238579042,0.22461943086520075,1
coarse,0.4833333333333333,0.09166666666666667,0.35,0.0,0.452141856022344,1,,1.515344955960174e-06,1.339370897324779,0.24117425009543791,0.19585718273627303,0.9742320282714688,0.9685677196305514,0.07089369345649597,0.1956160084861776,1
coarse,0.4833333333333333,0.09166666666666667,0.425,0.0,0.452141856022344,1,,1.330527052534336e-06,1.2761917392085234,0.24513556075521928,0.2050862040763289,0.9758409651948565,0.9724073623941549,0.07198165044725321,0.20484106851557368,1
coarse,0.4833333333333333,0.09166666666666667,0.5,0.0,0.452141856022344,1,,1.1562138361176366e-06,1.2232480020051688,0.24865459825851968,0.2132357153224935,0.9772473854283952,0.9757712184331273,0.07293224180075945,0.21298706072423498,1
coarse,0.4833333333333333,0.09166666666666667,0.575,0.0,0.452141856022344,1,,9.938221349203857e-07,1.1803568265320181,0.2516669843705705,0.22016253805713157,0.9784439748453951,0.9786260150048993,0.07371917205535751,0.219910871072761,1
coarse,0.4833333333333333,0.09166666666666667,0.6499999999999999,0.0,0.452141856022344,1,,8.444661434570122e-07,1.1474744886769628,0.254103326935703,0.22571378179374124,0.9794218451924145,0.9809348573438833,0.07431548788619852,0.22545967846680554,1
coarse,0.4833333333333333,0.09166666666666667,0.725,0.0,0.452141856022344,1,,7.089269292714917e-07,1.1247769119129905,0.2558873019902744,0.22972028200688208,0.9801690991587529,0.9826539449770381,0.07469227982116472,0.2294643947048918,1
coarse,0.4833333333333333,0.09166666666666667,0.7999999999999999,0.0,0.452141856022344,1,,5.876280312344662e-07,1.1127501010669942,0.25693315017658613,0.23198882107250374,0.9806688630962471,0.9837283212505596,0.07481743623325061,0.23173188792232716,1
coarse,0.4833333333333333,0.09166666666666667,0.875,0.0,0.452141856022344,1,,4.806243419919198e-07,1.112306510130918,0.2571423386914757,0.23229239690522485,0.9808963949854832,0.9840859899775782,0.07465453771642469,0.23203525456653337,1
coarse,0.4833333333333333,0.09166666666666667,0.95,0.0,0.452141856022344,1,,3.876114890166704e-07,1.1249495083681864,0.2563989802541824,0.23035750683674794,0.9808145805172372,0.9836292495625621,0.0741621340848686,0.23010110785649376,1
coarse,0.4833333333333333,0.15333333333333332,0.35,0.0,0.3555471020589831,1,,2.8213375697916376e-06,1.3493427573580077,0.23948382036765428,0.19997703925298396,0.973852075098003,0.9727448412361205,0.07912125352918005,0.19973755543261631,1
