boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
dirichlet,7.9,4.1,0.5,48,100,snap_d,10,True,,0.5384193055005977,0.9999836417660073,0.024165918774642203,0.9258987683265851,0.004044564449835226,0.6567656498984729,0.20388249847989928,1991,2693,snap_d_layers,,,,0.5613865985068155,0.9988420501866455,48,148,6,2000,prep_pde,0.11406751160355305,0.5384193055005977,0.5946556189047443,0.6567656498984729,0.9999836417660073,0.5946556189047443,grid
dirichlet,7.9,4.1,0.5,48,100,snap_d,12,True,,0.4310214596388162,0.9999821413292942,0.03630986541617094,1.1489430350360907,0.00422598978269016,0.6195388749277102,0.20388249847989928,2089,2791,snap_d_layers,,,,0.45531976812903086,0.9988420501866455,48,123,6,2000,prep_pde,0.1251012837302918,0.4310214596388162,0.5167538584029457,0.6195388749277102,0.9999821413292942,0.5167538584029457,grid
