case,system_label,r_target,r_prime,beta,n_coeff,N_Fock,n_quad,coeff_backend,dv_dim,total_time,n_trotter_steps,evaluation,state_prep_method,target_state_prep_method,oracle_fidelity,rel_frobenius_error,rel_spectral_error,worst_scaled_relative_error,worst_conditional_fidelity,worst_input_name,p_succ,p_ref,p_target_model,inv_p_succ,p_min,p_max,eps_model,eps_synth,eps_t,eps_tot,eps_model_fro,eps_synth_fro,eps_t_fro,eps_tot_fro,alpha_target_re,alpha_target_im,alpha_prepared_re,alpha_prepared_im,best_fit_scale_re,best_fit_scale_im,best_fit_rel_frobenius_error,per_input,static_footprint,per_attempt_ops,accepted_sample_ops,resource_ledger,compiled_width,compiled_depth,compiled_count_ops,compiled_resources,Gamma_1,Gamma_1_LL,Gamma_1_LH,Gamma_1_HH,eps_t_bound,coefficient_artifact,coefficient_sha256,raw_artifact,boundary,wiring_crosscheck_relative_error,eps_t_kind,eps_t_anchor_d4,eps_t_anchor_d8,eps_t_measured,anchor_input_index,anchor_grid_row,anchor_grid_col,anchor_postselection_probability,eps_t_2d,anchor_relative_error,agrees,field_labels,hbar_convention
d8_1d_heat,dirichlet_heat_8d,1.4,0.4,0.5,24,64,240,explicit_overlap,8,1.0,100,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,ideal_injection,1.0000000000000004,0.024928347506665734,0.02279434816260406,0.026033654662296988,0.9993644592718173,basis_0,0.11462357729586534,0.11353879723989395,0.1149512827705007,8.7242086104049,0.05673954797475361,0.13145202101642028,0.020164621037139084,2.6729261109326095e-16,0.0014863160087809255,0.020204348614786583,0.028903666417157258,3.3331461652756696e-16,0.003147153056438841,0.029101639014887753,1.2628199051483453,0.0,1.2628199051483453,2.3980175657929617e-17,1.254466905613894,2.2304148541386486e-13,0.024023136286814826,"[{""conditional_fidelity"": 0.9993644592718173, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.026033654662296988, ""success_probability"": 0.05673954797475922}, {""conditional_fidelity"": 0.9994159225043047, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.024691282518155312, ""success_probability"": 0.11462357729586534}, {""conditional_fidelity"": 0.9994528388754726, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.024634750277543617, ""success_probability"": 0.129946532522011}, {""conditional_fidelity"": 0.999428171074227, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.024934794344096047, ""success_probability"": 0.1314520210164156}, {""conditional_fidelity"": 0.9994281710742265, ""index"": 4, ""name"": ""basis_4"", ""scaled_relative_error"": 0.024934794344111846, ""success_probability"": 0.13145202101642028}, {""conditional_fidelity"": 0.9994528388754733, ""index"": 5, ""name"": ""basis_5"", ""scaled_relative_error"": 0.02463475027753025, ""success_probability"": 0.12994653252200922}, {""conditional_fidelity"": 0.9994159225043051, ""index"": 6, ""name"": ""basis_6"", ""scaled_relative_error"": 0.024691282518153182, ""success_probability"": 0.11462357729586443}, {""conditional_fidelity"": 0.9993644592718184, ""index"": 7, ""name"": ""basis_7"", ""scaled_relative_error"": 0.02603365466227115, ""success_probability"": 0.05673954797475361}]","{""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}","{""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 2}","{""D"": 872.42086104049, ""S"": 17.4484172208098, ""cD"": 6106.94602728343, ""cx"": 17448.4172208098, ""h"": 29662.30927537666, ""jc"": 200.65679803931272, ""r"": 200.65679803931272, ""rz"": 13958.73377664784, ""x"": 17.4484172208098}","[{""C_input"": {}, ""C_osc_prep"": {""S"": 1, ""jc"": 23, ""r"": 23, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 1}, ""C_run_total"": 7849, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 1762.4391375920961, ""S"": 35.24878275184192, ""cD"": 12337.073963144672, ""cx"": 35248.78275184192, ""h"": 59922.93067813127, ""jc"": 405.3610016461821, ""r"": 405.3610016461821, ""rz"": 28199.026201473538, ""x"": 17.62439137592096}, ""E_N_run"": 17.62439137592096, ""input"": ""basis_0"", ""inv_p_succ"": 17.62439137592096, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.05673954797475922, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 23, ""r"": 23, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 2}, ""C_run_total"": 7850, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 872.42086104049, ""S"": 17.4484172208098, ""cD"": 6106.94602728343, ""cx"": 17448.4172208098, ""h"": 29662.30927537666, ""jc"": 200.65679803931272, ""r"": 200.65679803931272, ""rz"": 13958.73377664784, ""x"": 17.4484172208098}, ""E_N_run"": 8.7242086104049, ""input"": ""basis_1"", ""inv_p_succ"": 8.7242086104049, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.11462357729586534, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 23, ""r"": 23, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 2}, ""C_run_total"": 7850, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 769.5472750152952, ""S"": 15.390945500305905, ""cD"": 5386.830925107067, ""cx"": 15390.945500305905, ""h"": 26164.607350520037, ""jc"": 176.9958732535179, ""r"": 176.9958732535179, ""rz"": 12312.756400244723, ""x"": 15.390945500305905}, ""E_N_run"": 7.695472750152953, ""input"": ""basis_2"", ""inv_p_succ"": 7.695472750152953, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.129946532522011, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 2}, ""C_osc_prep"": {""S"": 1, ""jc"": 23, ""r"": 23, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 3}, ""C_run_total"": 7851, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 760.7338344954933, ""S"": 15.214676689909865, ""cD"": 5325.136841468453, ""cx"": 15214.676689909866, ""h"": 25864.95037284677, ""jc"": 174.96878193396344, ""r"": 174.96878193396344, ""rz"": 12171.741351927893, ""x"": 22.822015034864798}, ""E_N_run"": 7.6073383449549326, ""input"": ""basis_3"", ""inv_p_succ"": 7.6073383449549326, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.1314520210164156, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 23, ""r"": 23, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 2}, ""C_run_total"": 7850, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 760.7338344954661, ""S"": 15.214676689909322, ""cD"": 5325.136841468263, ""cx"": 15214.676689909322, ""h"": 25864.950372845848, ""jc"": 174.96878193395722, ""r"": 174.96878193395722, ""rz"": 12171.741351927458, ""x"": 15.214676689909322}, ""E_N_run"": 7.607338344954661, ""input"": ""basis_4"", ""inv_p_succ"": 7.607338344954661, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.13145202101642028, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 2}, ""C_osc_prep"": {""S"": 1, ""jc"": 23, ""r"": 23, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 3}, ""C_run_total"": 7851, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 769.5472750153058, ""S"": 15.390945500306115, ""cD"": 5386.8309251071405, ""cx"": 15390.945500306116, ""h"": 26164.607350520397, ""jc"": 176.99587325352033, ""r"": 176.99587325352033, ""rz"": 12312.756400244893, ""x"": 23.08641825045917}, ""E_N_run"": 7.6954727501530575, ""input"": ""basis_5"", ""inv_p_succ"": 7.6954727501530575, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.12994653252200922, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 2}, ""C_osc_prep"": {""S"": 1, ""jc"": 23, ""r"": 23, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 3}, ""C_run_total"": 7851, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 872.4208610404969, ""S"": 17.448417220809937, ""cD"": 6106.9460272834785, ""cx"": 17448.417220809937, ""h"": 29662.309275376894, ""jc"": 200.65679803931428, ""r"": 200.65679803931428, ""rz"": 13958.73377664795, ""x"": 26.172625831214905}, ""E_N_run"": 8.724208610404968, ""input"": ""basis_6"", ""inv_p_succ"": 8.724208610404968, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.11462357729586443, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 3}, ""C_osc_prep"": {""S"": 1, ""jc"": 23, ""r"": 23, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 4}, ""C_run_total"": 7852, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 1762.4391375922703, ""S"": 35.248782751845404, ""cD"": 12337.073963145891, ""cx"": 35248.78275184541, ""h"": 59922.930678137185, ""jc"": 405.3610016462222, ""r"": 405.3610016462222, ""rz"": 28199.026201476325, ""x"": 70.49756550369081}, ""E_N_run"": 17.624391375922702, ""input"": ""basis_7"", ""inv_p_succ"": 17.624391375922702, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.05673954797475361, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}]",10,4849,"{""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 2}","[{""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 1}, ""depth"": 4849, ""input"": ""basis_0"", ""size"": 7849, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 2}, ""depth"": 4849, ""input"": ""basis_1"", ""size"": 7850, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 2}, ""depth"": 4849, ""input"": ""basis_2"", ""size"": 7850, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 3}, ""depth"": 4849, ""input"": ""basis_3"", ""size"": 7851, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 2}, ""depth"": 4849, ""input"": ""basis_4"", ""size"": 7850, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 3}, ""depth"": 4849, ""input"": ""basis_5"", ""size"": 7851, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 3}, ""depth"": 4849, ""input"": ""basis_6"", ""size"": 7851, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 23, ""r"": 23, ""rz"": 1600, ""x"": 4}, ""depth"": 4849, ""input"": ""basis_7"", ""size"": 7852, ""width"": 10}]",756.0000000000001,756.0000000000001,0.0,0.0,3.7800000000000007,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N24.json,784ce916c090b57f695992c4f3709af93d3c557b3dac35d30dd93ce05e82c8db,results_revision/breadth_d8_1d_raw.npz,dirichlet,1.0349921545095606e-13,,,,,,,,,,,,"{""Gamma_1"": ""[invariant]"", ""Gamma_1_HH"": ""[invariant]"", ""Gamma_1_LH"": ""[invariant]"", ""Gamma_1_LL"": ""[invariant]"", ""N_Fock"": ""[invariant]"", ""accepted_sample_ops"": ""[invariant]"", ""agrees"": ""[invariant]"", ""alpha_prepared_im"": ""[invariant]"", ""alpha_prepared_re"": ""[invariant]"", ""alpha_target_im"": ""[invariant]"", ""alpha_target_re"": ""[invariant]"", ""anchor_grid_col"": ""[invariant]"", ""anchor_grid_row"": ""[invariant]"", ""anchor_input_index"": ""[invariant]"", ""anchor_postselection_probability"": ""[invariant]"", ""anchor_relative_error"": ""[invariant]"", ""best_fit_rel_frobenius_error"": ""[invariant]"", ""best_fit_scale_im"": ""[invariant]"", ""best_fit_scale_re"": ""[invariant]"", ""beta"": ""[invariant]"", ""boundary"": ""[invariant]"", ""case"": ""[invariant]"", ""coeff_backend"": ""[invariant]"", ""coefficient_artifact"": ""[invariant]"", ""coefficient_sha256"": ""[invariant]"", ""compiled_count_ops"": ""[invariant]"", ""compiled_depth"": ""[invariant]"", ""compiled_resources"": ""[invariant]"", ""compiled_width"": ""[invariant]"", ""dv_dim"": ""[invariant]"", ""eps_model"": ""[invariant]"", ""eps_model_fro"": ""[invariant]"", ""eps_synth"": ""[invariant]"", ""eps_synth_fro"": ""[invariant]"", ""eps_t"": ""[invariant]"", ""eps_t_2d"": ""[invariant]"", ""eps_t_anchor_d4"": ""[invariant]"", ""eps_t_anchor_d8"": ""[invariant]"", ""eps_t_bound"": ""[invariant]"", ""eps_t_fro"": ""[invariant]"", ""eps_t_kind"": ""[invariant]"", ""eps_t_measured"": ""[invariant]"", ""eps_tot"": ""[invariant]"", ""eps_tot_fro"": ""[invariant]"", ""evaluation"": ""[invariant]"", ""inv_p_succ"": ""[invariant]"", ""n_coeff"": ""[invariant]"", ""n_quad"": ""[invariant]"", ""n_trotter_steps"": ""[invariant]"", ""oracle_fidelity"": ""[invariant]"", ""p_max"": ""[invariant]"", ""p_min"": ""[invariant]"", ""p_ref"": ""[invariant]"", ""p_succ"": ""[invariant]"", ""p_target_model"": ""[invariant]"", ""per_attempt_ops"": ""[invariant]"", ""per_input"": ""[invariant]"", ""r_prime"": ""[invariant]"", ""r_target"": ""[invariant]"", ""raw_artifact"": ""[invariant]"", ""rel_frobenius_error"": ""[invariant]"", ""rel_spectral_error"": ""[invariant]"", ""resource_ledger"": ""[invariant]"", ""state_prep_method"": ""[invariant]"", ""static_footprint"": ""[invariant]"", ""system_label"": ""[invariant]"", ""target_state_prep_method"": ""[invariant]"", ""total_time"": ""[invariant]"", ""wiring_crosscheck_relative_error"": ""[invariant]"", ""worst_conditional_fidelity"": ""[invariant]"", ""worst_input_name"": ""[invariant]"", ""worst_scaled_relative_error"": ""[invariant]""}",paper_hbar2
