beta,eta_err,fidelity,map_err_best_scale,map_scale_imag,map_scale_real,objective,post_prob,r_prime,r_target,status,vec_err_best_scale,vec_scale_imag,vec_scale_real
0.8999999999999999,2.564705532534281,0.42173611296075425,1.1744427652884402,0.0,-0.5142842166146537,1.7370961416145052,0.08166695404822069,3.75,7.6,ok,1.170961564618323,0.0,-0.4395737386608219
0.9099999999999999,2.1001125626306476,0.4910090659963752,1.0416547437634331,0.0,-0.5370322726361543,1.514423407497793,0.0796027116390757,3.75,7.6,ok,1.018146488915895,0.0,-0.46827055569776366
0.9199999999999999,1.7154658957038207,0.5670518690619826,0.9109116617636154,0.0,-0.5498539855892524,1.3008921736198171,0.07516025546008191,3.75,7.6,ok,0.8737889361911084,0.0,-0.48898291035114305
0.9299999999999999,1.3672132418688563,0.6538276720067127,0.7725302521684281,0.0,-0.5514736384770949,1.081210325404864,0.06843317660398561,3.75,7.6,ok,0.7276365829209855,0.0,-0.5010178083190793
0.94,1.0362387564165378,0.7513277676144192,0.6206118982876432,0.0,-0.5396952291005456,0.8480455915620837,0.0599403490577396,3.75,7.6,ok,0.575306030798983,0.0,-0.5026463322658915
0.95,0.7239259096027026,0.8494927661053433,0.4575218940058146,0.0,-0.5126306310115889,0.6072056136321266,0.05072190187565558,3.75,7.6,ok,0.4209193049344864,0.0,-0.49166101277471647
0.96,0.455015453630223,0.9270235987918946,0.30434270854991613,0.0,-0.4751084688692907,0.3863931423506798,0.04257532295250641,3.75,7.6,ok,0.2805729680153164,0.0,-0.47055732097588043
0.97,0.2696188902578336,0.9702036674884966,0.20165661756100975,0.0,-0.44702487649717154,0.22756486631635628,0.03800045454105101,3.75,7.6,ok,0.17524674091027623,0.0,-0.45479325583658753
0.98,0.17808397935527417,0.989215899717974,0.14678404723651897,0.0,-0.4471730810759507,0.1283422669849735,0.03811328612246643,3.75,7.6,ok,0.1044110383526127,0.0,-0.4599089973017166
0.82,10.455706478869084,0.02645556315547017,3.721267286215077,0.0,-0.18169772935862563,7.925548014657577,0.06461024052942596,3.8000000000000003,7.6,ok,6.0662371497078125,0.0,-0.09792584966446893
0.83,418.7994624826953,0.07752688860039958,2.649401328842023,0.0,-0.26045647466286814,4.770280884296321,0.07066689136443094,3.8000000000000003,7.6,ok,3.449456564305329,0.0,-0.17531631560755803
0.84,11.71963125283558,0.1434484292385254,2.080397184591221,0.0,-0.3335955527660222,3.4766190977608176,0.07661840946911037,3.8000000000000003,7.6,ok,2.4435929269271335,0.0,-0.24831481357756294
0.85,5.947311594713653,0.2151697665659117,1.72658137900821,0.0,-0.398669049189985,2.76237331359865,0.08189898014031217,3.8000000000000003,7.6,ok,1.9098411124228403,0.0,-0.3144256992062999
0.86,4.045756185814827,0.2869735879004625,1.4831110613056844,0.0,-0.4543444354347418,2.30348133332845,0.08605200218986496,3.8000000000000003,7.6,ok,1.5762744820706305,0.0,-0.37221135481231976
0.87,3.0839522050553474,0.35637391417737807,1.3018168480679646,0.0,-0.5002524162702199,1.9769801704692846,0.08874414120844702,3.8000000000000003,7.6,ok,1.343890442144171,0.0,-0.4212219198390757
0.88,2.485003176401912,0.42342407514471536,1.1564962221473158,0.0,-0.536577394582168,1.7239952817541622,0.08971945087673396,3.8000000000000003,7.6,ok,1.16691837443774,0.0,-0.4616568047608837
0.8899999999999999,2.055365903903391,0.490000337007561,1.030649355017647,0.0,-0.5636035324621901,1.5110280339709663,0.08875554302588774,3.8000000000000003,7.6,ok,1.0202033733125209,0.0,-0.49395125847484034
0.8999999999999999,1.7104704960122838,0.5591257846424795,0.9125218556848529,0.0,-0.5813860511549201,1.316283422636073,0.08568731984347232,3.8000000000000003,7.6,ok,0.8879787840257704,0.0,-0.5184432255982923
0.9099999999999999,1.4078918879648223,0.6340377167443012,0.7931739442700784,0.0,-0.5896165703917718,1.1246174331217336,0.0805214812861898,3.8000000000000003,7.6,ok,0.7597323468239096,0.0,-0.5351821114785593
0.9199999999999999,1.1264715635383438,0.7164281822633803,0.6662384876477199,0.0,-0.5876551945092988,0.9264347995451998,0.07358606747431044,3.8000000000000003,7.6,ok,0.6291369648345089,0.0,-0.5438414335798745
0.9299999999999999,0.8597358415923534,0.8033227035752801,0.5293204517725051,0.0,-0.5748881617202595,0.719296828851867,0.06562105072249155,3.8000000000000003,7.6,ok,0.49480273814437836,0.0,-0.5438194981687584
0.94,0.6152147638992086,0.8839872701160209,0.3878644029509725,0.0,-0.5523821447562055,0.5120007079882054,0.05778946817424745,3.8000000000000003,7.6,ok,0.3622678700185201,0.0,-0.5353471790293031
0.95,0.4140245628701505,0.9435453304849718,0.26002128116551365,0.0,-0.5271844030808098,0.3274401874174119,0.051698936094399475,3.8000000000000003,7.6,ok,0.2446068133589036,0.0,-0.5231308741183497
0.96,0.2798450044086161,0.9770259821106959,0.16676107599458612,0.0,-0.5145235403854981,0.18787275629449213,0.04916093001495078,3.8000000000000003,7.6,ok,0.15334351740273386,0.0,-0.5191002831828081
0.97,0.218359495140309,0.992663190672653,0.10239580054240453,0.0,-0.5249800285284074,0.08753587513066388,0.050873268364798635,3.8000000000000003,7.6,ok,0.08597113439309427,0.0,-0.5322723949158795
0.98,0.21707273354000522,0.9980783986097365,0.05802680223082138,0.0,-0.5540661020225895,0.02298773378733509,0.056034539621037466,3.8000000000000003,7.6,ok,0.043878252602411225,0.0,-0.5601423335903815
0.82,12.512061033718494,0.1341235340041385,2.1209660202254157,0.0,-0.32978919292332776,3.5946060457433804,0.08052264549437149,3.85,7.6,ok,2.540829212330879,0.0,-0.2461499067564844
0.83,6.004537778287961,0.2086196987787472,1.7342912037998954,0.0,-0.40189350872429763,2.8043827603582283,0.08679396155599575,3.85,7.6,ok,1.947668143397218,0.0,-0.3187209247862899
0.84,4.017937731335927,0.28356034210237596,1.4764200259078692,0.0,-0.4639693620985486,2.3135558986714444,0.09193556191069373,3.85,7.6,ok,1.5895239028226287,0.0,-0.3824306374589095
0.85,3.0439108496062666,0.3554899778208783,1.2893447002255118,0.0,-0.5155087111824276,1.973381726289918,0.09559563357581216,3.85,7.6,ok,1.3464838750682062,0.0,-0.4366373401900782
0.86,2.451802531787971,0.4236805750776176,1.1435032291234921,0.0,-0.5568144000504428,1.7168731631062097,0.09756589238509102,3.85,7.6,ok,1.1663055772983446,0.0,-0.48156670341212043
0.87,2.0383291196445197,0.4892264383921045,1.0214889713628637,0.0,-0.5885009085815247,1.5080675107769146,0.09771009533122867,3.85,7.6,ok,1.021784347015088,0.0,-0.5178605664878193
0.88,1.7167449739304212,0.5543228472331445,0.9116735479444367,0.0,-0.6110952494472803,1.3247826954916107,0.09592805356784369,3.85,7.6,ok,0.8966620638810494,0.0,-0.5461882712412877
0.8899999999999999,1.4436008043287463,0.6215773509732571,0.8055421674916663,0.0,-0.6248456534048481,1.1519551388200673,0.09219908498439945,3.85,7.6,ok,0.7802629226228971,0.0,-0.5670208912623121
0.8999999999999999,1.1959454159296357,0.693025629422883,0.6968026665262071,0.0,-0.62976487657698,0.9792934974272942,0.08669908460610933,3.85,7.6,ok,0.6655434456353347,0.0,-0.5805906909646562
0.9099999999999999,0.9633666210764146,0.7685064561642035,0.5816602492349643,0.0,-0.6258848896426493,0.801244708138666,0.07992080508298176,3.85,7.6,ok,0.5488399063293941,0.0,-0.5870050660673066
0.9199999999999999,0.745526163512262,0.8435351323729715,0.4602826311772977,0.0,-0.6138483450200816,0.618646667802898,0.07271156021947911,3.85,7.6,ok,0.4306821088328978,0.0,-0.5865992233148178
0.9299999999999999,0.5517580808614112,0.9087020579945166,0.33946125771092195,0.0,-0.596358775015041,0.44126667790310636,0.06621694409467171,3.85,7.6,ok,0.31697115194737124,0.0,-0.5810098392216304
0.94,0.39890993740635433,0.9546509845656433,0.23343210321723015,0.0,-0.5805369848148445,0.28693588393813957,0.06179539002614376,3.85,7.6,ok,0.2179523815578067,0.0,-0.575292239258933
0.95,0.30240601820538726,0.9804961787369502,0.15395865261463804,0.0,-0.577158587985425,0.16899276439486277,0.06072541478970657,3.85,7.6,ok,0.14103824702439127,0.0,-0.5779581095619684
0.96,0.26416347112370564,0.992632665495328,0.09947776834234724,0.0,-0.5912150078999456,0.08625836796210104,0.06326287711670758,3.85,7.6,ok,0.08615111706569382,0.0,-0.593549461329539
0.97,0.2684782575107333,0.9969350736016594,0.07106690587908591,0.0,-0.6164725798268045,0.04113351207956618,0.06827161861513052,3.85,7.6,ok,0.05544681282010619,0.0,-0.6179334449706219
0.98,0.29085449108452227,0.997426141200807,0.07594993632285686,0.0,-0.6424347653805038,0.03890228946358741,0.07388806283329968,3.85,7.6,ok,0.05079862836219934,0.0,-0.6430069655975872
0.82,4.073447465632949,0.28111209891988226,1.47180101440393,0.0,-0.4676030726828448,2.321000852378232,0.09503089731708499,3.9000000000000004,7.6,ok,1.5991559501222614,0.0,-0.38713313822664724
0.83,3.042840155076377,0.35642205406067845,1.277037251537089,0.0,-0.5262373256564068,1.9644469508036921,0.10026609169612676,3.9000000000000004,7.6,ok,1.3437494277381816,0.0,-0.44776226616255016
0.84,2.439370168875803,0.42641817438543245,1.1296782064081212,0.0,-0.5736487305121754,1.703309470671452,0.10373274420246373,3.9000000000000004,7.6,ok,1.159791276186663,0.0,-0.4981543774562501
0.85,2.0311016060265485,0.49177095011465927,1.0102931085392899,0.0,-0.6106792282955826,1.4971537980264373,0.10533431057188045,3.9000000000000004,7.6,ok,1.0165957912625254,0.0,-0.5390816239320697
0.86,1.7236575548744577,0.5542525975174131,0.9067572525874532,0.0,-0.6382563725839233,1.3224555527261044,0.10503892201616938,3.9000000000000004,7.6,ok,0.8967895563082485,0.0,-0.5715012185877123
0.87,1.4708974611356784,0.6160944462464379,0.810659485485084,0.0,-0.6570945236622437,1.1639094403803343,0.10285482173455796,3.9000000000000004,7.6,ok,0.7893844199501141,0.0,-0.5962441609688046
0.88,1.2480019440846635,0.6793472614935109,0.7158320297231542,0.0,-0.6676336954866898,1.0109721036086434,0.09888464693036943,3.9000000000000004,7.6,ok,0.687023451821742,0.0,-0.6139012424142204
