boundary,r_target,r_prime,beta,n_coeff,n_fock,n_quad,coeff_backend,total_time,evaluation,state_prep_method,oracle_fidelity,oracle_fidelity_basis,rel_frobenius_error,rel_spectral_error,worst_scaled_relative_error,worst_conditional_fidelity,p_min,p_max,alpha_target_re,alpha_target_im,best_fit_scale_re,best_fit_scale_im,best_fit_rel_frobenius_error,per_input,grid_index,is_best_fixed_alpha,hbar_convention
dirichlet,1.4,0.4,0.3,16,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.2576746038541055,0.2012122797358529,0.30813533601237436,0.9609065214971103,0.07288218847710663,0.1424864734046389,1.3459907135274616,0.0,1.103684076177407,-1.6326319974821195e-16,0.1382691439557388,"[{""conditional_fidelity"": 0.9609065214971103, ""index"": 0, ""scaled_relative_error"": 0.3081353360123741, ""success_probability"": 0.07288218847710663}, {""conditional_fidelity"": 0.9911058871782098, ""index"": 1, ""scaled_relative_error"": 0.22826902947537384, ""success_probability"": 0.14248647340463882}, {""conditional_fidelity"": 0.9911058871782098, ""index"": 2, ""scaled_relative_error"": 0.2282690294753744, ""success_probability"": 0.1424864734046389}, {""conditional_fidelity"": 0.9609065214971106, ""index"": 3, ""scaled_relative_error"": 0.30813533601237436, ""success_probability"": 0.07288218847710663}]",54,False,code_hbar1
dirichlet,1.4,0.4,0.3,24,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.20288677550487902,0.14927141828726523,0.23611908844858465,0.9840299557938305,0.05495929297045457,0.10361382887759858,1.5179528119437617,0.0,1.2916760142818928,2.458362800818172e-17,0.10395369629221367,"[{""conditional_fidelity"": 0.9840299557938305, ""index"": 0, ""scaled_relative_error"": 0.23611908844858437, ""success_probability"": 0.05495929297045457}, {""conditional_fidelity"": 0.9921436760862462, ""index"": 1, ""scaled_relative_error"": 0.1840145957545138, ""success_probability"": 0.10361382887759847}, {""conditional_fidelity"": 0.9921436760862462, ""index"": 2, ""scaled_relative_error"": 0.18401459575451454, ""success_probability"": 0.10361382887759858}, {""conditional_fidelity"": 0.9840299557938305, ""index"": 3, ""scaled_relative_error"": 0.23611908844858465, ""success_probability"": 0.05495929297045457}]",55,False,code_hbar1
dirichlet,1.4,0.4,0.3,32,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.48166526085239975,0.48302004511071334,0.4950103564765422,0.8494308982271569,0.028393596641970508,0.056373359280054255,2.1853775882399966,0.0,1.647101025163042,7.861669145372918e-17,0.37439545200884217,"[{""conditional_fidelity"": 0.880730640596003, ""index"": 0, ""scaled_relative_error"": 0.4538271127325101, ""success_probability"": 0.02839359664197052}, {""conditional_fidelity"": 0.8494308982271569, ""index"": 1, ""scaled_relative_error"": 0.4950103564765422, ""success_probability"": 0.0563733592800542}, {""conditional_fidelity"": 0.8494308982271572, ""index"": 2, ""scaled_relative_error"": 0.49501035647654207, ""success_probability"": 0.056373359280054255}, {""conditional_fidelity"": 0.8807306405960037, ""index"": 3, ""scaled_relative_error"": 0.4538271127325104, ""success_probability"": 0.028393596641970508}]",56,False,code_hbar1
dirichlet,1.4,0.4,0.5,16,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.05081122947898202,0.03914343818904559,0.059346787106371826,0.9968454680845819,0.05819952918434882,0.11710093155385476,1.2123885519270918,0.0,1.2337869603564615,-1.2733727582420796e-17,0.047766767479367915,"[{""conditional_fidelity"": 0.9968454680845819, ""index"": 0, ""scaled_relative_error"": 0.059346787106371826, ""success_probability"": 0.05819952918434882}, {""conditional_fidelity"": 0.9981578612587166, ""index"": 1, ""scaled_relative_error"": 0.04594773723266811, ""success_probability"": 0.11710093155385465}, {""conditional_fidelity"": 0.9981578612587169, ""index"": 2, ""scaled_relative_error"": 0.04594773723266745, ""success_probability"": 0.11710093155385476}, {""conditional_fidelity"": 0.9968454680845823, ""index"": 3, ""scaled_relative_error"": 0.059346787106371576, ""success_probability"": 0.058199529184348835}]",57,False,code_hbar1
dirichlet,1.4,0.4,0.5,24,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.024425278609622035,0.021984702704017353,0.02663817134478533,0.9992993083093842,0.0555688948485153,0.11076759189214223,1.2628199051483453,0.0,1.2676739388319398,-1.8270521568020446e-17,0.024123450436584152,"[{""conditional_fidelity"": 0.9992993083093842, ""index"": 0, ""scaled_relative_error"": 0.02663817134478533, ""success_probability"": 0.0555688948485153}, {""conditional_fidelity"": 0.9994780321725442, ""index"": 1, ""scaled_relative_error"": 0.023238769616793244, ""success_probability"": 0.11076759189214212}, {""conditional_fidelity"": 0.9994780321725442, ""index"": 2, ""scaled_relative_error"": 0.023238769616792755, ""success_probability"": 0.11076759189214223}, {""conditional_fidelity"": 0.9992993083093842, ""index"": 3, ""scaled_relative_error"": 0.026638171344785216, ""success_probability"": 0.0555688948485153}]",58,True,code_hbar1
dirichlet,1.4,0.4,0.5,32,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.09808544782948894,0.10086838750882994,0.09968601200969683,0.9901472652522314,0.04111731240564166,0.08433374657233596,1.4600112138618342,0.0,1.4531024530898076,2.323726538724183e-16,0.09797125535342482,"[{""conditional_fidelity"": 0.9910302618556831, ""index"": 0, ""scaled_relative_error"": 0.09480652562165788, ""success_probability"": 0.04111731240564166}, {""conditional_fidelity"": 0.9901472652522316, ""index"": 1, ""scaled_relative_error"": 0.09968601200969662, ""success_probability"": 0.08433374657233589}, {""conditional_fidelity"": 0.9901472652522314, ""index"": 2, ""scaled_relative_error"": 0.09968601200969683, ""success_probability"": 0.08433374657233596}, {""conditional_fidelity"": 0.9910302618556833, ""index"": 3, ""scaled_relative_error"": 0.09480652562165788, ""success_probability"": 0.04111731240564166}]",59,False,code_hbar1
dirichlet,1.4,0.4,0.7,16,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.04350521123607458,0.039277727613237265,0.047041156822209565,0.9977950947335277,0.041447579046248316,0.08366966345862076,1.4696163399980018,0.0,1.4607161225476086,-2.1176817873057523e-16,0.04307722169285975,"[{""conditional_fidelity"": 0.9977950947335277, ""index"": 0, ""scaled_relative_error"": 0.047041156822209565, ""success_probability"": 0.041447579046248316}, {""conditional_fidelity"": 0.9983270290219308, ""index"": 1, ""scaled_relative_error"": 0.04162288396089702, ""success_probability"": 0.0836696634586207}, {""conditional_fidelity"": 0.9983270290219306, ""index"": 2, ""scaled_relative_error"": 0.04162288396089675, ""success_probability"": 0.08366966345862076}, {""conditional_fidelity"": 0.9977950947335281, ""index"": 3, ""scaled_relative_error"": 0.047041156822209475, ""success_probability"": 0.04144757904624832}]",60,False,code_hbar1
dirichlet,1.4,0.4,0.7,24,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.04243512063362521,0.04378800011497081,0.04334048711846456,0.9981408463411393,0.038639245439316926,0.07729453321149737,1.52382863442338,0.0,1.5175223784997418,-1.8454789859847342e-16,0.04223151705590489,"[{""conditional_fidelity"": 0.9983679859592726, ""index"": 0, ""scaled_relative_error"": 0.040565667605508796, ""success_probability"": 0.03863924543931693}, {""conditional_fidelity"": 0.9981408463411393, ""index"": 1, ""scaled_relative_error"": 0.04334048711846456, ""success_probability"": 0.07729453321149732}, {""conditional_fidelity"": 0.9981408463411393, ""index"": 2, ""scaled_relative_error"": 0.04334048711846444, ""success_probability"": 0.07729453321149737}, {""conditional_fidelity"": 0.998367985959273, ""index"": 3, ""scaled_relative_error"": 0.04056566760550874, ""success_probability"": 0.038639245439316926}]",61,False,code_hbar1
dirichlet,1.4,0.4,0.7,32,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.11400284868894406,0.11965832675517042,0.11730373504968555,0.9864217693405295,0.03491966290756935,0.06864139420352977,1.622215385613756,0.0,1.5967757493204389,-3.477327899160664e-16,0.11289845012507002,"[{""conditional_fidelity"": 0.9889479692973604, ""index"": 0, ""scaled_relative_error"": 0.10710320782758607, ""success_probability"": 0.03491966290756935}, {""conditional_fidelity"": 0.9864217693405295, ""index"": 1, ""scaled_relative_error"": 0.11730373504968555, ""success_probability"": 0.06864139420352972}, {""conditional_fidelity"": 0.9864217693405295, ""index"": 2, ""scaled_relative_error"": 0.11730373504968529, ""success_probability"": 0.06864139420352977}, {""conditional_fidelity"": 0.9889479692973607, ""index"": 3, ""scaled_relative_error"": 0.10710320782758599, ""success_probability"": 0.03491966290756935}]",62,False,code_hbar1
dirichlet,1.4,0.5,0.3,16,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.21514046169113302,0.16428358783617092,0.25899355520523126,0.9584445767918148,0.060322995849712666,0.12479097456745611,1.3848342318449545,0.0,1.1899329378351002,3.093929827676756e-17,0.14140031890453875,"[{""conditional_fidelity"": 0.9584445767918148, ""index"": 0, ""scaled_relative_error"": 0.25899355520523104, ""success_probability"": 0.060322995849712666}, {""conditional_fidelity"": 0.9907972974751798, ""index"": 1, ""scaled_relative_error"": 0.18941806483674983, ""success_probability"": 0.124790974567456}, {""conditional_fidelity"": 0.9907972974751791, ""index"": 2, ""scaled_relative_error"": 0.18941806483675028, ""success_probability"": 0.12479097456745611}, {""conditional_fidelity"": 0.9584445767918148, ""index"": 3, ""scaled_relative_error"": 0.25899355520523126, ""success_probability"": 0.06032299584971268}]",63,False,code_hbar1
dirichlet,1.4,0.5,0.3,24,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.2363044388939793,0.1726850126472536,0.30253926682992505,0.9461291689468705,0.034964652965296716,0.0678652253746814,1.8636797711947188,0.0,1.5906807703103054,4.9601068502323874e-17,0.16488098742186225,"[{""conditional_fidelity"": 0.9461291689468705, ""index"": 0, ""scaled_relative_error"": 0.3025392668299247, ""success_probability"": 0.034964652965296716}, {""conditional_fidelity"": 0.9865761519321998, ""index"": 1, ""scaled_relative_error"": 0.19487778862090532, ""success_probability"": 0.06786522537468134}, {""conditional_fidelity"": 0.9865761519321998, ""index"": 2, ""scaled_relative_error"": 0.19487778862090568, ""success_probability"": 0.0678652253746814}, {""conditional_fidelity"": 0.9461291689468707, ""index"": 3, ""scaled_relative_error"": 0.30253926682992505, ""success_probability"": 0.034964652965296716}]",64,False,code_hbar1
dirichlet,1.4,0.5,0.3,32,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.4850871536060992,0.4890122042274537,0.49854553622159326,0.8426003098820333,0.0087096117384774,0.01781675763047067,3.8583383650026524,0.0,2.9283245009512173,4.744175283995458e-16,0.38668663292571326,"[{""conditional_fidelity"": 0.8665820331956261, ""index"": 0, ""scaled_relative_error"": 0.4570109587596837, ""success_probability"": 0.0087096117384774}, {""conditional_fidelity"": 0.8426003098820333, ""index"": 1, ""scaled_relative_error"": 0.49854553622159326, ""success_probability"": 0.017816757630470654}, {""conditional_fidelity"": 0.8426003098820337, ""index"": 2, ""scaled_relative_error"": 0.49854553622159314, ""success_probability"": 0.01781675763047067}, {""conditional_fidelity"": 0.8665820331956265, ""index"": 3, ""scaled_relative_error"": 0.4570109587596839, ""success_probability"": 0.0087096117384774}]",65,False,code_hbar1
dirichlet,1.4,0.5,0.5,16,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.07424787932108833,0.0683426336101001,0.10022191071555375,0.9902120764984412,0.057015124920173445,0.11570091503473022,1.2247004334760694,0.0,1.241077254650098,-2.4294403366229013e-17,0.07307223927828325,"[{""conditional_fidelity"": 0.9902120764984412, ""index"": 0, ""scaled_relative_error"": 0.10022191071555368, ""success_probability"": 0.057015124920173445}, {""conditional_fidelity"": 0.9968931785225096, ""index"": 1, ""scaled_relative_error"": 0.05696231951495163, ""success_probability"": 0.11570091503473011}, {""conditional_fidelity"": 0.9968931785225096, ""index"": 2, ""scaled_relative_error"": 0.05696231951495115, ""success_probability"": 0.11570091503473022}, {""conditional_fidelity"": 0.9902120764984412, ""index"": 3, ""scaled_relative_error"": 0.10022191071555375, ""success_probability"": 0.057015124920173445}]",66,False,code_hbar1
dirichlet,1.4,0.5,0.5,24,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.03513999253141901,0.03266946898836821,0.03784977962410048,0.9986148777885819,0.04689180752288648,0.09470934838334745,1.3688409446949645,0.0,1.3734995563593382,1.9345734821062124e-16,0.034976119859909185,"[{""conditional_fidelity"": 0.9986148777885819, ""index"": 0, ""scaled_relative_error"": 0.03784977962410046, ""success_probability"": 0.04689180752288648}, {""conditional_fidelity"": 0.9988668825576423, ""index"": 1, ""scaled_relative_error"": 0.033702072507306245, ""success_probability"": 0.09470934838334738}, {""conditional_fidelity"": 0.9988668825576421, ""index"": 2, ""scaled_relative_error"": 0.033702072507306, ""success_probability"": 0.09470934838334745}, {""conditional_fidelity"": 0.9986148777885824, ""index"": 3, ""scaled_relative_error"": 0.03784977962410048, ""success_probability"": 0.04689180752288648}]",67,False,code_hbar1
dirichlet,1.4,0.5,0.5,32,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.11122838658200772,0.11451278670692681,0.11320218368710054,0.9872920656823104,0.02164473916142396,0.04365884049139357,2.0285802967651234,0.0,2.0112777816881513,-2.3025470284068115e-16,0.11089930976168072,"[{""conditional_fidelity"": 0.98853801693317, ""index"": 0, ""scaled_relative_error"": 0.10717580174687978, ""success_probability"": 0.02164473916142396}, {""conditional_fidelity"": 0.9872920656823106, ""index"": 1, ""scaled_relative_error"": 0.1132021836871003, ""success_probability"": 0.043658840491393534}, {""conditional_fidelity"": 0.9872920656823104, ""index"": 2, ""scaled_relative_error"": 0.11320218368710054, ""success_probability"": 0.04365884049139357}, {""conditional_fidelity"": 0.9885380169331704, ""index"": 3, ""scaled_relative_error"": 0.10717580174687982, ""success_probability"": 0.021644739161423968}]",68,False,code_hbar1
dirichlet,1.4,0.5,0.7,16,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.0881542706215065,0.08479502600193727,0.12219227644221063,0.9851683305844768,0.040293544490160656,0.08134221139108255,1.4917055445760483,0.0,1.4771483330335102,9.747543613680905e-17,0.08760594110854117,"[{""conditional_fidelity"": 0.9851683305844768, ""index"": 0, ""scaled_relative_error"": 0.12219227644221038, ""success_probability"": 0.040293544490160656}, {""conditional_fidelity"": 0.9959071319671151, ""index"": 1, ""scaled_relative_error"": 0.06471330100423442, ""success_probability"": 0.08134221139108247}, {""conditional_fidelity"": 0.9959071319671153, ""index"": 2, ""scaled_relative_error"": 0.06471330100423413, ""success_probability"": 0.08134221139108255}, {""conditional_fidelity"": 0.9851683305844771, ""index"": 3, ""scaled_relative_error"": 0.12219227644221063, ""success_probability"": 0.040293544490160656}]",69,False,code_hbar1
dirichlet,1.4,0.5,0.7,24,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.04570886762635437,0.043903195573245554,0.04774970914241115,0.9977567047047262,0.03616455850590146,0.07174791889804871,1.578358620748366,0.0,1.5726807333359734,-1.982656813432189e-16,0.04556636041761751,"[{""conditional_fidelity"": 0.9977567047047262, ""index"": 0, ""scaled_relative_error"": 0.04774970914241114, ""success_probability"": 0.03616455850590146}, {""conditional_fidelity"": 0.9980117933280894, ""index"": 1, ""scaled_relative_error"": 0.04465244583370812, ""success_probability"": 0.07174791889804863}, {""conditional_fidelity"": 0.9980117933280894, ""index"": 2, ""scaled_relative_error"": 0.044652445833707775, ""success_probability"": 0.07174791889804871}, {""conditional_fidelity"": 0.9977567047047263, ""index"": 3, ""scaled_relative_error"": 0.04774970914241115, ""success_probability"": 0.036164558505901466}]",70,False,code_hbar1
dirichlet,1.4,0.5,0.7,32,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.14539955512223962,0.15363647626630111,0.15023103553373587,0.9778605362233097,0.026643914334207746,0.05315451620937032,1.8488092379965333,0.0,1.8116814321059278,8.42985883833981e-17,0.1439782995804561,"[{""conditional_fidelity"": 0.9820882024698089, ""index"": 0, ""scaled_relative_error"": 0.13522993224643787, ""success_probability"": 0.026643914334207746}, {""conditional_fidelity"": 0.9778605362233099, ""index"": 1, ""scaled_relative_error"": 0.15023103553373587, ""success_probability"": 0.05315451620937026}, {""conditional_fidelity"": 0.9778605362233097, ""index"": 2, ""scaled_relative_error"": 0.15023103553373554, ""success_probability"": 0.05315451620937032}, {""conditional_fidelity"": 0.9820882024698091, ""index"": 3, ""scaled_relative_error"": 0.13522993224643784, ""success_probability"": 0.026643914334207746}]",71,False,code_hbar1
dirichlet,1.4,0.6,0.3,16,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.18676572159874805,0.14541835379156784,0.22124013619916094,0.9693915069441688,0.04980611556955688,0.10308140724769328,1.4989363560742264,0.0,1.3126529361260162,1.8965154299419437e-17,0.12265780531519875,"[{""conditional_fidelity"": 0.969391506944169, ""index"": 0, ""scaled_relative_error"": 0.2212401361991608, ""success_probability"": 0.04980611556955688}, {""conditional_fidelity"": 0.9927549433885874, ""index"": 1, ""scaled_relative_error"": 0.16685839865619667, ""success_probability"": 0.10308140724769319}, {""conditional_fidelity"": 0.9927549433885879, ""index"": 2, ""scaled_relative_error"": 0.16685839865619725, ""success_probability"": 0.10308140724769328}, {""conditional_fidelity"": 0.9693915069441688, ""index"": 3, ""scaled_relative_error"": 0.22124013619916094, ""success_probability"": 0.04980611556955688}]",72,False,code_hbar1
dirichlet,1.4,0.6,0.3,24,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.7820567108353207,0.819519845354951,1.1372426493280632,0.41998993093480524,0.02369684953761205,0.03157348713298788,2.896132107290679,0.0,1.7725401287865727,3.021563272021869e-16,0.5922202398989568,"[{""conditional_fidelity"": 0.41998993093480563, ""index"": 0, ""scaled_relative_error"": 1.1372426493280618, ""success_probability"": 0.02369684953761205}, {""conditional_fidelity"": 0.8257805545978094, ""index"": 1, ""scaled_relative_error"": 0.5200266356892129, ""success_probability"": 0.03157348713298787}, {""conditional_fidelity"": 0.8257805545978097, ""index"": 2, ""scaled_relative_error"": 0.520026635689213, ""success_probability"": 0.03157348713298788}, {""conditional_fidelity"": 0.41998993093480524, ""index"": 3, ""scaled_relative_error"": 1.1372426493280632, ""success_probability"": 0.02369684953761207}]",73,False,code_hbar1
dirichlet,1.4,0.6,0.3,32,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.47935216009055026,0.45876818950499065,0.661579781383298,0.7946111120615155,0.001920476695187383,0.002949015006251866,9.360410488948746,0.0,6.939966595474945,3.8736836325543225e-15,0.35087662768381317,"[{""conditional_fidelity"": 0.7946111120615155, ""index"": 0, ""scaled_relative_error"": 0.6615797813832974, ""success_probability"": 0.001920476695187383}, {""conditional_fidelity"": 0.9313584936202755, ""index"": 1, ""scaled_relative_error"": 0.3545742659594361, ""success_probability"": 0.0029490150062518638}, {""conditional_fidelity"": 0.9313584936202752, ""index"": 2, ""scaled_relative_error"": 0.35457426595943653, ""success_probability"": 0.002949015006251866}, {""conditional_fidelity"": 0.7946111120615157, ""index"": 3, ""scaled_relative_error"": 0.661579781383298, ""success_probability"": 0.0019204766951873844}]",74,False,code_hbar1
dirichlet,1.4,0.6,0.5,16,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.09541842080384302,0.0945470990627003,0.1343871706814297,0.9819416635615883,0.055121815714323674,0.11082470944609053,1.2622295861964634,0.0,1.2637403329818864,4.7743257462495185e-17,0.09541100000374578,"[{""conditional_fidelity"": 0.9819416635615883, ""index"": 0, ""scaled_relative_error"": 0.13438717068142964, ""success_probability"": 0.055121815714323674}, {""conditional_fidelity"": 0.9953830982002427, ""index"": 1, ""scaled_relative_error"": 0.06799051064088267, ""success_probability"": 0.11082470944609042}, {""conditional_fidelity"": 0.9953830982002427, ""index"": 2, ""scaled_relative_error"": 0.06799051064088232, ""success_probability"": 0.11082470944609053}, {""conditional_fidelity"": 0.9819416635615889, ""index"": 3, ""scaled_relative_error"": 0.1343871706814297, ""success_probability"": 0.05512181571432369}]",75,False,code_hbar1
dirichlet,1.4,0.6,0.5,24,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.16517820477073236,0.17415564237921835,0.24121980662620504,0.9477660388750117,0.03343844980257457,0.061219133770015394,1.7161630155772414,0.0,1.6588327838538846,3.561446197669858e-17,0.16161870134025627,"[{""conditional_fidelity"": 0.9477660388750117, ""index"": 0, ""scaled_relative_error"": 0.24121980662620482, ""success_probability"": 0.03343844980257457}, {""conditional_fidelity"": 0.9883175086379278, ""index"": 1, ""scaled_relative_error"": 0.1087072213501898, ""success_probability"": 0.06121913377001535}, {""conditional_fidelity"": 0.9883175086379278, ""index"": 2, ""scaled_relative_error"": 0.10870722135018987, ""success_probability"": 0.061219133770015394}, {""conditional_fidelity"": 0.9477660388750117, ""index"": 3, ""scaled_relative_error"": 0.24121980662620504, ""success_probability"": 0.033438449802574585}]",76,False,code_hbar1
dirichlet,1.4,0.6,0.5,32,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.17594196593868747,0.1859689561590464,0.2583075558754361,0.9337641575721988,0.00515664712309073,0.01072870450669696,4.111010111978765,0.0,4.039880159775317,-9.758413310438898e-16,0.17508590474402874,"[{""conditional_fidelity"": 0.9337641575721988, ""index"": 0, ""scaled_relative_error"": 0.25830755587543597, ""success_probability"": 0.00515664712309073}, {""conditional_fidelity"": 0.9871708548502652, ""index"": 1, ""scaled_relative_error"": 0.11425674466825209, ""success_probability"": 0.010728704506696952}, {""conditional_fidelity"": 0.9871708548502657, ""index"": 2, ""scaled_relative_error"": 0.11425674466825184, ""success_probability"": 0.01072870450669696}, {""conditional_fidelity"": 0.9337641575721993, ""index"": 3, ""scaled_relative_error"": 0.2583075558754361, ""success_probability"": 0.005156647123090732}]",77,False,code_hbar1
dirichlet,1.4,0.6,0.7,16,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.10656406995903804,0.10630841460081354,0.15084561878284528,0.9772715417851949,0.03735314650210284,0.07704637030067857,1.519876161475044,0.0,1.5203222125437204,-1.4160318788094154e-16,0.10656367066031458,"[{""conditional_fidelity"": 0.9772715417851949, ""index"": 0, ""scaled_relative_error"": 0.15084561878284522, ""success_probability"": 0.03735314650210286}, {""conditional_fidelity"": 0.994353181476961, ""index"": 1, ""scaled_relative_error"": 0.07517391786615463, ""success_probability"": 0.0770463703006785}, {""conditional_fidelity"": 0.994353181476961, ""index"": 2, ""scaled_relative_error"": 0.0751739178661543, ""success_probability"": 0.07704637030067857}, {""conditional_fidelity"": 0.9772715417851954, ""index"": 3, ""scaled_relative_error"": 0.15084561878284528, ""success_probability"": 0.03735314650210284}]",78,False,code_hbar1
dirichlet,1.4,0.6,0.7,24,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.22810222603305863,0.23934044645191505,0.3317078217975212,0.8942877626134759,0.03095077843761822,0.06100849988387482,1.7170595134753195,0.0,1.6613879887034302,-1.204441924041975e-16,0.2257542818744487,"[{""conditional_fidelity"": 0.8942877626134759, ""index"": 0, ""scaled_relative_error"": 0.3317078217975209, ""success_probability"": 0.03095077843761822}, {""conditional_fidelity"": 0.9772526944172829, ""index"": 1, ""scaled_relative_error"": 0.15166655466809315, ""success_probability"": 0.061008499883874766}, {""conditional_fidelity"": 0.9772526944172829, ""index"": 2, ""scaled_relative_error"": 0.15166655466809287, ""success_probability"": 0.06100849988387482}, {""conditional_fidelity"": 0.894287762613476, ""index"": 3, ""scaled_relative_error"": 0.3317078217975212, ""success_probability"": 0.03095077843761822}]",79,False,code_hbar1
dirichlet,1.4,0.6,0.7,32,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.11038568064627262,0.099216569351264,0.1470851489712609,0.9804308378434661,0.013953569707179472,0.02651021705068172,2.618546538609035,0.0,2.5560085721636887,-2.841804957062826e-16,0.10767219960349875,"[{""conditional_fidelity"": 0.9804308378434661, ""index"": 0, ""scaled_relative_error"": 0.14708514897126082, ""success_probability"": 0.013953569707179472}, {""conditional_fidelity"": 0.9927260760518647, ""index"": 1, ""scaled_relative_error"": 0.08634749746858503, ""success_probability"": 0.026510217050681694}, {""conditional_fidelity"": 0.9927260760518647, ""index"": 2, ""scaled_relative_error"": 0.08634749746858505, ""success_probability"": 0.02651021705068172}, {""conditional_fidelity"": 0.9804308378434664, ""index"": 3, ""scaled_relative_error"": 0.1470851489712609, ""success_probability"": 0.013953569707179472}]",80,False,code_hbar1
neumann,1.0,0.4,0.3,16,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.19166596563020363,0.16081882002028317,0.19338471461900633,0.968794256751533,0.02173147504561002,0.033605456444638804,3.761388979182015,0.0,3.4186284774216538,3.418324306917832e-16,0.16417739653614377,"[{""conditional_fidelity"": 0.9770240381198466, ""index"": 0, ""scaled_relative_error"": 0.19338471461900633, ""success_probability"": 0.03360545644463879}, {""conditional_fidelity"": 0.968794256751533, ""index"": 1, ""scaled_relative_error"": 0.18924555845852645, ""success_probability"": 0.02173147504561002}, {""conditional_fidelity"": 0.9687942567515334, ""index"": 2, ""scaled_relative_error"": 0.18924555845852672, ""success_probability"": 0.02173147504561003}, {""conditional_fidelity"": 0.9770240381198468, ""index"": 3, ""scaled_relative_error"": 0.19338471461900616, ""success_probability"": 0.033605456444638804}]",0,False,code_hbar1
neumann,1.0,0.4,0.3,24,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,4.2174552554782325,4.859728930955929,6.025342052116042,0.016732584704532608,0.003304554147948752,0.015594723249082395,25.62678423343851,0.0,1.2951142186735323,-1.1831012668203285e-15,0.9758609961864052,"[{""conditional_fidelity"": 0.19931883261739783, ""index"": 0, ""scaled_relative_error"": 2.119999940394115, ""success_probability"": 0.0033045541479487543}, {""conditional_fidelity"": 0.016732584704532608, ""index"": 1, ""scaled_relative_error"": 6.025342052116042, ""success_probability"": 0.015594723249082395}, {""conditional_fidelity"": 0.016732584704532674, ""index"": 2, ""scaled_relative_error"": 6.025342052116042, ""success_probability"": 0.015594723249082378}, {""conditional_fidelity"": 0.199318832617398, ""index"": 3, ""scaled_relative_error"": 2.119999940394114, ""success_probability"": 0.003304554147948752}]",1,False,code_hbar1
neumann,1.0,0.4,0.3,32,64,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,26.568683795413392,30.631814593331562,37.97194043562133,0.00018840269700599844,0.0015053233327710304,0.008723313817901385,214.10497473356037,0.0,0.0890161183497582,-7.656426231455448e-16,0.9999390248731981,"[{""conditional_fidelity"": 0.004319542830428536, ""index"": 0, ""scaled_relative_error"": 13.326509761014004, ""success_probability"": 0.0015053233327710315}, {""conditional_fidelity"": 0.00018840269700600232, ""index"": 1, ""scaled_relative_error"": 37.97194043562132, ""success_probability"": 0.008723313817901385}, {""conditional_fidelity"": 0.00018840269700599844, ""index"": 2, ""scaled_relative_error"": 37.97194043562133, ""success_probability"": 0.008723313817901375}, {""conditional_fidelity"": 0.004319542830428528, ""index"": 3, ""scaled_relative_error"": 13.326509761013996, ""success_probability"": 0.0015053233327710304}]",2,False,code_hbar1
