case,system_label,r_target,r_prime,beta,n_coeff,n_fock,n_quad,coeff_backend,dv_dim,total_time,n_trotter_steps,evaluation,state_prep_method,target_state_prep_method,oracle_fidelity,rel_frobenius_error,rel_spectral_error,worst_scaled_relative_error,worst_conditional_fidelity,worst_input_name,p_succ,p_ref,p_target_model,inv_p_succ,p_min,p_max,eps_model,eps_synth,eps_t,eps_tot,eps_model_fro,eps_synth_fro,eps_t_fro,eps_tot_fro,alpha_target_re,alpha_target_im,alpha_prepared_re,alpha_prepared_im,best_fit_scale_re,best_fit_scale_im,best_fit_rel_frobenius_error,per_input,static_footprint,per_attempt_ops,accepted_sample_ops,resource_ledger,compiled_width,compiled_depth,compiled_count_ops,compiled_resources,Gamma_1,Gamma_1_LL,Gamma_1_LH,Gamma_1_HH,eps_t_bound,coefficient_artifact,coefficient_sha256,raw_artifact,candidate_id,boundary,achieved_total_error,achieved_error_kind,hbar_convention,wiring_crosscheck_relative_error
scaling_dirichlet_d4,dirichlet_heat_4d,1.4,0.4,0.5,12,16,240,explicit_overlap,4,0.5,,"[""exact_finite_map""]",law_eberly,ideal_injection,1.0,0.09495743205916278,0.09919571930387247,0.09693499867187118,0.9916439490504476,basis_2,0.23696257177715893,0.20525333893814762,0.23696257177715893,4.220075738122922,0.14869922861487067,0.23696257177715904,0.08195020900277253,1.750097855529795e-16,0.0,0.08195020900277245,0.0965294585867881,2.4818695718840936e-16,0.0,0.096529458586788,1.211840841054047,0.0,1.2118408410540469,1.5248108726701702e-16,1.1537126398038993,1.699770508814126e-16,0.08059090300069335,"[{""conditional_fidelity"": 0.9916439490504477, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.09211702094301503, ""success_probability"": 0.14869922861487075}, {""conditional_fidelity"": 0.996419642275648, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.09693499867187098, ""success_probability"": 0.23696257177715893}, {""conditional_fidelity"": 0.996419642275648, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.09693499867187118, ""success_probability"": 0.23696257177715904}, {""conditional_fidelity"": 0.9916439490504476, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.09211702094301508, ""success_probability"": 0.14869922861487067}]","{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}",{},{},[],,,{},[],60.000000000000014,60.000000000000014,0.0,0.0,,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N12.json,970d00e3485fdaafc22b762fbea3fdc7d2c66b73ade3fe365108e20fe088b820,results_revision/scaling_T0.5_N12_NF16_exact_raw.npz,T0.5_N12_NF16_exact,dirichlet,0.08195020900277245,exact_map_total,code_hbar1,
scaling_dirichlet_d4,dirichlet_heat_4d,1.4,0.4,0.5,24,32,240,explicit_overlap,4,0.5,,"[""exact_finite_map""]",law_eberly,ideal_injection,1.0000000000000004,0.027447091126258212,0.029052084025882642,0.028365092310374148,0.9994190831096116,basis_2,0.1981676331482432,0.18902379105104103,0.19816763314824312,5.046232748069056,0.13763597327674684,0.19816763314824332,0.02400128125079514,1.7127094554905591e-16,0.0,0.024001281250795314,0.027901479523468956,2.391022519924629e-16,0.0,0.0279014795234691,1.262793871817037,0.0,1.2627938718170373,2.3942583030731492e-17,1.2401717950261217,-1.2040461589258135e-16,0.020512086577542835,"[{""conditional_fidelity"": 0.9994190831096116, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.026107468342163074, ""success_probability"": 0.1376359732767469}, {""conditional_fidelity"": 0.9997721563762979, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.028365092310373916, ""success_probability"": 0.1981676331482432}, {""conditional_fidelity"": 0.9997721563762981, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.028365092310374148, ""success_probability"": 0.19816763314824332}, {""conditional_fidelity"": 0.9994190831096118, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.026107468342163175, ""success_probability"": 0.13763597327674684}]","{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 5}",{},{},[],,,{},[],124.00000000000003,124.00000000000003,0.0,0.0,,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N24_NF32.json,b4c7b3b5d9ce1e692e2e94bdaf6469f3b81a80bed53bd182bc41ba6c0e33f421,results_revision/scaling_T0.5_N24_NF32_exact_raw.npz,T0.5_N24_NF32_exact,dirichlet,0.024001281250795314,exact_map_total,code_hbar1,
scaling_dirichlet_d4,dirichlet_heat_4d,1.4,0.4,0.5,48,64,240,explicit_overlap,4,0.5,,"[""exact_finite_map""]",law_eberly,ideal_injection,1.0,0.027089398736641106,0.02382149554559217,0.0290376061956115,0.9996484226714911,basis_1,0.023736690917932683,0.024834279699378698,0.02373669091793269,42.1288714360988,0.01709227637587678,0.023736690917932683,0.01968004821598925,1.6880290612683117e-16,0.0,0.019680048215988698,0.027537865512837347,2.3732840568019605e-16,0.0,0.02753786551283704,3.4838938662886987,0.0,3.4838938662886987,-7.113643224685169e-17,3.556834382480044,-1.0697196013503072e-15,0.017703795129904623,"[{""conditional_fidelity"": 0.9997497066847396, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.024098172449408, ""success_probability"": 0.017092276375876795}, {""conditional_fidelity"": 0.9996484226714918, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.0290376061956115, ""success_probability"": 0.023736690917932683}, {""conditional_fidelity"": 0.9996484226714911, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.029037606195611146, ""success_probability"": 0.023736690917932683}, {""conditional_fidelity"": 0.9997497066847395, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.024098172449407734, ""success_probability"": 0.01709227637587678}]","{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N48.json,4f491cbee47173661ba8f14be2ac09827ba31fb68d2f69e04773e465112283cf,results_revision/scaling_T0.5_N48_NF64_exact_raw.npz,T0.5_N48_NF64_exact,dirichlet,0.019680048215988698,exact_map_total,code_hbar1,
scaling_dirichlet_d4,dirichlet_heat_4d,1.4,0.4,0.5,12,16,240,explicit_overlap,4,1.0,25,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,ideal_injection,1.0,0.2254936655442734,0.1834124275663893,0.27018379957067645,0.927093259909576,basis_0,0.12096917696944734,0.12137591082898853,0.12287973284959323,8.266568600797918,0.05744900519724693,0.12096917696944734,0.12324586251366583,1.5504650855259802e-16,0.01048388520588305,0.12518232922902536,0.16162067747477069,2.2401218479918906e-16,0.01836848471770059,0.16492142251711028,1.211840841054047,0.0,1.2118408410540469,1.5248108726701702e-16,1.1929727421467144,1.528559207452211e-14,0.22496645559986145,"[{""conditional_fidelity"": 0.927093259909576, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.27018379957067645, ""success_probability"": 0.05744900519724749}, {""conditional_fidelity"": 0.960571836564615, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.1994008368214146, ""success_probability"": 0.12096917696944734}, {""conditional_fidelity"": 0.9605718365646149, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.19940083682141477, ""success_probability"": 0.12096917696944708}, {""conditional_fidelity"": 0.9270932599095766, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.27018379957067523, ""success_probability"": 0.05744900519724693}]","{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}","{""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}","{""D"": 206.66421501994793, ""S"": 16.533137201595835, ""cD"": 619.9926450598439, ""cx"": 826.6568600797917, ""h"": 2066.6421501994796, ""jc"": 90.9322546087771, ""r"": 90.9322546087771, ""rz"": 826.6568600797917, ""x"": 16.533137201595835}","[{""C_input"": {}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 1}, ""C_run_total"": 575, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 435.1685449411021, ""S"": 34.81348359528817, ""cD"": 1305.5056348233063, ""cx"": 1740.6741797644083, ""h"": 4351.685449411021, ""jc"": 191.4741597740849, ""r"": 191.4741597740849, ""rz"": 1740.6741797644083, ""x"": 17.406741797644084}, ""E_N_run"": 17.406741797644084, ""input"": ""basis_0"", ""inv_p_succ"": 17.406741797644084, ""n_t_C_step"": {""D"": 25, ""cD"": 75, ""cx"": 100, ""h"": 250, ""rz"": 100}, ""p_succ"": 0.05744900519724749, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}, ""C_run_total"": 576, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 206.66421501994793, ""S"": 16.533137201595835, ""cD"": 619.9926450598439, ""cx"": 826.6568600797917, ""h"": 2066.6421501994796, ""jc"": 90.9322546087771, ""r"": 90.9322546087771, ""rz"": 826.6568600797917, ""x"": 16.533137201595835}, ""E_N_run"": 8.266568600797918, ""input"": ""basis_1"", ""inv_p_succ"": 8.266568600797918, ""n_t_C_step"": {""D"": 25, ""cD"": 75, ""cx"": 100, ""h"": 250, ""rz"": 100}, ""p_succ"": 0.12096917696944734, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}, ""C_run_total"": 576, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 206.6642150199484, ""S"": 16.53313720159587, ""cD"": 619.9926450598452, ""cx"": 826.6568600797935, ""h"": 2066.642150199484, ""jc"": 90.9322546087773, ""r"": 90.9322546087773, ""rz"": 826.6568600797935, ""x"": 16.53313720159587}, ""E_N_run"": 8.266568600797935, ""input"": ""basis_2"", ""inv_p_succ"": 8.266568600797935, ""n_t_C_step"": {""D"": 25, ""cD"": 75, ""cx"": 100, ""h"": 250, ""rz"": 100}, ""p_succ"": 0.12096917696944708, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}, {""C_input"": {""x"": 2}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 3}, ""C_run_total"": 577, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 435.1685449411063, ""S"": 34.8134835952885, ""cD"": 1305.5056348233188, ""cx"": 1740.6741797644252, ""h"": 4351.685449411063, ""jc"": 191.47415977408676, ""r"": 191.47415977408676, ""rz"": 1740.6741797644252, ""x"": 52.220225392932754}, ""E_N_run"": 17.40674179764425, ""input"": ""basis_3"", ""inv_p_succ"": 17.40674179764425, ""n_t_C_step"": {""D"": 25, ""cD"": 75, ""cx"": 100, ""h"": 250, ""rz"": 100}, ""p_succ"": 0.05744900519724693, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}]",7,399,"{""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}","[{""count_ops"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 1}, ""depth"": 399, ""input"": ""basis_0"", ""size"": 575, ""width"": 7}, {""count_ops"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}, ""depth"": 399, ""input"": ""basis_1"", ""size"": 576, ""width"": 7}, {""count_ops"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}, ""depth"": 399, ""input"": ""basis_2"", ""size"": 576, ""width"": 7}, {""count_ops"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 3}, ""depth"": 399, ""input"": ""basis_3"", ""size"": 577, ""width"": 7}]",60.000000000000014,60.000000000000014,0.0,0.0,1.2000000000000002,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N12.json,970d00e3485fdaafc22b762fbea3fdc7d2c66b73ade3fe365108e20fe088b820,results_revision/scaling_T1.0_N12_NF16_nt25_raw.npz,T1.0_N12_NF16_nt25,dirichlet,0.12518232922902536,measured_circuit_total,code_hbar1,1.144230889189815e-14
scaling_dirichlet_d4,dirichlet_heat_4d,1.4,0.4,0.5,12,16,240,explicit_overlap,4,1.0,50,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,ideal_injection,1.0,0.22211078007493018,0.181282826810966,0.264007794268048,0.9303003619967514,basis_0,0.12195590582501281,0.12137591082898853,0.12287973284959323,8.199684904434557,0.05659383866937683,0.12195590582501346,0.12324586251366583,1.5504650855259802e-16,0.005162371839276254,0.12372883784663097,0.16162067747477069,2.2401218479918906e-16,0.009159973401671668,0.16244724976165872,1.211840841054047,0.0,1.2118408410540469,1.5248108726701702e-16,1.1934760209490596,2.926773353851109e-14,0.22160335272388604,"[{""conditional_fidelity"": 0.9303003619967514, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.264007794268048, ""success_probability"": 0.056593838669377054}, {""conditional_fidelity"": 0.9613400588076499, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.1978379473454326, ""success_probability"": 0.12195590582501281}, {""conditional_fidelity"": 0.9613400588076502, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.19783794734543292, ""success_probability"": 0.12195590582501346}, {""conditional_fidelity"": 0.9303003619967534, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.26400779426804427, ""success_probability"": 0.05659383866937683}]","{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}","{""D"": 50, ""S"": 2, ""cD"": 150, ""cx"": 200, ""h"": 500, ""jc"": 11, ""r"": 11, ""rz"": 200, ""x"": 2}","{""D"": 409.98424522172786, ""S"": 16.399369808869114, ""cD"": 1229.9527356651836, ""cx"": 1639.9369808869114, ""h"": 4099.842452217278, ""jc"": 90.19653394878013, ""r"": 90.19653394878013, ""rz"": 1639.9369808869114, ""x"": 16.399369808869114}","[{""C_input"": {}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 50, ""S"": 2, ""cD"": 150, ""cx"": 200, ""h"": 500, ""jc"": 11, ""r"": 11, ""rz"": 200, ""x"": 1}, ""C_run_total"": 1125, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 883.4884004264411, ""S"": 35.33953601705764, ""cD"": 2650.465201279323, ""cx"": 3533.9536017057644, ""h"": 8834.884004264411, ""jc"": 194.36744809381705, ""r"": 194.36744809381705, ""rz"": 3533.9536017057644, ""x"": 17.66976800852882}, ""E_N_run"": 17.66976800852882, ""input"": ""basis_0"", ""inv_p_succ"": 17.66976800852882, ""n_t_C_step"": {""D"": 50, ""cD"": 150, ""cx"": 200, ""h"": 500, ""rz"": 200}, ""p_succ"": 0.056593838669377054, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 50, ""S"": 2, ""cD"": 150, ""cx"": 200, ""h"": 500, ""jc"": 11, ""r"": 11, ""rz"": 200, ""x"": 2}, ""C_run_total"": 1126, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 409.98424522172786, ""S"": 16.399369808869114, ""cD"": 1229.9527356651836, ""cx"": 1639.9369808869114, ""h"": 4099.842452217278, ""jc"": 90.19653394878013, ""r"": 90.19653394878013, ""rz"": 1639.9369808869114, ""x"": 16.399369808869114}, ""E_N_run"": 8.199684904434557, ""input"": ""basis_1"", ""inv_p_succ"": 8.199684904434557, ""n_t_C_step"": {""D"": 50, ""cD"": 150, ""cx"": 200, ""h"": 500, ""rz"": 200}, ""p_succ"": 0.12195590582501281, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 50, ""S"": 2, ""cD"": 150, ""cx"": 200, ""h"": 500, ""jc"": 11, ""r"": 11, ""rz"": 200, ""x"": 2}, ""C_run_total"": 1126, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 409.98424522172564, ""S"": 16.399369808869025, ""cD"": 1229.952735665177, ""cx"": 1639.9369808869026, ""h"": 4099.842452217256, ""jc"": 90.19653394877965, ""r"": 90.19653394877965, ""rz"": 1639.9369808869026, ""x"": 16.399369808869025}, ""E_N_run"": 8.199684904434513, ""input"": ""basis_2"", ""inv_p_succ"": 8.199684904434513, ""n_t_C_step"": {""D"": 50, ""cD"": 150, ""cx"": 200, ""h"": 500, ""rz"": 200}, ""p_succ"": 0.12195590582501346, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}, {""C_input"": {""x"": 2}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 50, ""S"": 2, ""cD"": 150, ""cx"": 200, ""h"": 500, ""jc"": 11, ""r"": 11, ""rz"": 200, ""x"": 3}, ""C_run_total"": 1127, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 883.4884004264445, ""S"": 35.33953601705778, ""cD"": 2650.4652012793335, ""cx"": 3533.953601705778, ""h"": 8834.884004264446, ""jc"": 194.36744809381779, ""r"": 194.36744809381779, ""rz"": 3533.953601705778, ""x"": 53.00930402558667}, ""E_N_run"": 17.66976800852889, ""input"": ""basis_3"", ""inv_p_succ"": 17.66976800852889, ""n_t_C_step"": {""D"": 50, ""cD"": 150, ""cx"": 200, ""h"": 500, ""rz"": 200}, ""p_succ"": 0.05659383866937683, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}]",7,774,"{""D"": 50, ""S"": 2, ""cD"": 150, ""cx"": 200, ""h"": 500, ""jc"": 11, ""r"": 11, ""rz"": 200, ""x"": 2}","[{""count_ops"": {""D"": 50, ""S"": 2, ""cD"": 150, ""cx"": 200, ""h"": 500, ""jc"": 11, ""r"": 11, ""rz"": 200, ""x"": 1}, ""depth"": 774, ""input"": ""basis_0"", ""size"": 1125, ""width"": 7}, {""count_ops"": {""D"": 50, ""S"": 2, ""cD"": 150, ""cx"": 200, ""h"": 500, ""jc"": 11, ""r"": 11, ""rz"": 200, ""x"": 2}, ""depth"": 774, ""input"": ""basis_1"", ""size"": 1126, ""width"": 7}, {""count_ops"": {""D"": 50, ""S"": 2, ""cD"": 150, ""cx"": 200, ""h"": 500, ""jc"": 11, ""r"": 11, ""rz"": 200, ""x"": 2}, ""depth"": 774, ""input"": ""basis_2"", ""size"": 1126, ""width"": 7}, {""count_ops"": {""D"": 50, ""S"": 2, ""cD"": 150, ""cx"": 200, ""h"": 500, ""jc"": 11, ""r"": 11, ""rz"": 200, ""x"": 3}, ""depth"": 774, ""input"": ""basis_3"", ""size"": 1127, ""width"": 7}]",60.000000000000014,60.000000000000014,0.0,0.0,0.6000000000000001,results_revision/coefficients_dirichlet_r1p4_rp0p4_b0p5_N12.json,970d00e3485fdaafc22b762fbea3fdc7d2c66b73ade3fe365108e20fe088b820,results_revision/scaling_T1.0_N12_NF16_nt50_raw.npz,T1.0_N12_NF16_nt50,dirichlet,0.12372883784663097,measured_circuit_total,code_hbar1,2.2847712032022982e-14
