boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
neumann,7.9,4.0,0.3,48,100,injection,0,True,,0.9997155021219948,0.9999844862585844,0.05616263616415254,0.0168694647242059,0.003938779264716245,1.0,0.38981992771566837,1802,2504,direct_injection,,,,1.0000000000000004,0.999568667245973,,,3,1000,pde,0.23695286031896862,0.9997155021219948,0.9998577409421776,1.0,0.9999844862585844,0.9997155021219948,oat_r_prime
neumann,7.9,4.1,0.3,48,100,injection,0,True,,0.9746832215033879,0.9999875318582038,0.0683506425465285,0.16116564696354319,0.003531047614060273,1.0,0.3926766613414532,1802,2504,direct_injection,,,,1.0,0.9743949673137207,,,3,1000,pde,0.2581089391498809,0.9746832215033879,0.9872604628482738,1.0,0.9999875318582038,0.9746832215033879,oat_r_prime
neumann,7.9,4.19,0.3,48,100,injection,0,True,,0.9309069150075643,0.9999914640772275,0.08237847948087525,0.27243579221270464,0.0029216426262106566,1.0,0.39365947407798063,1802,2504,direct_injection,,,,0.9999999999999996,0.9305804699913924,,,3,1000,pde,0.2769236288158804,0.9309069150075643,0.9648351750467871,1.0,0.9999914640772275,0.9309069150075643,oat_r_prime
neumann,7.9,4.25,0.3,48,100,injection,0,True,,0.9044150778391576,0.9999910412326548,0.09260152791681521,0.32509538053520826,0.0029931334092486626,1.0,0.39351153977535863,1802,2504,direct_injection,,,,1.0,0.9040322687746734,,,3,1000,pde,0.28939629935248196,0.9044150778391576,0.9510074015690717,1.0,0.9999910412326548,0.9044150778391576,oat_r_prime
neumann,7.9,4.35,0.3,48,100,injection,0,True,,0.8719127733578922,0.9999948303293434,0.11001897346936292,0.38328020590492046,0.0022736968536157713,1.0,0.39190274863937596,1802,2504,direct_injection,,,,1.0,0.8716317568572076,,,3,1000,pde,0.3097207585546384,0.8719127733578922,0.9337626964908655,1.0,0.9999948303293434,0.8719127733578922,oat_r_prime
neumann,7.9,4.5,0.3,48,100,injection,0,True,,0.8179487163874535,0.9999996546631006,0.1406267239903872,0.4717738178925882,0.0005876538254423718,1.0,0.3865065621412213,1802,2504,direct_injection,,,,0.9999999999999996,0.8178858773856469,,,3,1000,pde,0.33915401866660805,0.8179487163874535,0.9044051726894609,1.0,0.9999996546631006,0.8179487163874535,oat_r_prime
