boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
neumann,7.8,4.19,0.8,48,100,injection,0,True,,0.9493701581062096,0.9999931414494267,0.09579539906985335,0.23093273414898438,0.0026188924401108365,1.0,0.4146284653469568,1802,2504,direct_injection,,,,0.9999999999999996,0.9493816892387503,,,3,1000,pde,0.3015713732448657,0.9493701581062096,0.9743562788355241,1.0,0.9999931414494267,0.9493701581062096,grid
neumann,7.8,4.19,0.9,24,100,injection,0,True,,0.8445223922629619,0.9999824190195737,0.06468639473150636,0.42907018764459753,0.004193004832135282,1.0,0.3297372075427393,1802,2504,direct_injection,,,,0.9999999999999993,0.8449463408356391,,,3,1000,pde,0.23372870774793159,0.8445223922629619,0.9189789944623119,1.0,0.9999824190195737,0.8445223922629619,grid
neumann,7.8,4.19,0.9,48,100,injection,0,True,,0.9493701581062075,0.9999931414494274,0.0957953990698539,0.23093273414898985,0.002618892440112867,1.0,0.4852902744962149,1802,2504,direct_injection,,,,1.0000000000000004,0.9493816892387499,,,3,1000,pde,0.30157137324486627,0.9493701581062075,0.974356278835523,1.0,0.9999931414494274,0.9493701581062075,grid
neumann,7.8,4.25,0.3,24,100,injection,0,True,,0.9689430088328514,0.999986874042729,0.06039528171076419,0.17903196258131585,0.0036230000778247275,1.0,0.2769456289946553,1802,2504,direct_injection,,,,0.9999999999999996,0.9690633579311596,,,3,1000,pde,0.24190821809135699,0.9689430088328514,0.9843490279534244,1.0,0.999986874042729,0.9689430088328514,grid
neumann,7.8,4.25,0.3,48,100,injection,0,True,,0.8970843640775198,0.9999935864448776,0.10357583752805812,0.3387068948519352,0.0025325078986034658,1.0,0.3935123027569286,1802,2504,direct_injection,,,,1.0000000000000004,0.8967536828393152,,,3,1000,pde,0.3048216927035452,0.8970843640775198,0.9471453764219724,1.0,0.9999935864448776,0.8970843640775198,grid
neumann,7.8,4.25,0.5,24,100,injection,0,True,,0.9100058838937956,0.9999881851436725,0.06577693424721873,0.3144741541895611,0.0034372948549653494,1.0,0.18927638058963459,1802,2504,direct_injection,,,,1.0,0.9103547105806993,,,3,1000,pde,0.2446577143469307,0.9100058838937956,0.9539422854102839,1.0,0.9999881851436725,0.9100058838937956,grid
neumann,7.8,4.25,0.5,48,100,injection,0,True,,0.9311607984183838,0.9999926941549385,0.105428700728019,0.27189772279478025,0.0027029425516159494,1.0,0.26107415165831005,1802,2504,direct_injection,,,,1.0,0.9311367441454625,,,3,1000,pde,0.3133226342703556,0.9311607984183838,0.9649667343584357,1.0,0.9999926941549385,0.9311607984183838,grid
neumann,7.8,4.25,0.6,24,100,injection,0,True,,0.9059777469605046,0.9999884753423182,0.06608033588422019,0.32214883246977866,0.003394818183846298,1.0,0.6393698085676263,1802,2504,direct_injection,,,,1.0,0.9063370197454274,,,3,1000,pde,0.244677979848574,0.9059777469605046,0.9518286331900846,1.0,0.9999884753423182,0.9059777469605046,grid
neumann,7.8,4.25,0.6,48,100,injection,0,True,,0.9259234707662445,0.9999926987038134,0.10658376908747877,0.28284777479387313,0.0027021009411587146,1.0,0.8880158219147859,1802,2504,direct_injection,,,,1.0,0.9259317139483448,,,3,1000,pde,0.31414712063112454,0.9259234707662445,0.9622491729101379,1.0,0.9999926987038134,0.9259234707662445,grid
neumann,7.8,4.25,0.675,24,100,injection,0,True,,0.9059562924397397,0.9999884813981648,0.06608367466395201,0.3221894001468301,0.003393926121000971,1.0,5.41895886931311,1802,2504,direct_injection,,,,1.0,0.9063155340304817,,,3,1000,pde,0.24468126387066896,0.9059562924397397,0.9518173629639983,1.0,0.9999884813981648,0.9059562924397397,grid
