boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
neumann,1.916666666666667,0.9750000000000001,0.3,24,100,injection,0,True,,0.40303027014615783,0.9999999132861136,0.44202511937452166,1.2170469218422615,0.0002944722300372589,1.0,7.766351936422385e-05,1802,2504,direct_injection,,,,1.0000000000000004,0.4031107350945904,,,3,1000,pde,0.4220776033775082,0.40303027014615783,0.6348466508899278,1.0,0.9999999132861136,0.40303027014615783,grid
neumann,1.916666666666667,0.9750000000000001,0.3,48,100,injection,0,True,,0.3464344490348214,0.999986587004719,0.006464402232310877,1.3735170054021224,0.003662400195530074,1.0,0.0965856924935567,1802,2504,direct_injection,,,,1.0000000000000004,0.34790588299943637,,,3,1000,pde,0.04732326727615168,0.3464344490348214,0.5885868237013308,1.0,0.999986587004719,0.3464344490348214,grid
neumann,1.916666666666667,0.9750000000000001,0.675,24,100,injection,0,True,,0.45174122142581324,0.9999999333619267,0.7384847589686788,1.1016609010975331,0.00025814352155085585,1.0,6.870292385010818e-05,1802,2504,direct_injection,,,,0.9999999999999998,0.45181307926656933,,,3,1000,pde,0.5775846319119461,0.45174122142581324,0.672116970047486,1.0,0.9999999333619267,0.45174122142581324,grid
neumann,1.916666666666667,0.9750000000000001,0.675,48,100,injection,0,True,,0.4434286710099761,0.99999940759615,0.2530236696680201,1.1203366158132948,0.0007696779850201123,1.0,0.08793766305141634,1802,2504,direct_injection,,,,1.0,0.4437097205458389,,,3,1000,pde,0.3349596237980891,0.4434286710099761,0.6659044008038812,1.0,0.99999940759615,0.4434286710099761,grid
neumann,1.916666666666667,0.9750000000000001,0.725,24,100,injection,0,True,,0.45803167580123594,0.9999999444205753,0.728833870131075,1.0877753063608864,0.00023575289583583985,1.0,6.50180119107668e-05,1802,2504,direct_injection,,,,1.0000000000000004,0.4580959196105505,,,3,1000,pde,0.5777793687185764,0.45803167580123594,0.6767803748641327,1.0,0.9999999444205753,0.45803167580123594,grid
neumann,1.916666666666667,0.9750000000000001,0.725,48,100,injection,0,True,,0.4589391450090023,0.9999995791895281,0.25248361897433946,1.0857891714091557,0.0006486991973439464,1.0,0.10299293875451332,1802,2504,direct_injection,,,,0.9999999999999998,0.4591545775165899,,,3,1000,pde,0.34040360782586027,0.4589391450090023,0.6774504742112166,1.0,0.9999995791895281,0.4589391450090023,grid
neumann,1.916666666666667,0.9750000000000001,0.75,24,100,injection,0,True,,0.4610355811647449,0.9999999509127643,0.7180671873535511,1.081216900374083,0.0002215563985508806,1.0,6.291359646076675e-05,1802,2504,direct_injection,,,,1.0,0.46109480039521666,,,3,1000,pde,0.5753733770664734,0.4610355811647449,0.6789960096824906,1.0,0.9999999509127643,0.4610355811647449,grid
neumann,1.916666666666667,0.9750000000000001,0.75,48,100,injection,0,True,,0.4672743180204003,0.9999999957968213,0.26312457874469275,1.067740855975169,6.483192705604223e-05,1.0,0.08214420346097795,1802,2504,direct_injection,,,,0.9999999999999998,0.4672375954938063,,,3,1000,pde,0.35064420441143956,0.4672743180204003,0.6835746616284137,1.0,0.9999999957968213,0.4672743180204003,grid
neumann,1.916666666666667,0.9750000000000001,0.8,24,100,injection,0,True,,0.4676745875049563,0.9999999621322547,0.6804426876351871,1.0668828002769626,0.000194596368764112,1.0,5.783186781892973e-05,1802,2504,direct_injection,,,,1.0,0.467723990481571,,,3,1000,pde,0.5641150177583911,0.4676745875049563,0.6838673756694029,1.0,0.9999999621322547,0.4676745875049563,grid
neumann,1.916666666666667,0.9750000000000001,0.8,48,100,injection,0,True,,0.46667003100327215,0.9999999335792429,0.20911360755524494,1.0690377423103932,0.00025772225730492015,1.0,0.1002090538367796,1802,2504,direct_injection,,,,1.0000000000000004,0.46655923897481705,,,3,1000,pde,0.3123892663345081,0.46667003100327215,0.6831325135017892,1.0,0.9999999335792429,0.46667003100327215,grid
neumann,1.916666666666667,0.9750000000000001,0.9,24,100,injection,0,True,,0.48325957898952304,0.9999999105641526,0.5387454862464204,1.034060578312445,0.00029905827995304734,1.0,4.6036992245841296e-05,1802,2504,direct_injection,,,,0.9999999999999996,0.4833518053689384,,,3,1000,pde,0.5102488773784328,0.48325957898952304,0.695168741378324,1.0,0.9999999105641526,0.48325957898952304,grid
neumann,1.916666666666667,0.9750000000000001,0.9,48,100,injection,0,True,,0.4967283618903232,0.9999955909667375,0.04376821997589395,1.0065648242165528,0.0020997744407695463,1.0,0.15090474745294463,1802,2504,direct_injection,,,,1.0,0.49593369345483473,,,3,1000,pde,0.14744801189395917,0.4967283618903232,0.7047895869621821,1.0,0.9999955909667375,0.4967283618903232,grid
neumann,1.916666666666667,1.0,0.3,24,100,injection,0,True,,0.40939164236722586,0.9999999519488708,0.39464739721813186,1.2011031555745662,0.00021920568244837728,1.0,9.232939670017662e-05,1802,2504,direct_injection,,,,1.0,0.40943181019122743,,,3,1000,pde,0.4019519201385683,0.40939164236722586,0.6398371998932431,1.0,0.9999999519488708,0.40939164236722586,grid
neumann,1.916666666666667,1.0,0.3,48,100,injection,0,True,,0.33476337127025557,0.9999909204651986,0.0035681735272895527,1.4096753661497776,0.0030132403223415536,1.0,0.08805398784857361,1802,2504,direct_injection,,,,0.9999999999999996,0.33580016989914874,,,3,1000,pde,0.034561449611854096,0.33476337127025557,0.5785873929409935,1.0,0.9999909204651986,0.33476337127025557,grid
neumann,1.916666666666667,1.0,0.675,24,100,injection,0,True,,0.4546890138596327,0.9999998862593255,0.7363685520137333,1.0951280255283715,0.0003372546332999089,1.0,8.54283251861817e-05,1802,2504,direct_injection,,,,1.0000000000000004,0.4547903867563897,,,3,1000,pde,0.5786351966069555,0.4546890138596327,0.6743063204950942,1.0,0.9999998862593255,0.4546890138596327,grid
neumann,1.916666666666667,1.0,0.675,48,100,injection,0,True,,0.44237045512056267,0.9999993858895712,0.1775641482820933,1.1227416428806594,0.0007836522226550192,1.0,0.09118178427310612,1802,2504,direct_injection,,,,1.0,0.4426313716414652,,,3,1000,pde,0.28026618256337077,0.44237045512056267,0.6651093557608122,1.0,0.9999993858895712,0.44237045512056267,grid
neumann,1.916666666666667,1.0,0.725,24,100,injection,0,True,,0.46116479861175713,0.9999999566702453,0.7284326593332224,1.0809358111491276,0.00020815800819369782,1.0,8.10337140851376e-05,1802,2504,direct_injection,,,,0.9999999999999996,0.46121513908157696,,,3,1000,pde,0.5795925298376715,0.46116479861175713,0.6790911563345212,1.0,0.9999999566702453,0.46116479861175713,grid
neumann,1.916666666666667,1.0,0.725,48,100,injection,0,True,,0.45928586738714455,0.9999997130331758,0.17800437107734857,1.0850314322117234,0.0005356929217649713,1.0,0.09294431409330396,1802,2504,direct_injection,,,,1.0,0.45947247715898465,,,3,1000,pde,0.2859281237810705,0.45928586738714455,0.6777063282773332,1.0,0.9999997130331758,0.45928586738714455,grid
neumann,1.916666666666667,1.0,0.75,24,100,injection,0,True,,0.4635476836450629,0.9999999784471189,0.7177739324060892,1.0757673393379532,0.00014680899773443994,1.0,7.835499215759526e-05,1802,2504,direct_injection,,,,1.0,0.46357409737268745,,,3,1000,pde,0.5768209806756778,0.4635476836450629,0.6808433620481754,1.0,0.9999999784471189,0.4635476836450629,grid
neumann,1.916666666666667,1.0,0.75,48,100,injection,0,True,,0.47180751838443746,0.9999999871395735,0.19073319571722083,1.0580682413688622,0.00011340382043861324,1.0,0.08721390490503853,1802,2504,direct_injection,,,,1.0,0.47175560605073824,,,3,1000,pde,0.29998225905022313,0.47180751838443746,0.6868824632966236,1.0,0.9999999871395735,0.47180751838443746,grid
neumann,1.916666666666667,1.0,0.8,24,100,injection,0,True,,0.4688872147227314,0.9999999760553574,0.6813628024559193,1.0642880421348317,0.00015474056774987053,1.0,7.186297852643457e-05,1802,2504,direct_injection,,,,1.0000000000000004,0.46892051747630986,,,3,1000,pde,0.5652276591420758,0.4688872147227314,0.6847533970143788,1.0,0.9999999760553574,0.4688872147227314,grid
