boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
neumann,7.9,4.0,0.3,48,100,snap_d,10,True,,0.8815815047706392,0.9999713296189631,0.028057730723848772,0.36650384391839386,0.005354549752473133,0.8025024582420403,0.38981992771566837,2291,2993,snap_d_layers,,,,0.8814216305218943,0.999568667245973,48,157,6,2000,prep_pde,0.1572742079044749,0.8815815047706392,0.8411131462051672,0.8025024582420403,0.9999713296189631,0.8411131462051672,grid
neumann,7.9,4.0,0.3,48,100,snap_d,12,True,,0.6531066161820983,0.9999696303535103,0.041748015615328114,0.7287959771365582,0.0055109499029556315,0.7412395007015276,0.38981992771566837,2389,3091,snap_d_layers,,,,0.6502106580916064,0.999568667245973,48,130,6,2000,prep_pde,0.16512390865905624,0.6531066161820983,0.6957790037674914,0.7412395007015276,0.9999696303535103,0.6957790037674914,grid
