beta,eta_err,fidelity,map_err_best_scale,map_scale_imag,map_scale_real,objective,post_prob,r_prime,r_target,reason,status,vec_err_best_scale,vec_scale_imag,vec_scale_real
0.3,1.8281607695617799,0.5160614354304234,0.9970188205801431,0.0,1.8823343189531472,1.441083220415131,0.9292484607606479,0.3,0.8,,ok,0.9683768818965806,0.0,1.6402301565562325
0.3357894736842105,1.8079984178631938,0.5207943718960987,0.9891541566532626,0.0,1.888338457472253,1.4277785380531156,0.9280267765713491,0.3,0.8,,ok,0.9592411783212893,0.0,1.6466509873551995
0.371578947368421,1.7879371178007242,0.5255675599308948,0.9812802434840058,0.0,1.8935978840225194,1.4144696082061032,0.9260686048560023,0.3,0.8,,ok,0.950107864460645,0.0,1.6524336118014473
0.40736842105263155,1.7679617328424706,0.5303840797936731,0.9733916075092904,0.0,1.898087905108864,1.401147441174685,0.9233571213281846,0.3,0.8,,ok,0.9409708414097232,0.0,1.6575561742916136
0.4431578947368421,1.7480567340635784,0.5352472617750794,0.9654824638672476,0.0,1.9017827512483518,1.3878025675861083,0.9198756047316929,0.3,0.8,,ok,0.9318236987412384,0.0,1.6619958766763174
0.4789473684210526,1.7282061997189129,0.540160692218165,0.9575467108398674,0.0,1.9046553462165192,1.3744250333155779,0.9156073471231106,0.3,0.8,,ok,0.9226597125065525,0.0,1.6657287715128193
0.5147368421052632,1.70839380791669,0.5451282210498012,0.949577921117187,0.0,1.9066770579035799,1.3610043895150827,0.910535563052417,0.3,0.8,,ok,0.9134718400089792,0.0,1.6687295383449856
0.5505263157894736,1.6886028225045093,0.5501539709133019,0.9415693297562302,0.0,1.9078174273133455,1.3475296776243961,0.9046432973394339,0.3,0.8,,ok,0.904252711291946,0.0,1.6709712398398622
0.5863157894736841,1.6688160722463858,0.5552423479879799,0.9335138186915909,0.0,1.9080438713677328,1.3339894092234639,0.8979133308801228,0.3,0.8,,ok,0.8949946172770673,0.0,1.672425053811323
0.6221052631578947,1.649015923332325,0.5603980545760799,0.9254038976341715,0.0,1.9073213541278276,1.3203715405656566,0.8903280836209445,0.3,0.8,,ok,0.8856894944773749,0.0,1.6730599761938034
0.6578947368421053,1.629184245221937,0.5656261035307916,0.9172316811705058,0.0,1.9056120197468924,1.3066634416083973,0.8818695134947195,0.3,0.8,,ok,0.876328906199684,0.0,1.6728424888363773
0.6936842105263157,1.6093023697822604,0.5709318345896245,0.9089888618477368,0.0,1.9028747788471205,1.2928518593328044,0.8725190096936191,0.3,0.8,,ok,0.8669040201384172,0.0,1.6717361844919596
0.7294736842105263,1.5893510436392597,0.5763209326638011,0.9006666789993512,0.0,1.8990648379441997,1.2789228751191022,0.8622572781299258,0.3,0.8,,ok,0.8574055822526168,0.0,1.6697013394714664
