case,system_label,r_target,r_prime,beta,n_coeff,n_fock,n_quad,coeff_backend,dv_dim,total_time,n_trotter_steps,evaluation,state_prep_method,target_state_prep_method,oracle_fidelity,rel_frobenius_error,rel_spectral_error,worst_scaled_relative_error,worst_conditional_fidelity,worst_input_name,p_succ,p_ref,p_target_model,inv_p_succ,p_min,p_max,eps_model,eps_synth,eps_t,eps_tot,eps_model_fro,eps_synth_fro,eps_t_fro,eps_tot_fro,alpha_target_re,alpha_target_im,alpha_prepared_re,alpha_prepared_im,best_fit_scale_re,best_fit_scale_im,best_fit_rel_frobenius_error,per_input,static_footprint,per_attempt_ops,accepted_sample_ops,resource_ledger,compiled_width,compiled_depth,compiled_count_ops,compiled_resources,Gamma_1,Gamma_1_LL,Gamma_1_LH,Gamma_1_HH,eps_t_bound,coefficient_artifact,coefficient_sha256,raw_artifact,boundary,wiring_crosscheck_relative_error,hbar_convention,eps_t_kind,eps_t_anchor_d4,eps_t_anchor_d8,eps_t_measured,anchor_input_index,anchor_grid_row,anchor_grid_col,anchor_postselection_probability,eps_t_2d,anchor_relative_error,agrees
d8_1d_heat,dirichlet_heat_8d,1.6,0.25,0.5,32,64,240,explicit_overlap,8,1.0,100,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,ideal_injection,1.0,0.010438594304115872,0.010247338608442506,0.01226703634788719,0.9998770327047356,basis_7,0.10864624745773148,0.10747574385003038,0.1089279028473276,9.204183516683788,0.05360340490404144,0.124623812275912,0.008994605699568723,3.143286186169838e-16,0.0014787717855543683,0.009082988473362063,0.01180114255273116,4.1885284231718e-16,0.002853088745709571,0.012186134808174268,1.297951108453598,0.0,1.2979511084535977,3.1020888430467492e-18,1.2889249366750661,2.301558790524942e-13,0.00774125463306901,"[{""conditional_fidelity"": 0.9998770327047367, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.012267036347822526, ""success_probability"": 0.05360340490404144}, {""conditional_fidelity"": 0.9999674657708195, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.007886920934144451, ""success_probability"": 0.10864624745773148}, {""conditional_fidelity"": 0.9999602607827358, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.010624284657918917, ""success_probability"": 0.12327080085167266}, {""conditional_fidelity"": 0.999929484934595, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.011318121162171069, ""success_probability"": 0.124623812275912}, {""conditional_fidelity"": 0.999929484934596, ""index"": 4, ""name"": ""basis_4"", ""scaled_relative_error"": 0.011318121162140761, ""success_probability"": 0.1246238122759075}, {""conditional_fidelity"": 0.9999602607827361, ""index"": 5, ""name"": ""basis_5"", ""scaled_relative_error"": 0.010624284657931112, ""success_probability"": 0.12327080085167355}, {""conditional_fidelity"": 0.9999674657708191, ""index"": 6, ""name"": ""basis_6"", ""scaled_relative_error"": 0.007886920934163431, ""success_probability"": 0.10864624745773231}, {""conditional_fidelity"": 0.9998770327047356, ""index"": 7, ""name"": ""basis_7"", ""scaled_relative_error"": 0.01226703634788719, ""success_probability"": 0.053603404904045165}]","{""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}","{""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 2}","{""D"": 920.4183516683788, ""S"": 18.408367033367576, ""cD"": 6442.928461678652, ""cx"": 18408.367033367576, ""h"": 31294.22395672488, ""jc"": 285.32968901719744, ""r"": 285.32968901719744, ""rz"": 14726.693626694061, ""x"": 18.408367033367576}","[{""C_input"": {}, ""C_osc_prep"": {""S"": 1, ""jc"": 31, ""r"": 31, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 1}, ""C_run_total"": 7865, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 1865.5531337797627, ""S"": 37.31106267559525, ""cD"": 13058.871936458338, ""cx"": 37311.062675595254, ""h"": 63428.80654851193, ""jc"": 578.3214714717263, ""r"": 578.3214714717263, ""rz"": 29848.850140476203, ""x"": 18.655531337797626}, ""E_N_run"": 18.655531337797626, ""input"": ""basis_0"", ""inv_p_succ"": 18.655531337797626, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.05360340490404144, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 31, ""r"": 31, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 2}, ""C_run_total"": 7866, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 920.4183516683788, ""S"": 18.408367033367576, ""cD"": 6442.928461678652, ""cx"": 18408.367033367576, ""h"": 31294.22395672488, ""jc"": 285.32968901719744, ""r"": 285.32968901719744, ""rz"": 14726.693626694061, ""x"": 18.408367033367576}, ""E_N_run"": 9.204183516683788, ""input"": ""basis_1"", ""inv_p_succ"": 9.204183516683788, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.10864624745773148, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 31, ""r"": 31, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 2}, ""C_run_total"": 7866, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 811.2221167470666, ""S"": 16.224442334941333, ""cD"": 5678.554817229467, ""cx"": 16224.442334941332, ""h"": 27581.551969400265, ""jc"": 251.47885619159067, ""r"": 251.47885619159067, ""rz"": 12979.553867953065, ""x"": 16.224442334941333}, ""E_N_run"": 8.112221167470667, ""input"": ""basis_2"", ""inv_p_succ"": 8.112221167470667, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.12327080085167266, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 2}, ""C_osc_prep"": {""S"": 1, ""jc"": 31, ""r"": 31, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 3}, ""C_run_total"": 7867, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 802.4148689867078, ""S"": 16.048297379734155, ""cD"": 5616.9040829069545, ""cx"": 16048.297379734156, ""h"": 27282.105545548067, ""jc"": 248.74860938587943, ""r"": 248.74860938587943, ""rz"": 12838.637903787325, ""x"": 24.072446069601234}, ""E_N_run"": 8.024148689867078, ""input"": ""basis_3"", ""inv_p_succ"": 8.024148689867078, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.124623812275912, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 31, ""r"": 31, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 2}, ""C_run_total"": 7866, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 802.4148689867368, ""S"": 16.048297379734734, ""cD"": 5616.904082907157, ""cx"": 16048.297379734735, ""h"": 27282.10554554905, ""jc"": 248.74860938588841, ""r"": 248.74860938588841, ""rz"": 12838.637903787789, ""x"": 16.048297379734734}, ""E_N_run"": 8.024148689867367, ""input"": ""basis_4"", ""inv_p_succ"": 8.024148689867367, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.1246238122759075, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 2}, ""C_osc_prep"": {""S"": 1, ""jc"": 31, ""r"": 31, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 3}, ""C_run_total"": 7867, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 811.2221167470608, ""S"": 16.224442334941216, ""cD"": 5678.554817229426, ""cx"": 16224.442334941215, ""h"": 27581.551969400065, ""jc"": 251.47885619158885, ""r"": 251.47885619158885, ""rz"": 12979.553867952973, ""x"": 24.336663502411824}, ""E_N_run"": 8.112221167470608, ""input"": ""basis_5"", ""inv_p_succ"": 8.112221167470608, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.12327080085167355, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 2}, ""C_osc_prep"": {""S"": 1, ""jc"": 31, ""r"": 31, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 3}, ""C_run_total"": 7867, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 920.4183516683718, ""S"": 18.408367033367433, ""cD"": 6442.928461678603, ""cx"": 18408.367033367434, ""h"": 31294.22395672464, ""jc"": 285.3296890171952, ""r"": 285.3296890171952, ""rz"": 14726.693626693948, ""x"": 27.612550550051154}, ""E_N_run"": 9.204183516683717, ""input"": ""basis_6"", ""inv_p_succ"": 9.204183516683717, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.10864624745773231, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}, {""C_input"": {""x"": 3}, ""C_osc_prep"": {""S"": 1, ""jc"": 31, ""r"": 31, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 4}, ""C_run_total"": 7868, ""C_step"": {""D"": 1, ""cD"": 7, ""cx"": 20, ""h"": 34, ""rz"": 16}, ""E_C_accept"": {""D"": 1865.5531337796328, ""S"": 37.31106267559266, ""cD"": 13058.87193645743, ""cx"": 37311.06267559266, ""h"": 63428.80654850752, ""jc"": 578.3214714716862, ""r"": 578.3214714716862, ""rz"": 29848.850140474126, ""x"": 74.62212535118532}, ""E_N_run"": 18.65553133779633, ""input"": ""basis_7"", ""inv_p_succ"": 18.65553133779633, ""n_t_C_step"": {""D"": 100, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""rz"": 1600}, ""p_succ"": 0.053603404904045165, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 3, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}}]",10,4865,"{""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 2}","[{""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 1}, ""depth"": 4865, ""input"": ""basis_0"", ""size"": 7865, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 2}, ""depth"": 4865, ""input"": ""basis_1"", ""size"": 7866, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 2}, ""depth"": 4865, ""input"": ""basis_2"", ""size"": 7866, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 3}, ""depth"": 4865, ""input"": ""basis_3"", ""size"": 7867, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 2}, ""depth"": 4865, ""input"": ""basis_4"", ""size"": 7866, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 3}, ""depth"": 4865, ""input"": ""basis_5"", ""size"": 7867, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 3}, ""depth"": 4865, ""input"": ""basis_6"", ""size"": 7867, ""width"": 10}, {""count_ops"": {""D"": 100, ""S"": 2, ""cD"": 700, ""cx"": 2000, ""h"": 3400, ""jc"": 31, ""r"": 31, ""rz"": 1600, ""x"": 4}, ""depth"": 4865, ""input"": ""basis_7"", ""size"": 7868, ""width"": 10}]",756.0000000000001,756.0000000000001,0.0,0.0,3.7800000000000007,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N32_nq240.json,3c5729bbcdc7c525fc5ea92847a18957e0526f85f16f897ff578a54bf3dc6644,results_revision/breadth_d8_1d_raw.npz,dirichlet,1.2485888295692642e-13,code_hbar1,,,,,,,,,,,
