boundary,r_target,r_prime,beta,n_coeff,n_fock,n_quad,coeff_backend,total_time,evaluation,state_prep_method,oracle_fidelity,oracle_fidelity_basis,rel_frobenius_error,rel_spectral_error,worst_scaled_relative_error,worst_conditional_fidelity,p_min,p_max,alpha_target_re,alpha_target_im,best_fit_scale_re,best_fit_scale_im,best_fit_rel_frobenius_error,per_input,case,n_trotter_steps,p_succ,raw_artifact,system_label,dv_dim,target_state_prep_method,worst_input_name,p_ref,p_target_model,inv_p_succ,eps_model,eps_synth,eps_t,eps_tot,eps_model_fro,eps_synth_fro,eps_t_fro,eps_tot_fro,alpha_prepared_re,alpha_prepared_im,static_footprint,per_attempt_ops,accepted_sample_ops,resource_ledger,compiled_width,compiled_depth,compiled_count_ops,compiled_resources,Gamma_1,Gamma_1_LL,Gamma_1_LH,Gamma_1_HH,eps_t_bound,coefficient_artifact,coefficient_sha256,candidate_id,wiring_crosscheck_relative_error
dirichlet,1.6,0.25,0.5,12,16,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0000000000000004,,0.3660698009824261,0.297943442606086,0.43311051024109964,0.8209845835624974,0.04919595376886421,0.10696868625537016,1.344798627780276,0.0,1.2238413006468358,2.966831572427579e-14,0.35420963975800834,"[{""conditional_fidelity"": 0.8209845835624995, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.4331105102410956, ""success_probability"": 0.04919595376886421}, {""conditional_fidelity"": 0.9013425145124255, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.3274023263581998, ""success_probability"": 0.1069686862553699}, {""conditional_fidelity"": 0.9013425145124252, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.3274023263582011, ""success_probability"": 0.10696868625537016}, {""conditional_fidelity"": 0.8209845835624974, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.43311051024109964, ""success_probability"": 0.049195953768864514}]",scaling_dense_circuit,50,0.1069686862553699,results_revision/viz_dense/scaling_dense_T1.0_N12_NF16_nt50_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_3,0.09856192047333383,0.10754648647821406,9.348530256907772,0.20299138468932354,1.2032063840593246e-16,0.0036763005554731024,0.20335183727091716,0.26721501228349837,1.3276561794033403e-16,0.006807523227282666,0.26773591254927553,1.3447986277802755,1.4399457268317105e-16,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}",{},{},[],,,{},[],60.000000000000014,60.000000000000014,0.0,0.0,0.6000000000000001,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N12_nq240.json,3e17075f369917b7515b74b1916fb888829688b1abf4dd750e5b5576c12dedd8,T1.0_N12_NF16_nt50,2.018971978437427e-14
dirichlet,1.6,0.25,0.5,12,16,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0000000000000004,,0.3657104672679104,0.29767691816548064,0.4322529676779329,0.8213775844500248,0.049029758029600704,0.10714241874796605,1.344798627780276,0.0,1.2239821222917193,4.329858111118791e-14,0.35386577084663984,"[{""conditional_fidelity"": 0.8213775844500301, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.4322529676779251, ""success_probability"": 0.049029758029600704}, {""conditional_fidelity"": 0.9015065349670327, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.3273669636920225, ""success_probability"": 0.10714241874796605}, {""conditional_fidelity"": 0.9015065349670328, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.3273669636920212, ""success_probability"": 0.10714241874796569}, {""conditional_fidelity"": 0.8213775844500248, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.4322529676779329, ""success_probability"": 0.04902975802960094}]",scaling_dense_circuit,71,0.10714241874796605,results_revision/viz_dense/scaling_dense_T1.0_N12_NF16_nt71_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_3,0.09856192047333383,0.10754648647821406,9.33337152255566,0.20299138468932354,1.2032063840593246e-16,0.0025764963863820736,0.20316992947593218,0.26721501228349837,1.3276561794033403e-16,0.004791337650835187,0.26747310327162577,1.3447986277802755,1.4399457268317105e-16,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}",{},{},[],,,{},[],60.000000000000014,60.000000000000014,0.0,0.0,0.42253521126760574,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N12_nq240.json,3e17075f369917b7515b74b1916fb888829688b1abf4dd750e5b5576c12dedd8,T1.0_N12_NF16_nt71,2.470291033239629e-14
dirichlet,1.6,0.25,0.5,12,16,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0000000000000004,,0.36553539170086785,0.29754711441664994,0.4317409965356296,0.8215885513213522,0.048914874466846926,0.10726106493788634,1.344798627780276,0.0,1.2240503494631645,5.989277311824313e-14,0.3536981467502518,"[{""conditional_fidelity"": 0.821588551321353, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.43174099653562653, ""success_probability"": 0.048914874466846926}, {""conditional_fidelity"": 0.9015780346113464, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.327411692766922, ""success_probability"": 0.10726106493788634}, {""conditional_fidelity"": 0.9015780346113467, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.32741169276692156, ""success_probability"": 0.10726106493788619}, {""conditional_fidelity"": 0.8215885513213522, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.4317409965356296, ""success_probability"": 0.04891487446684791}]",scaling_dense_circuit,100,0.10726106493788634,results_revision/viz_dense/scaling_dense_T1.0_N12_NF16_nt100_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_3,0.09856192047333383,0.10754648647821406,9.323047469080123,0.20299138468932354,1.2032063840593246e-16,0.0018233881274283027,0.20308133604833903,0.26721501228349837,1.3276561794033403e-16,0.0034009156127158863,0.2673450566078982,1.3447986277802755,1.4399457268317105e-16,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}",{},{},[],,,{},[],60.000000000000014,60.000000000000014,0.0,0.0,0.30000000000000004,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N12_nq240.json,3e17075f369917b7515b74b1916fb888829688b1abf4dd750e5b5576c12dedd8,T1.0_N12_NF16_nt100,4.4946945738572444e-14
dirichlet,1.6,0.25,0.5,12,16,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0000000000000004,,0.36544699974069733,0.2974815924159569,0.4314166993523493,0.8217084832559776,0.04883303766968754,0.10734482399636343,1.344798627780276,0.0,1.2240847000473605,8.508750912465442e-14,0.35361349610073495,"[{""conditional_fidelity"": 0.8217084832559803, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.43141669935234245, ""success_probability"": 0.04883303766968754}, {""conditional_fidelity"": 0.9016083526708552, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.3274775739389755, ""success_probability"": 0.10734482399636237}, {""conditional_fidelity"": 0.901608352670855, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.32747757393897664, ""success_probability"": 0.10734482399636343}, {""conditional_fidelity"": 0.8217084832559776, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.4314166993523493, ""success_probability"": 0.04883303766968902}]",scaling_dense_circuit,141,0.10734482399636237,results_revision/viz_dense/scaling_dense_T1.0_N12_NF16_nt141_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_3,0.09856192047333383,0.10754648647821406,9.315772878195666,0.20299138468932354,1.2032063840593246e-16,0.0012902519627540103,0.20303661608704016,0.26721501228349837,1.3276561794033403e-16,0.002411661946730012,0.2672804085488265,1.3447986277802755,1.4399457268317105e-16,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}",{},{},[],,,{},[],60.000000000000014,60.000000000000014,0.0,0.0,0.21276595744680857,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N12_nq240.json,3e17075f369917b7515b74b1916fb888829688b1abf4dd750e5b5576c12dedd8,T1.0_N12_NF16_nt141,5.717511650734145e-14
dirichlet,1.6,0.25,0.5,12,16,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0000000000000004,,0.36540202102357355,0.2974482545889628,0.4312041550365937,0.8217791232979038,0.04877413591508665,0.10740470972942089,1.344798627780276,0.0,1.2241021548009143,1.2056205164899383e-13,0.3535704158119667,"[{""conditional_fidelity"": 0.8217791232979113, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.43120415503658027, ""success_probability"": 0.04877413591508665}, {""conditional_fidelity"": 0.9016196418504051, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.3275423607415321, ""success_probability"": 0.10740470972942082}, {""conditional_fidelity"": 0.9016196418504029, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.3275423607415359, ""success_probability"": 0.10740470972942089}, {""conditional_fidelity"": 0.8217791232979038, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.4312041550365937, ""success_probability"": 0.0487741359150885}]",scaling_dense_circuit,200,0.10740470972942082,results_revision/viz_dense/scaling_dense_T1.0_N12_NF16_nt200_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_3,0.09856192047333383,0.10754648647821406,9.310578674987799,0.20299138468932354,1.2032063840593246e-16,0.0009081618501463693,0.20301386241167624,0.26721501228349837,1.3276561794033403e-16,0.001700101430543193,0.2672475120415426,1.3447986277802755,1.4399457268317105e-16,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}",{},{},[],,,{},[],60.000000000000014,60.000000000000014,0.0,0.0,0.15000000000000002,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N12_nq240.json,3e17075f369917b7515b74b1916fb888829688b1abf4dd750e5b5576c12dedd8,T1.0_N12_NF16_nt200,7.675842318964275e-14
dirichlet,1.6,0.25,0.5,12,16,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0000000000000004,,0.3653797769175099,0.29743176829907114,0.4310655995374098,0.8218207932376317,0.048732844532553055,0.10744648918888337,1.344798627780276,0.0,1.224110780837227,1.6716088863071255e-13,0.353549109232614,"[{""conditional_fidelity"": 0.8218207932376439, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.4310655995373881, ""success_probability"": 0.048732844532553055}, {""conditional_fidelity"": 0.9016223252907666, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.3275963994177745, ""success_probability"": 0.10744648918888185}, {""conditional_fidelity"": 0.9016223252907655, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.32759639941777896, ""success_probability"": 0.10744648918888337}, {""conditional_fidelity"": 0.8218207932376317, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.4310655995374098, ""success_probability"": 0.04873284453255588}]",scaling_dense_circuit,283,0.10744648918888185,results_revision/viz_dense/scaling_dense_T1.0_N12_NF16_nt283_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_3,0.09856192047333383,0.10754648647821406,9.306958352469614,0.20299138468932354,1.2032063840593246e-16,0.0006410916538912286,0.20300261021793797,0.26721501228349837,1.3276561794033403e-16,0.001201443070171245,0.26723124316052643,1.3447986277802755,1.4399457268317105e-16,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}",{},{},[],,,{},[],60.000000000000014,60.000000000000014,0.0,0.0,0.10600706713780922,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N12_nq240.json,3e17075f369917b7515b74b1916fb888829688b1abf4dd750e5b5576c12dedd8,T1.0_N12_NF16_nt283,1.479112713097942e-13
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,0.25,exact_finite_map,ideal_injection,1.0,by_construction,0.038971803142228395,0.04191764717691901,0.041022234691673265,0.9986634438344615,0.24606943511835183,0.2853187536651563,1.299164083376694,0.0,1.2863709799963436,-1.6471844806626871e-16,0.03768337349448448,"[{""conditional_fidelity"": 0.9986645237300644, ""index"": 0, ""scaled_relative_error"": 0.036544233648777895, ""success_probability"": 0.24606943511835194}, {""conditional_fidelity"": 0.9986634438344616, ""index"": 1, ""scaled_relative_error"": 0.041022234691673265, ""success_probability"": 0.2853187536651563}, {""conditional_fidelity"": 0.9986634438344615, ""index"": 2, ""scaled_relative_error"": 0.04102223469167315, ""success_probability"": 0.2853187536651563}, {""conditional_fidelity"": 0.9986645237300645, ""index"": 3, ""scaled_relative_error"": 0.0365442336487779, ""success_probability"": 0.24606943511835183}]",scaling_dense_model,,0.2853187536651563,results_revision/viz_dense/scaling_dense_T0.25_N24_NF32_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,0.5,exact_finite_map,ideal_injection,1.0,by_construction,0.0212511735773724,0.018918175773129788,0.02151372696815271,0.9999536255860607,0.13275700123146242,0.18594347157235794,1.299164083376694,0.0,1.2732579037787775,-2.623891221509119e-16,0.0061362115324323134,"[{""conditional_fidelity"": 0.9999745712224459, ""index"": 0, ""scaled_relative_error"": 0.020877984399696025, ""success_probability"": 0.13275700123146247}, {""conditional_fidelity"": 0.9999536255860608, ""index"": 1, ""scaled_relative_error"": 0.02151372696815235, ""success_probability"": 0.1859434715723578}, {""conditional_fidelity"": 0.9999536255860607, ""index"": 2, ""scaled_relative_error"": 0.02151372696815271, ""success_probability"": 0.18594347157235794}, {""conditional_fidelity"": 0.9999745712224456, ""index"": 3, ""scaled_relative_error"": 0.020877984399696174, ""success_probability"": 0.13275700123146242}]",scaling_dense_model,,0.1859434715723578,results_revision/viz_dense/scaling_dense_T0.5_N24_NF32_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,0.75,exact_finite_map,ideal_injection,1.0,by_construction,0.046928553947880286,0.044258003735652716,0.04826425713643585,0.9982909057366478,0.0733105319866491,0.1269249916934109,1.299164083376694,0.0,1.3340244925478713,-6.291723578222728e-16,0.03899305730487166,"[{""conditional_fidelity"": 0.9988112755723895, ""index"": 0, ""scaled_relative_error"": 0.04453668325719855, ""success_probability"": 0.07331053198664912}, {""conditional_fidelity"": 0.9982909057366479, ""index"": 1, ""scaled_relative_error"": 0.04826425713643585, ""success_probability"": 0.12692499169341084}, {""conditional_fidelity"": 0.9982909057366478, ""index"": 2, ""scaled_relative_error"": 0.048264257136434875, ""success_probability"": 0.1269249916934109}, {""conditional_fidelity"": 0.998811275572389, ""index"": 3, ""scaled_relative_error"": 0.04453668325719858, ""success_probability"": 0.0733105319866491}]",scaling_dense_model,,0.12692499169341084,results_revision/viz_dense/scaling_dense_T0.75_N24_NF32_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.0,exact_finite_map,ideal_injection,1.0,by_construction,0.050045594656268955,0.03798193899547324,0.05996119859087227,0.9978620569484808,0.04878788309312143,0.09763276165076434,1.299164083376694,0.0,1.3508274942899563,-5.794124035104686e-16,0.03230093316668292,"[{""conditional_fidelity"": 0.9978620569484808, ""index"": 0, ""scaled_relative_error"": 0.05996119859087227, ""success_probability"": 0.04878788309312143}, {""conditional_fidelity"": 0.9995044781321124, ""index"": 1, ""scaled_relative_error"": 0.04425652657014278, ""success_probability"": 0.09763276165076427}, {""conditional_fidelity"": 0.9995044781321129, ""index"": 2, ""scaled_relative_error"": 0.044256526570142014, ""success_probability"": 0.09763276165076434}, {""conditional_fidelity"": 0.9978620569484812, ""index"": 3, ""scaled_relative_error"": 0.05996119859087203, ""success_probability"": 0.04878788309312146}]",scaling_dense_model,,0.09763276165076427,results_revision/viz_dense/scaling_dense_T1.0_N24_NF32_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.25,exact_finite_map,ideal_injection,1.0,by_construction,0.15393809991592128,0.13681245532243702,0.1728142095006455,0.9702127340145087,0.03812241795605624,0.08353721705820276,1.299164083376694,0.0,1.295057893739254,-5.89139523404202e-16,0.1539062170380834,"[{""conditional_fidelity"": 0.9702127340145087, ""index"": 0, ""scaled_relative_error"": 0.1728142095006455, ""success_probability"": 0.03812241795605624}, {""conditional_fidelity"": 0.979096876778884, ""index"": 1, ""scaled_relative_error"": 0.14458019074474077, ""success_probability"": 0.08353721705820269}, {""conditional_fidelity"": 0.979096876778884, ""index"": 2, ""scaled_relative_error"": 0.14458019074474074, ""success_probability"": 0.08353721705820276}, {""conditional_fidelity"": 0.9702127340145089, ""index"": 3, ""scaled_relative_error"": 0.17281420950064544, ""success_probability"": 0.03812241795605624}]",scaling_dense_model,,0.08353721705820269,results_revision/viz_dense/scaling_dense_T1.25_N24_NF32_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.5,exact_finite_map,ideal_injection,1.0,by_construction,0.17435606779589355,0.17117227829528348,0.2685787473922913,0.9303677856409346,0.03037695534165799,0.07151037843930955,1.299164083376694,0.0,1.2615410159816087,-4.733683567534318e-16,0.1718630022552881,"[{""conditional_fidelity"": 0.9303677856409347, ""index"": 0, ""scaled_relative_error"": 0.2685787473922908, ""success_probability"": 0.03037695534165799}, {""conditional_fidelity"": 0.98774928676619, ""index"": 1, ""scaled_relative_error"": 0.11258563734861503, ""success_probability"": 0.07151037843930946}, {""conditional_fidelity"": 0.9877492867661899, ""index"": 2, ""scaled_relative_error"": 0.11258563734861507, ""success_probability"": 0.07151037843930955}, {""conditional_fidelity"": 0.9303677856409346, ""index"": 3, ""scaled_relative_error"": 0.2685787473922913, ""success_probability"": 0.03037695534165801}]",scaling_dense_model,,0.07151037843930946,results_revision/viz_dense/scaling_dense_T1.5_N24_NF32_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.75,exact_finite_map,ideal_injection,1.0,by_construction,0.22688880073483197,0.20030963922593928,0.3314691236402343,0.905081575126324,0.026776752407952895,0.06124319306300373,1.299164083376694,0.0,1.2109346714858036,-2.261173210431208e-16,0.21544435731052072,"[{""conditional_fidelity"": 0.9050815751263244, ""index"": 0, ""scaled_relative_error"": 0.33146912364023357, ""success_probability"": 0.026776752407952895}, {""conditional_fidelity"": 0.9747912884647582, ""index"": 1, ""scaled_relative_error"": 0.16633091153351082, ""success_probability"": 0.06124319306300366}, {""conditional_fidelity"": 0.9747912884647583, ""index"": 2, ""scaled_relative_error"": 0.16633091153351137, ""success_probability"": 0.06124319306300373}, {""conditional_fidelity"": 0.905081575126324, ""index"": 3, ""scaled_relative_error"": 0.3314691236402343, ""success_probability"": 0.026776752407952922}]",scaling_dense_model,,0.06124319306300366,results_revision/viz_dense/scaling_dense_T1.75_N24_NF32_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,2.0,exact_finite_map,ideal_injection,1.0,by_construction,0.28560678746223456,0.2402460361353465,0.41806746016525004,0.8441444367175981,0.0207834730938647,0.048445515402129456,1.299164083376694,0.0,1.2137775795023038,-8.141707273231073e-17,0.2774950602132906,"[{""conditional_fidelity"": 0.8441444367175981, ""index"": 0, ""scaled_relative_error"": 0.41806746016524987, ""success_probability"": 0.0207834730938647}, {""conditional_fidelity"": 0.9569870712937243, ""index"": 1, ""scaled_relative_error"": 0.2109746052440479, ""success_probability"": 0.04844551540212941}, {""conditional_fidelity"": 0.9569870712937237, ""index"": 2, ""scaled_relative_error"": 0.21097460524404787, ""success_probability"": 0.048445515402129456}, {""conditional_fidelity"": 0.8441444367175982, ""index"": 3, ""scaled_relative_error"": 0.41806746016525004, ""success_probability"": 0.020783473093864732}]",scaling_dense_model,,0.04844551540212941,results_revision/viz_dense/scaling_dense_T2.0_N24_NF32_exact_raw.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.04959256598801597,0.036454892785257084,0.05884705585663526,0.9977580434711251,0.04911146356463869,0.09773119013477899,1.299164083376694,0.0,1.348843836995321,1.7051359323114428e-14,0.03323208719500346,"[{""conditional_fidelity"": 0.9977580434711254, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.05884705585663368, ""success_probability"": 0.04911146356463869}, {""conditional_fidelity"": 0.9994677382263093, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.044239786964104605, ""success_probability"": 0.09773119013477899}, {""conditional_fidelity"": 0.9994677382263095, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.04423978696410317, ""success_probability"": 0.09773119013477885}, {""conditional_fidelity"": 0.9977580434711251, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.05884705585663526, ""success_probability"": 0.04911146356463889}]",scaling_dense_circuit,25,0.09773119013477899,results_revision/viz_dense/scaling_dense_T1.0_N24_NF32_nt25_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_3,0.10560771851974038,0.09763276165076427,10.23214798285912,0.025923366563408323,1.6831924709511488e-16,0.0036964303215159806,0.02488112965519216,0.03660231714937491,1.9559657036140187e-16,0.006017677702391722,0.036270981312383765,1.299164083376694,-4.04536558591773e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 5}",{},{},[],,,{},[],124.00000000000003,124.00000000000003,0.0,0.0,2.4800000000000004,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N24_nq240.json,4e5a7040450c03392c5ca33240dd725acb70b36d94672bf9d9339bf51628a14e,T1.0_N24_NF32_nt25,9.33657774183072e-15
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.04981233623047368,0.03722526075631991,0.05927266109801984,0.9977739927202687,0.049017042592679076,0.0976125737248615,1.299164083376694,0.0,1.3498444545479245,2.391219341738585e-14,0.03275864623097484,"[{""conditional_fidelity"": 0.9977739927202687, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.05927266109801984, ""success_probability"": 0.049017042592679076}, {""conditional_fidelity"": 0.9995060141118756, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.044325817820591876, ""success_probability"": 0.09761257372486108}, {""conditional_fidelity"": 0.9995060141118753, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.04432581782058853, ""success_probability"": 0.0976125737248615}, {""conditional_fidelity"": 0.9977739927202688, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.05927266109801961, ""success_probability"": 0.049017042592679486}]",scaling_dense_circuit,35,0.09761257372486108,results_revision/viz_dense/scaling_dense_T1.0_N24_NF32_nt35_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_0,0.10560771851974038,0.09763276165076427,10.244581838592671,0.025923366563408323,1.6831924709511488e-16,0.0025027424644888316,0.02540691985523832,0.03660231714937491,1.9559657036140187e-16,0.004219221461276959,0.036431716741139916,1.299164083376694,-4.04536558591773e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 5}",{},{},[],,,{},[],124.00000000000003,124.00000000000003,0.0,0.0,1.7714285714285718,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N24_nq240.json,4e5a7040450c03392c5ca33240dd725acb70b36d94672bf9d9339bf51628a14e,T1.0_N24_NF32_nt35,1.1499262046711629e-14
dirichlet,1.6,0.25,0.5,24,32,240,explicit_overlap,1.0,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,1.0,,0.04993125887314297,0.03761730603812098,0.0595255814580863,0.9977953160507144,0.04894599004795195,0.09757540986462579,1.299164083376694,0.0,1.3503533146457725,3.38344347814815e-14,0.032521252467054715,"[{""conditional_fidelity"": 0.9977953160507144, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.0595255814580863, ""success_probability"": 0.04894599004795195}, {""conditional_fidelity"": 0.9995177795754103, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.04435694656650214, ""success_probability"": 0.09757540986462579}, {""conditional_fidelity"": 0.9995177795754105, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.04435694656650041, ""success_probability"": 0.09757540986462558}, {""conditional_fidelity"": 0.997795316050715, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.05952558145808615, ""success_probability"": 0.048945990047952095}]",scaling_dense_circuit,50,0.09757540986462579,results_revision/viz_dense/scaling_dense_T1.0_N24_NF32_nt50_raw.npz,dirichlet_heat_4d,4,ideal_injection,basis_0,0.10560771851974038,0.09763276165076427,10.248483725432262,0.025923366563408323,1.6831924709511488e-16,0.00169235390106233,0.025674497915189262,0.03660231714937491,1.9559657036140187e-16,0.0029263283693129138,0.036518694312554945,1.299164083376694,-4.04536558591773e-17,"{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 5}",{},{},[],,,{},[],124.00000000000003,124.00000000000003,0.0,0.0,1.2400000000000002,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N24_nq240.json,4e5a7040450c03392c5ca33240dd725acb70b36d94672bf9d9339bf51628a14e,T1.0_N24_NF32_nt50,1.6406197931501894e-14
