value,fidelity,purity,post_prob
0.6,0.3362233921485205,0.3376357417810557,0.08191223648132065
0.7,0.33066109994673143,0.3007985523725799,0.07567137310531907
0.7999999999999999,0.33976598795661084,0.2869121103419897,0.06899987154621677
0.8999999999999999,0.36189255015458216,0.2928508609391459,0.06328376346311557
1.0,0.3825760367875317,0.31433738601489397,0.058237957197237344
1.0999999999999999,0.4037546222794346,0.349376911404881,0.05362589799643277
1.2,0.4424955426068058,0.39587170487347423,0.04975134371879438
1.2999999999999998,0.4923869881679523,0.4319112634673191,0.04754943729322289
1.4,0.5299638842583708,0.4512960819931808,0.0466379914380783
