value,fidelity,purity,post_prob
1.2,0.3494475310844558,0.3131935315937401,0.05346284278999706
1.4,0.36616309009523484,0.29337528105212046,0.058390171261440645
1.5999999999999999,0.3728967011361636,0.2961903579531212,0.060518108383863456
1.7999999999999998,0.37722938549219515,0.3057294073094603,0.06031219686187955
2.0,0.3825760367875317,0.31433738601489397,0.058237957197237344
2.1999999999999997,0.38896687158831633,0.3189709020785815,0.05481155909571612
2.4,0.3943100168337453,0.3193259503136784,0.05069659192392051
2.5999999999999996,0.39617436405799406,0.3166379574409734,0.046570913337741625
2.8,0.39477883013899184,0.3138941788353493,0.04294860630017393
