beta,eta_err,fidelity,map_err_best_scale,map_scale_imag,map_scale_real,objective,post_prob,r_prime,r_target,status,vec_err_best_scale,vec_scale_imag,vec_scale_real
0.95,0.5681716965380498,0.6772962232791281,0.7759300809023166,0.0,0.36412374049387514,1.0443602134025762,0.029313083313210624,2.4105263157894736,3.0,ok,0.6902599841153741,0.0,0.33373998515952596
0.6,0.596809459996355,0.667419885235265,0.7626645992430497,0.0,0.6812055345128137,1.0538700606718097,0.10247406633427603,2.4105263157894736,3.0,ok,0.7059087553120481,0.0,0.6194335444181855
0.9266666666666666,0.57627804234805,0.6680660820011153,0.7854126985097369,0.0,0.38588398893377057,1.0641845324479,0.0332948772755232,2.4105263157894736,3.0,ok,0.7048814872930871,0.0,0.35325359060469463
0.6233333333333333,0.5970921800464193,0.6625943445176875,0.7717696848108297,0.0,0.658691132560748,1.0663509766118238,0.09627302464183943,2.4105263157894736,3.0,ok,0.7135958514322933,0.0,0.5982246919286174
0.6,0.6161116928691123,0.659777026080976,0.774858319690343,0.0,0.7486427459715673,1.0725374926506637,0.12351615217861911,2.3157894736842106,3.0,ok,0.718097184109541,0.0,0.6761586925854075
0.6466666666666666,0.5974941579583439,0.6583758856872949,0.7800270012164345,0.0,0.6359465830475068,1.0774343249151574,0.09016666615745296,2.4105263157894736,3.0,ok,0.7203396185913049,0.0,0.5770960850311068
0.9033333333333333,0.5826573198266997,0.6613765564047778,0.7923449195421652,0.0,0.4070358860265534,1.078643954949712,0.03733999490197752,2.4105263157894736,3.0,ok,0.7155403229988684,0.0,0.3722199869872302
0.6699999999999999,0.5979227466872707,0.6548227891245707,0.7873171915177104,0.0,0.6132456922856055,1.0869551439796883,0.08423437397153236,2.4105263157894736,3.0,ok,0.7260376876770614,0.0,0.5562816486374204
0.6233333333333333,0.6162242425820887,0.6533748094886185,0.7862243277875514,0.0,0.7251104290665787,1.0888080860811808,0.11654057902699644,2.3157894736842106,3.0,ok,0.7283646626618362,0.0,0.6535938291191945
0.8799999999999999,0.5875858195604693,0.6564353612598712,0.7977091458687391,0.0,0.4273487635249345,1.089482345158338,0.04139259595750812,2.4105263157894736,3.0,ok,0.7234495402869622,0.0,0.3904320672209652
0.95,0.5877885886503937,0.656345390646396,0.8041576987791346,0.0,0.3677344240537929,1.0928554295772759,0.029616899960721872,2.4105263157894736,2.9210526315789473,ok,0.7235938497200286,0.0,0.33023582355609127
0.6933333333333334,0.598284081859667,0.6519753536205535,0.79353319058887,0.0,0.5908238929455483,1.0947842185968721,0.07853552391432717,2.4105263157894736,3.0,ok,0.730616390983465,0.0,0.535965488837958
0.8566666666666667,0.5913388684667531,0.6527921533684,0.801795316324631,0.0,0.4471370347389783,1.0975598798158184,0.04548764273684895,2.4105263157894736,3.0,ok,0.7293018293219231,0.0,0.4081523887680288
0.7166666666666667,0.5984891778403024,0.6498523042507129,0.798586555489197,0.0,0.5688570364336941,1.1008382594231398,0.07310545242304815,2.4105263157894736,3.0,ok,0.734037596891077,0.0,0.516262262486069
0.8333333333333333,0.5941065973812905,0.65022995174012,0.8045946366697131,0.0,0.4667332596791139,1.1032143901840774,0.04966641644160642,2.4105263157894736,3.0,ok,0.7334285694362268,0.0,0.42565041615209526
0.6466666666666666,0.6166759055439144,0.6473858030589296,0.7970861819427709,0.0,0.7010140360251528,1.1041941069527208,0.10956679640549713,2.3157894736842106,3.0,ok,0.7380203061342818,0.0,0.6308254869290033
0.74,0.5984557023054234,0.6484537116175888,0.8024094595752025,0.0,0.5474458331091518,1.105076903504541,0.06795418104758927,2.4105263157894736,3.0,ok,0.736294859297819,0.0,0.49720529592521057
0.8099999999999999,0.5960543411531326,0.6486067309444483,0.8060613867882028,0.0,0.4863883260558587,1.1066481137394466,0.053964517509930754,2.4105263157894736,3.0,ok,0.7360477568925676,0.0,0.44313192453780414
0.7633333333333333,0.5981028541901902,0.6477723816374217,0.8049520150966019,0.0,0.5266101918304879,1.1074828993048316,0.06306865360062215,2.4105263157894736,3.0,ok,0.7373955108384019,0.0,0.4787471016847412
0.7866666666666666,0.5973399785439054,0.6478121479614414,0.8061776529232783,0.0,0.5062954925188989,1.1080294711376675,0.05841854298012892,2.4105263157894736,3.0,ok,0.7373312520741004,0.0,0.4607741095917763
