boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
periodic,8.1,4.1,0.3,48,100,injection,0,True,,0.9997249405374592,0.9999999999999998,0.04842141501316723,0.016587198107726603,1.2207522070687032e-14,1.0,0.3926758456173016,802,1104,direct_injection,,,,0.9999999999999996,0.999724940537459,,,3,1000,pde,0.22001839978687746,0.9997249405374592,0.9998624608102152,1.0,0.9999999999999998,0.9997249405374592,grid
periodic,8.4,4.5,0.75,24,100,injection,0,True,,0.9992956504319845,1.0,0.042441028122140234,0.026548936438393487,3.0017859716310714e-14,1.0,0.09054129850960421,802,1104,direct_injection,,,,1.0,0.9992956504319856,,,3,1000,pde,0.2059396387350339,0.9992956504319845,0.9996477631806038,1.0,1.0,0.9992956504319845,grid
periodic,8.4,4.5,0.725,24,100,injection,0,True,,0.9992956504319843,1.0,0.04244102812214026,0.026548936438392533,2.876036583900071e-14,1.0,0.19664822199348295,802,1104,direct_injection,,,,1.0,0.9992956504319859,,,3,1000,pde,0.20593963873503393,0.9992956504319843,0.9996477631806037,1.0,1.0,0.9992956504319843,grid
periodic,8.4,4.5,0.8,24,100,injection,0,True,,0.9992956504319843,1.0,0.04244102812214042,0.026548936438393348,2.7783508896006305e-14,1.0,0.4354409421906468,802,1104,direct_injection,,,,1.0,0.9992956504319856,,,3,1000,pde,0.20593963873503432,0.9992956504319843,0.9996477631806037,1.0,1.0,0.9992956504319843,grid
periodic,8.4,4.5,0.675,24,100,injection,0,True,,0.9992956504319663,0.9999999999999998,0.04244102812212977,0.02654893643872395,2.970618538896192e-14,1.0,0.5996973656393866,802,1104,direct_injection,,,,1.0,0.9992956504319681,,,3,1000,pde,0.20593963873500665,0.9992956504319663,0.9996477631805947,1.0,0.9999999999999998,0.9992956504319663,grid
periodic,8.4,4.5,0.9,24,100,injection,0,True,,0.9992956504310735,1.0000000000000004,0.042441028121298345,0.02654893645557197,2.996066174466392e-14,1.0,0.420046784416279,802,1104,direct_injection,,,,1.0000000000000009,0.999295650431075,,,3,1000,pde,0.20593963873289745,0.9992956504310735,0.9996477631801481,1.0,1.0000000000000004,0.9992956504310735,grid
periodic,8.4,4.5,0.6,24,100,injection,0,True,,0.9992951149408869,1.0,0.0424407498175983,0.026559033727496108,2.160676515482714e-14,1.0,2.8619378340243844,802,1104,direct_injection,,,,1.0000000000000004,0.9992951149408882,,,3,1000,pde,0.20593890833728898,0.9992951149408869,0.999647495340676,1.0,1.0,0.9992951149408869,grid
periodic,8.3,4.5,0.5,24,100,injection,0,True,,0.9991669828220496,1.0,0.04789592479574509,0.028874065770112343,2.0727088610356012e-14,1.0,0.2958305557990361,802,1104,direct_injection,,,,1.0,0.9991669828220485,,,3,1000,pde,0.218760203573768,0.9991669828220496,0.9995834046351758,1.0,1.0,0.9991669828220496,grid
periodic,8.4,4.5,0.5,24,100,injection,0,True,,0.9990065133760963,1.0,0.04232913929484632,0.03153529167675394,2.0410510738174848e-14,1.0,0.29583040264275384,802,1104,direct_injection,,,,1.0000000000000004,0.9990065133760974,,,3,1000,pde,0.205638240269546,0.9990065133760963,0.9995031332497644,1.0,1.0,0.9990065133760963,grid
periodic,8.4,4.19,0.6,48,100,injection,0,True,,0.9988829730306867,1.0,0.04285164830181419,0.033440635668180944,1.6271174466890798e-14,1.0,0.735339841505844,802,1104,direct_injection,,,,1.0000000000000004,0.9988829730306867,,,3,1000,pde,0.20689074859689,0.9988829730306867,0.9994413304595157,1.0,1.0,0.9988829730306867,grid
periodic,8.3,4.5,0.6,24,100,injection,0,True,,0.9988193688334849,0.9999999999999998,0.04804873561098503,0.03438061523710172,2.2535187844873813e-14,1.0,2.8619378229967367,802,1104,direct_injection,,,,1.0,0.9988193688334835,,,3,1000,pde,0.21907078257086465,0.9988193688334849,0.9994095100775682,1.0,0.9999999999999998,0.9988193688334849,grid
periodic,8.3,4.5,0.9,24,100,injection,0,True,,0.9988186438317738,0.9999999999999996,0.0480491002623276,0.03439118231867047,2.1767936624615594e-14,1.0,0.42004697081501924,802,1104,direct_injection,,,,0.9999999999999998,0.9988186438317727,,,3,1000,pde,0.21907153434747056,0.9988186438317738,0.9994091473624672,1.0,0.9999999999999996,0.9988186438317738,grid
periodic,8.3,4.5,0.675,24,100,injection,0,True,,0.9988186438308497,0.9999999999999998,0.04804910026324505,0.03439118233213829,2.6369436720736332e-14,1.0,0.5996974362880633,802,1104,direct_injection,,,,0.9999999999999996,0.9988186438308482,,,3,1000,pde,0.21907153434946072,0.9988186438308497,0.9994091473620049,1.0,0.9999999999999998,0.9988186438308497,grid
periodic,8.3,4.5,0.75,24,100,injection,0,True,,0.9988186438308233,1.0000000000000004,0.04804910026325812,0.03439118233253054,2.495680043247969e-14,1.0,0.09054135378693515,802,1104,direct_injection,,,,0.9999999999999998,0.9988186438308213,,,3,1000,pde,0.21907153434948762,0.9988186438308233,0.9994091473619917,1.0,1.0000000000000004,0.9988186438308233,grid
periodic,8.3,4.5,0.8,24,100,injection,0,True,,0.9988186438308231,1.0,0.04804910026325832,0.03439118233252992,2.3681007345661164e-14,1.0,0.43544104775397136,802,1104,direct_injection,,,,1.0,0.9988186438308215,,,3,1000,pde,0.21907153434948803,0.9988186438308231,0.9994091473619916,1.0,1.0,0.9988186438308231,grid
