boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
periodic,7.8,4.1,0.3,48,100,injection,0,True,,0.9593660356252305,0.9999999999999998,0.07393557602746331,0.20580334450835955,1.8340382581271538e-14,1.0,0.3926772096489205,802,1104,direct_injection,,,,1.0,0.9593660356252257,,,3,1000,pde,0.26632927076296986,0.9593660356252305,0.979472325094094,1.0,0.9999999999999998,0.9593660356252305,oat_r_target
periodic,7.9,4.1,0.3,48,100,injection,0,True,,0.9778828678894863,0.9999999999999998,0.06420284929452647,0.1503907022495822,1.598569503107721e-14,1.0,0.3926766613414532,802,1104,direct_injection,,,,0.9999999999999998,0.9778828678894832,,,3,1000,pde,0.2505650941268716,0.9778828678894863,0.9888796023224902,1.0,0.9999999999999998,0.9778828678894863,oat_r_target
periodic,8.0,4.1,0.3,48,100,injection,0,True,,0.9928705288873114,0.9999999999999998,0.055664455509100964,0.0847388072824557,1.2635008973169269e-14,1.0,0.39267621272025743,802,1104,direct_injection,,,,0.9999999999999998,0.9928705288873101,,,3,1000,pde,0.2350906152562141,0.9928705288873114,0.9964288880232806,1.0,0.9999999999999998,0.9928705288873114,oat_r_target
periodic,8.1,4.1,0.3,48,100,injection,0,True,,0.9997249405374592,0.9999999999999998,0.04842141501316723,0.016587198107726603,1.2207522070687032e-14,1.0,0.3926758456173016,802,1104,direct_injection,,,,0.9999999999999996,0.999724940537459,,,3,1000,pde,0.22001839978687746,0.9997249405374592,0.9998624608102152,1.0,0.9999999999999998,0.9997249405374592,oat_r_target
periodic,8.16,4.1,0.3,48,100,injection,0,True,,0.9983162030122569,1.0,0.04468548790490374,0.04106868566128668,1.342079231727802e-14,1.0,0.39267565819085704,802,1104,direct_injection,,,,0.9999999999999998,0.9983162030122578,,,3,1000,pde,0.21121137899027512,0.9983162030122569,0.9991577468109112,1.0,1.0,0.9983162030122569,oat_r_target
periodic,8.2,4.1,0.3,48,100,injection,0,True,,0.9948104075512032,1.0,0.04243105324466704,0.07222648276857431,1.6102050012330476e-14,1.0,0.39267554519048764,802,1104,direct_injection,,,,1.0,0.9948104075512055,,,3,1000,pde,0.20545280083550582,0.9948104075512032,0.9974018285281029,1.0,1.0,0.9948104075512032,oat_r_target
periodic,8.3,4.1,0.3,48,100,injection,0,True,,0.977457101714196,0.9999999999999998,0.03752258652378084,0.15186441536831166,2.233261980714446e-14,1.0,0.3926752993098572,802,1104,direct_injection,,,,1.0,0.9774571017142027,,,3,1000,pde,0.19151166719642687,0.977457101714196,0.9886643018306042,1.0,0.9999999999999998,0.977457101714196,oat_r_target
periodic,8.4,4.1,0.3,48,100,injection,0,True,,0.9508199407934692,0.9999999999999991,0.033456551684842094,0.22742875974108342,2.4293611300760184e-14,1.0,0.392675098058721,802,1104,direct_injection,,,,0.9999999999999993,0.9508199407934794,,,3,1000,pde,0.17835682350876067,0.9508199407934692,0.9750999645131104,1.0,0.9999999999999991,0.9508199407934692,oat_r_target
