case,system_label,r_target,r_prime,beta,n_coeff,N_Fock,n_quad,coeff_backend,dv_dim,total_time,n_trotter_steps,evaluation,state_prep_method,target_state_prep_method,oracle_fidelity,rel_frobenius_error,rel_spectral_error,worst_scaled_relative_error,worst_conditional_fidelity,worst_input_name,p_succ,p_ref,p_target_model,inv_p_succ,p_min,p_max,eps_model,eps_synth,eps_t,eps_tot,eps_model_fro,eps_synth_fro,eps_t_fro,eps_tot_fro,alpha_target_re,alpha_target_im,alpha_prepared_re,alpha_prepared_im,best_fit_scale_re,best_fit_scale_im,best_fit_rel_frobenius_error,per_input,static_footprint,per_attempt_ops,accepted_sample_ops,resource_ledger,compiled_width,compiled_depth,compiled_count_ops,compiled_resources,Gamma_1,Gamma_1_LL,Gamma_1_LH,Gamma_1_HH,eps_t_bound,coefficient_artifact,coefficient_sha256,raw_artifact,candidate_id,boundary,achieved_total_error,achieved_error_kind,wiring_crosscheck_relative_error,field_labels,hbar_convention
scaling_dirichlet_d4,dirichlet_heat_4d,1.6,0.25,0.5,12,16,240,explicit_overlap,4,0.5,,"[""exact_finite_map""]",law_eberly,ideal_injection,1.0000000000000004,0.09718865483862052,0.101692052381078,0.09962602980985502,0.9919580652242207,basis_2,0.19281461230205912,0.16667362684355908,0.19281461230205912,5.1863289200998,0.1245757709594287,0.1928146123020592,0.08401254615656466,1.6167176807323527e-16,0.0,0.08401254615656473,0.09879761940597874,2.2308589277511873e-16,0.0,0.09879761940597878,1.344798627780276,0.0,1.3447986277802755,1.4399457268317105e-16,1.2719544416131092,1.3381368513111776e-16,0.0786519486026779,"[{""conditional_fidelity"": 0.9919580652242208, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.09366919064498805, ""success_probability"": 0.12457577095942875}, {""conditional_fidelity"": 0.9960846649488757, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.09962602980985481, ""success_probability"": 0.19281461230205912}, {""conditional_fidelity"": 0.9960846649488753, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.09962602980985502, ""success_probability"": 0.1928146123020592}, {""conditional_fidelity"": 0.9919580652242207, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.09366919064498841, ""success_probability"": 0.1245757709594287}]","{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}",{},{},[],,,{},[],60.000000000000014,60.000000000000014,0.0,0.0,,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N12_nq240.json,3e17075f369917b7515b74b1916fb888829688b1abf4dd750e5b5576c12dedd8,results_revision/scaling_T0.5_N12_NF16_exact_raw.npz,T0.5_N12_NF16_exact,dirichlet,0.08401254615656473,exact_map_total,,"{""Gamma_1"": ""[invariant]"", ""Gamma_1_HH"": ""[invariant]"", ""Gamma_1_LH"": ""[invariant]"", ""Gamma_1_LL"": ""[invariant]"", ""N_Fock"": ""[invariant]"", ""accepted_sample_ops"": ""[invariant]"", ""achieved_error_kind"": ""[invariant]"", ""achieved_total_error"": ""[invariant]"", ""alpha_prepared_im"": ""[invariant]"", ""alpha_prepared_re"": ""[invariant]"", ""alpha_target_im"": ""[invariant]"", ""alpha_target_re"": ""[invariant]"", ""best_fit_rel_frobenius_error"": ""[invariant]"", ""best_fit_scale_im"": ""[invariant]"", ""best_fit_scale_re"": ""[invariant]"", ""beta"": ""[invariant]"", ""boundary"": ""[invariant]"", ""candidate_id"": ""[invariant]"", ""case"": ""[invariant]"", ""coeff_backend"": ""[invariant]"", ""coefficient_artifact"": ""[invariant]"", ""coefficient_sha256"": ""[invariant]"", ""compiled_count_ops"": ""[invariant]"", ""compiled_depth"": ""[invariant]"", ""compiled_resources"": ""[invariant]"", ""compiled_width"": ""[invariant]"", ""dv_dim"": ""[invariant]"", ""eps_model"": ""[invariant]"", ""eps_model_fro"": ""[invariant]"", ""eps_synth"": ""[invariant]"", ""eps_synth_fro"": ""[invariant]"", ""eps_t"": ""[invariant]"", ""eps_t_bound"": ""[invariant]"", ""eps_t_fro"": ""[invariant]"", ""eps_tot"": ""[invariant]"", ""eps_tot_fro"": ""[invariant]"", ""evaluation"": ""[invariant]"", ""inv_p_succ"": ""[invariant]"", ""n_coeff"": ""[invariant]"", ""n_quad"": ""[invariant]"", ""n_trotter_steps"": ""[invariant]"", ""oracle_fidelity"": ""[invariant]"", ""p_max"": ""[invariant]"", ""p_min"": ""[invariant]"", ""p_ref"": ""[invariant]"", ""p_succ"": ""[invariant]"", ""p_target_model"": ""[invariant]"", ""per_attempt_ops"": ""[invariant]"", ""per_input"": ""[invariant]"", ""r_prime"": ""[invariant]"", ""r_target"": ""[invariant]"", ""raw_artifact"": ""[invariant]"", ""rel_frobenius_error"": ""[invariant]"", ""rel_spectral_error"": ""[invariant]"", ""resource_ledger"": ""[invariant]"", ""state_prep_method"": ""[invariant]"", ""static_footprint"": ""[invariant]"", ""system_label"": ""[invariant]"", ""target_state_prep_method"": ""[invariant]"", ""total_time"": ""[invariant]"", ""wiring_crosscheck_relative_error"": ""[invariant]"", ""worst_conditional_fidelity"": ""[invariant]"", ""worst_input_name"": ""[invariant]"", ""worst_scaled_relative_error"": ""[invariant]""}",paper_hbar2
scaling_dirichlet_d4,dirichlet_heat_4d,1.6,0.25,0.5,24,32,240,explicit_overlap,4,0.5,,"[""exact_finite_map""]",law_eberly,ideal_injection,1.0,0.021251173577372166,0.01891817577312949,0.021513726968152538,0.9999536255860609,basis_2,0.1859434715723577,0.17858845874580034,0.1859434715723578,5.377978541241024,0.1327570012314624,0.18594347157235783,0.01562918712056407,1.996127576124981e-16,0.0,0.015629187120563822,0.021602988152412544,2.34654962115974e-16,0.0,0.021602988152412305,1.299164083376694,0.0,1.299164083376694,-4.04536558591773e-17,1.2732579037787775,-2.2484594090981486e-16,0.00613621153243226,"[{""conditional_fidelity"": 0.9999745712224458, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.020877984399695723, ""success_probability"": 0.13275700123146242}, {""conditional_fidelity"": 0.9999536255860613, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.021513726968151983, ""success_probability"": 0.1859434715723577}, {""conditional_fidelity"": 0.9999536255860609, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.021513726968152538, ""success_probability"": 0.18594347157235783}, {""conditional_fidelity"": 0.9999745712224456, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.02087798439969609, ""success_probability"": 0.1327570012314624}]","{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 5}",{},{},[],,,{},[],124.00000000000003,124.00000000000003,0.0,0.0,,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N24_nq240.json,4e5a7040450c03392c5ca33240dd725acb70b36d94672bf9d9339bf51628a14e,results_revision/scaling_T0.5_N24_NF32_exact_raw.npz,T0.5_N24_NF32_exact,dirichlet,0.015629187120563822,exact_map_total,,"{""Gamma_1"": ""[invariant]"", ""Gamma_1_HH"": ""[invariant]"", ""Gamma_1_LH"": ""[invariant]"", ""Gamma_1_LL"": ""[invariant]"", ""N_Fock"": ""[invariant]"", ""accepted_sample_ops"": ""[invariant]"", ""achieved_error_kind"": ""[invariant]"", ""achieved_total_error"": ""[invariant]"", ""alpha_prepared_im"": ""[invariant]"", ""alpha_prepared_re"": ""[invariant]"", ""alpha_target_im"": ""[invariant]"", ""alpha_target_re"": ""[invariant]"", ""best_fit_rel_frobenius_error"": ""[invariant]"", ""best_fit_scale_im"": ""[invariant]"", ""best_fit_scale_re"": ""[invariant]"", ""beta"": ""[invariant]"", ""boundary"": ""[invariant]"", ""candidate_id"": ""[invariant]"", ""case"": ""[invariant]"", ""coeff_backend"": ""[invariant]"", ""coefficient_artifact"": ""[invariant]"", ""coefficient_sha256"": ""[invariant]"", ""compiled_count_ops"": ""[invariant]"", ""compiled_depth"": ""[invariant]"", ""compiled_resources"": ""[invariant]"", ""compiled_width"": ""[invariant]"", ""dv_dim"": ""[invariant]"", ""eps_model"": ""[invariant]"", ""eps_model_fro"": ""[invariant]"", ""eps_synth"": ""[invariant]"", ""eps_synth_fro"": ""[invariant]"", ""eps_t"": ""[invariant]"", ""eps_t_bound"": ""[invariant]"", ""eps_t_fro"": ""[invariant]"", ""eps_tot"": ""[invariant]"", ""eps_tot_fro"": ""[invariant]"", ""evaluation"": ""[invariant]"", ""inv_p_succ"": ""[invariant]"", ""n_coeff"": ""[invariant]"", ""n_quad"": ""[invariant]"", ""n_trotter_steps"": ""[invariant]"", ""oracle_fidelity"": ""[invariant]"", ""p_max"": ""[invariant]"", ""p_min"": ""[invariant]"", ""p_ref"": ""[invariant]"", ""p_succ"": ""[invariant]"", ""p_target_model"": ""[invariant]"", ""per_attempt_ops"": ""[invariant]"", ""per_input"": ""[invariant]"", ""r_prime"": ""[invariant]"", ""r_target"": ""[invariant]"", ""raw_artifact"": ""[invariant]"", ""rel_frobenius_error"": ""[invariant]"", ""rel_spectral_error"": ""[invariant]"", ""resource_ledger"": ""[invariant]"", ""state_prep_method"": ""[invariant]"", ""static_footprint"": ""[invariant]"", ""system_label"": ""[invariant]"", ""target_state_prep_method"": ""[invariant]"", ""total_time"": ""[invariant]"", ""wiring_crosscheck_relative_error"": ""[invariant]"", ""worst_conditional_fidelity"": ""[invariant]"", ""worst_input_name"": ""[invariant]"", ""worst_scaled_relative_error"": ""[invariant]""}",paper_hbar2
scaling_dirichlet_d4,dirichlet_heat_4d,1.6,0.25,0.5,48,64,240,explicit_overlap,4,0.5,,"[""exact_finite_map""]",law_eberly,ideal_injection,1.0000000000000004,0.025200623825215308,0.024354487263465306,0.02550823332816661,0.999975697421349,basis_1,0.16601487012579236,0.17465174703268477,0.16601487012579247,6.023556800919596,0.1187339179976196,0.16601487012579247,0.020120377526395766,3.346472433470803e-16,0.0,0.0201203775263962,0.025617821808636313,4.2297071228917255e-16,0.0,0.025617821808636553,1.3137242998312464,0.0,1.3137242998312466,6.728977592659863e-17,1.3470380865348894,-6.060565119347889e-18,0.004843194353815125,"[{""conditional_fidelity"": 0.9999780385168866, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.024763472036213253, ""success_probability"": 0.11873391799761972}, {""conditional_fidelity"": 0.999975697421349, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.02550823332816661, ""success_probability"": 0.16601487012579236}, {""conditional_fidelity"": 0.9999756974213493, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.025508233328166124, ""success_probability"": 0.16601487012579247}, {""conditional_fidelity"": 0.9999780385168865, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.024763472036213194, ""success_probability"": 0.1187339179976196}]","{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 6}",{},{},[],,,{},[],252.00000000000006,252.00000000000006,0.0,0.0,,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N48_nq240.json,fe5a303919e4976cbd52d7db59974c06966e7cd16574d538235a26669a365d50,results_revision/scaling_T0.5_N48_NF64_exact_raw.npz,T0.5_N48_NF64_exact,dirichlet,0.0201203775263962,exact_map_total,,"{""Gamma_1"": ""[invariant]"", ""Gamma_1_HH"": ""[invariant]"", ""Gamma_1_LH"": ""[invariant]"", ""Gamma_1_LL"": ""[invariant]"", ""N_Fock"": ""[invariant]"", ""accepted_sample_ops"": ""[invariant]"", ""achieved_error_kind"": ""[invariant]"", ""achieved_total_error"": ""[invariant]"", ""alpha_prepared_im"": ""[invariant]"", ""alpha_prepared_re"": ""[invariant]"", ""alpha_target_im"": ""[invariant]"", ""alpha_target_re"": ""[invariant]"", ""best_fit_rel_frobenius_error"": ""[invariant]"", ""best_fit_scale_im"": ""[invariant]"", ""best_fit_scale_re"": ""[invariant]"", ""beta"": ""[invariant]"", ""boundary"": ""[invariant]"", ""candidate_id"": ""[invariant]"", ""case"": ""[invariant]"", ""coeff_backend"": ""[invariant]"", ""coefficient_artifact"": ""[invariant]"", ""coefficient_sha256"": ""[invariant]"", ""compiled_count_ops"": ""[invariant]"", ""compiled_depth"": ""[invariant]"", ""compiled_resources"": ""[invariant]"", ""compiled_width"": ""[invariant]"", ""dv_dim"": ""[invariant]"", ""eps_model"": ""[invariant]"", ""eps_model_fro"": ""[invariant]"", ""eps_synth"": ""[invariant]"", ""eps_synth_fro"": ""[invariant]"", ""eps_t"": ""[invariant]"", ""eps_t_bound"": ""[invariant]"", ""eps_t_fro"": ""[invariant]"", ""eps_tot"": ""[invariant]"", ""eps_tot_fro"": ""[invariant]"", ""evaluation"": ""[invariant]"", ""inv_p_succ"": ""[invariant]"", ""n_coeff"": ""[invariant]"", ""n_quad"": ""[invariant]"", ""n_trotter_steps"": ""[invariant]"", ""oracle_fidelity"": ""[invariant]"", ""p_max"": ""[invariant]"", ""p_min"": ""[invariant]"", ""p_ref"": ""[invariant]"", ""p_succ"": ""[invariant]"", ""p_target_model"": ""[invariant]"", ""per_attempt_ops"": ""[invariant]"", ""per_input"": ""[invariant]"", ""r_prime"": ""[invariant]"", ""r_target"": ""[invariant]"", ""raw_artifact"": ""[invariant]"", ""rel_frobenius_error"": ""[invariant]"", ""rel_spectral_error"": ""[invariant]"", ""resource_ledger"": ""[invariant]"", ""state_prep_method"": ""[invariant]"", ""static_footprint"": ""[invariant]"", ""system_label"": ""[invariant]"", ""target_state_prep_method"": ""[invariant]"", ""total_time"": ""[invariant]"", ""wiring_crosscheck_relative_error"": ""[invariant]"", ""worst_conditional_fidelity"": ""[invariant]"", ""worst_input_name"": ""[invariant]"", ""worst_scaled_relative_error"": ""[invariant]""}",paper_hbar2
scaling_dirichlet_d4,dirichlet_heat_4d,1.6,0.25,0.5,12,16,240,explicit_overlap,4,1.0,25,"[""exact_finite_map"", ""circuit_statevector""]",law_eberly,ideal_injection,1.0000000000000004,0.3682221135141644,0.2995429405763297,0.4370150306194127,0.81889625477525,basis_3,0.10636885335201392,0.09856192047333383,0.10754648647821406,9.401248283561259,0.0497558246659255,0.10636885335201399,0.20299138468932354,1.2032063840593246e-16,0.007481953127145696,0.2044435238276513,0.26721501228349837,1.3276561794033403e-16,0.013660257199591984,0.26931006960410414,1.344798627780276,0.0,1.3447986277802755,1.4399457268317105e-16,1.222975816927097,1.475477064150902e-14,0.3562645432797895,"[{""conditional_fidelity"": 0.8188962547752512, ""index"": 0, ""name"": ""basis_0"", ""scaled_relative_error"": 0.43701503061941027, ""success_probability"": 0.0497558246659255}, {""conditional_fidelity"": 0.9002435012739856, ""index"": 1, ""name"": ""basis_1"", ""scaled_relative_error"": 0.32842552938570985, ""success_probability"": 0.10636885335201392}, {""conditional_fidelity"": 0.9002435012739859, ""index"": 2, ""name"": ""basis_2"", ""scaled_relative_error"": 0.32842552938570985, ""success_probability"": 0.10636885335201399}, {""conditional_fidelity"": 0.81889625477525, ""index"": 3, ""name"": ""basis_3"", ""scaled_relative_error"": 0.4370150306194127, ""success_probability"": 0.049755824665925937}]","{""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}","{""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}","{""D"": 235.03120708903145, ""S"": 18.802496567122517, ""cD"": 705.0936212670944, ""cx"": 940.1248283561258, ""h"": 2350.3120708903143, ""jc"": 103.41373111917383, ""r"": 103.41373111917383, ""rz"": 940.1248283561258, ""x"": 18.802496567122517}","[{""C_input"": {}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 1}, ""C_run_total"": 575, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 502.45373617776374, ""S"": 40.1962988942211, ""cD"": 1507.3612085332911, ""cx"": 2009.814944711055, ""h"": 5024.537361777638, ""jc"": 221.07964391821605, ""r"": 221.07964391821605, ""rz"": 2009.814944711055, ""x"": 20.09814944711055}, ""E_N_run"": 20.09814944711055, ""input"": ""basis_0"", ""inv_p_succ"": 20.09814944711055, ""n_t_C_step"": {""D"": 25, ""cD"": 75, ""cx"": 100, ""h"": 250, ""rz"": 100}, ""p_succ"": 0.0497558246659255, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}, ""C_run_total"": 576, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 235.03120708903145, ""S"": 18.802496567122517, ""cD"": 705.0936212670944, ""cx"": 940.1248283561258, ""h"": 2350.3120708903143, ""jc"": 103.41373111917383, ""r"": 103.41373111917383, ""rz"": 940.1248283561258, ""x"": 18.802496567122517}, ""E_N_run"": 9.401248283561259, ""input"": ""basis_1"", ""inv_p_succ"": 9.401248283561259, ""n_t_C_step"": {""D"": 25, ""cD"": 75, ""cx"": 100, ""h"": 250, ""rz"": 100}, ""p_succ"": 0.10636885335201392, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}, {""C_input"": {""x"": 1}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}, ""C_run_total"": 576, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 235.03120708903128, ""S"": 18.802496567122503, ""cD"": 705.0936212670939, ""cx"": 940.1248283561251, ""h"": 2350.312070890313, ""jc"": 103.41373111917378, ""r"": 103.41373111917378, ""rz"": 940.1248283561251, ""x"": 18.802496567122503}, ""E_N_run"": 9.401248283561252, ""input"": ""basis_2"", ""inv_p_succ"": 9.401248283561252, ""n_t_C_step"": {""D"": 25, ""cD"": 75, ""cx"": 100, ""h"": 250, ""rz"": 100}, ""p_succ"": 0.10636885335201399, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}, {""C_input"": {""x"": 2}, ""C_osc_prep"": {""S"": 1, ""jc"": 11, ""r"": 11, ""x"": 1}, ""C_post"": {""S"": 1}, ""C_run"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 3}, ""C_run_total"": 577, ""C_step"": {""D"": 1, ""cD"": 3, ""cx"": 4, ""h"": 10, ""rz"": 4}, ""E_C_accept"": {""D"": 502.4537361777593, ""S"": 40.196298894220746, ""cD"": 1507.361208533278, ""cx"": 2009.8149447110372, ""h"": 5024.537361777593, ""jc"": 221.0796439182141, ""r"": 221.0796439182141, ""rz"": 2009.8149447110372, ""x"": 60.29444834133112}, ""E_N_run"": 20.098149447110373, ""input"": ""basis_3"", ""inv_p_succ"": 20.098149447110373, ""n_t_C_step"": {""D"": 25, ""cD"": 75, ""cx"": 100, ""h"": 250, ""rz"": 100}, ""p_succ"": 0.049755824665925937, ""physical_ops"": {""fock_zero_postselection"": 1}, ""simulator_only"": [], ""static_footprint"": {""le_aux_qubits"": 1, ""n_dv_qubits"": 2, ""physical_qumodes"": 1, ""simulator_qubits_per_qumode"": 4}}]",7,399,"{""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}","[{""count_ops"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 1}, ""depth"": 399, ""input"": ""basis_0"", ""size"": 575, ""width"": 7}, {""count_ops"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}, ""depth"": 399, ""input"": ""basis_1"", ""size"": 576, ""width"": 7}, {""count_ops"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 2}, ""depth"": 399, ""input"": ""basis_2"", ""size"": 576, ""width"": 7}, {""count_ops"": {""D"": 25, ""S"": 2, ""cD"": 75, ""cx"": 100, ""h"": 250, ""jc"": 11, ""r"": 11, ""rz"": 100, ""x"": 3}, ""depth"": 399, ""input"": ""basis_3"", ""size"": 577, ""width"": 7}]",60.000000000000014,60.000000000000014,0.0,0.0,1.2000000000000002,results_revision/coefficients_dirichlet_r1p6_rp0p25_b0p5_N12_nq240.json,3e17075f369917b7515b74b1916fb888829688b1abf4dd750e5b5576c12dedd8,results_revision/scaling_T1.0_N12_NF16_nt25_raw.npz,T1.0_N12_NF16_nt25,dirichlet,0.2044435238276513,measured_circuit_total,1.4511189172033975e-14,"{""Gamma_1"": ""[invariant]"", ""Gamma_1_HH"": ""[invariant]"", ""Gamma_1_LH"": ""[invariant]"", ""Gamma_1_LL"": ""[invariant]"", ""N_Fock"": ""[invariant]"", ""accepted_sample_ops"": ""[invariant]"", ""achieved_error_kind"": ""[invariant]"", ""achieved_total_error"": ""[invariant]"", ""alpha_prepared_im"": ""[invariant]"", ""alpha_prepared_re"": ""[invariant]"", ""alpha_target_im"": ""[invariant]"", ""alpha_target_re"": ""[invariant]"", ""best_fit_rel_frobenius_error"": ""[invariant]"", ""best_fit_scale_im"": ""[invariant]"", ""best_fit_scale_re"": ""[invariant]"", ""beta"": ""[invariant]"", ""boundary"": ""[invariant]"", ""candidate_id"": ""[invariant]"", ""case"": ""[invariant]"", ""coeff_backend"": ""[invariant]"", ""coefficient_artifact"": ""[invariant]"", ""coefficient_sha256"": ""[invariant]"", ""compiled_count_ops"": ""[invariant]"", ""compiled_depth"": ""[invariant]"", ""compiled_resources"": ""[invariant]"", ""compiled_width"": ""[invariant]"", ""dv_dim"": ""[invariant]"", ""eps_model"": ""[invariant]"", ""eps_model_fro"": ""[invariant]"", ""eps_synth"": ""[invariant]"", ""eps_synth_fro"": ""[invariant]"", ""eps_t"": ""[invariant]"", ""eps_t_bound"": ""[invariant]"", ""eps_t_fro"": ""[invariant]"", ""eps_tot"": ""[invariant]"", ""eps_tot_fro"": ""[invariant]"", ""evaluation"": ""[invariant]"", ""inv_p_succ"": ""[invariant]"", ""n_coeff"": ""[invariant]"", ""n_quad"": ""[invariant]"", ""n_trotter_steps"": ""[invariant]"", ""oracle_fidelity"": ""[invariant]"", ""p_max"": ""[invariant]"", ""p_min"": ""[invariant]"", ""p_ref"": ""[invariant]"", ""p_succ"": ""[invariant]"", ""p_target_model"": ""[invariant]"", ""per_attempt_ops"": ""[invariant]"", ""per_input"": ""[invariant]"", ""r_prime"": ""[invariant]"", ""r_target"": ""[invariant]"", ""raw_artifact"": ""[invariant]"", ""rel_frobenius_error"": ""[invariant]"", ""rel_spectral_error"": ""[invariant]"", ""resource_ledger"": ""[invariant]"", ""state_prep_method"": ""[invariant]"", ""static_footprint"": ""[invariant]"", ""system_label"": ""[invariant]"", ""target_state_prep_method"": ""[invariant]"", ""total_time"": ""[invariant]"", ""wiring_crosscheck_relative_error"": ""[invariant]"", ""worst_conditional_fidelity"": ""[invariant]"", ""worst_input_name"": ""[invariant]"", ""worst_scaled_relative_error"": ""[invariant]""}",paper_hbar2
