boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
dirichlet,1.916666666666667,0.9750000000000001,0.3,24,100,injection,0,True,,0.48548837532468864,0.9999999993742879,0.43953668164301846,1.0294569217014768,2.501423552674606e-05,1.0,7.766351936422385e-05,1502,2204,direct_injection,,,,1.0,0.48546894287738385,,,3,1000,pde,0.4619415000478675,0.48548837532468864,0.6967699586841332,1.0,0.9999999993742879,0.48548837532468864,grid
dirichlet,1.916666666666667,0.9750000000000001,0.3,48,100,injection,0,True,,0.5051486903169338,0.9999878215849031,0.005016019908771555,0.9897550956166363,0.0034897798516199696,1.0,0.0965856924935567,1502,2204,direct_injection,,,,0.9999999999999998,0.5076723806711069,,,3,1000,pde,0.05033722169051066,0.5051486903169338,0.7107381306198042,1.0,0.9999878215849031,0.5051486903169338,grid
dirichlet,1.916666666666667,0.9750000000000001,0.675,24,100,injection,0,True,,0.5381339270557014,0.9999999478765782,0.7331401587850863,0.9264304993276642,0.0002283055510727253,1.0,6.870292385010818e-05,1502,2204,direct_injection,,,,1.0,0.5379612503070457,,,3,1000,pde,0.6281143150169871,0.5381339270557014,0.7335761221957142,1.0,0.9999999478765782,0.5381339270557014,grid
dirichlet,1.916666666666667,0.9750000000000001,0.675,48,100,injection,0,True,,0.5377263666862936,0.9999999492065563,0.24349360162492026,0.9271903344070181,0.00022537401494163807,1.0,0.08793766305141634,1502,2204,direct_injection,,,,1.0,0.5378760836133623,,,3,1000,pde,0.3618465554805354,0.5377263666862936,0.7332982794786127,1.0,0.9999999492065563,0.5377263666862936,grid
dirichlet,1.916666666666667,0.9750000000000001,0.725,24,100,injection,0,True,,0.5464200285826333,0.9999999796446947,0.721873518216612,0.9110949297986569,0.00014267202174492942,1.0,6.50180119107668e-05,1502,2204,direct_injection,,,,1.0,0.5463117802621378,,,3,1000,pde,0.6280494793063419,0.5464200285826333,0.7392022920572103,1.0,0.9999999796446947,0.5464200285826333,grid
dirichlet,1.916666666666667,0.9750000000000001,0.725,48,100,injection,0,True,,0.539144661494453,0.99999985180149,0.25033648445151335,0.924548411393676,0.00038496562371275345,1.0,0.10299293875451332,1502,2204,direct_injection,,,,1.0,0.5388846918797204,,,3,1000,pde,0.36737933960597535,0.539144661494453,0.7342647080545632,1.0,0.99999985180149,0.539144661494453,grid
dirichlet,1.916666666666667,0.9750000000000001,0.75,24,100,injection,0,True,,0.5501962911653661,0.9999999873527825,0.709535071964783,0.9041753996163406,0.00011245984939307497,1.0,6.291359646076675e-05,1502,2204,direct_injection,,,,1.0,0.5501123235851971,,,3,1000,pde,0.6248068221832846,0.5501962911653661,0.7417521763806063,1.0,0.9999999873527825,0.5501962911653661,grid
dirichlet,1.916666666666667,0.9750000000000001,0.75,48,100,injection,0,True,,0.5475224908764719,0.9999997368553699,0.2656539078069555,0.9090703992520867,0.0005129763146260426,1.0,0.08214420346097795,1502,2204,direct_injection,,,,0.9999999999999998,0.5471374734019284,,,3,1000,pde,0.38138102904252186,0.5475224908764719,0.7399476271172656,1.0,0.9999997368553699,0.5475224908764719,grid
dirichlet,1.916666666666667,0.9750000000000001,0.8,24,100,injection,0,True,,0.556995405975612,0.9999999788031614,0.6710273128330385,0.8918222603787626,0.0001455913419225069,1.0,5.783186781892973e-05,1502,2204,direct_injection,,,,1.0,0.5568879516732749,,,3,1000,pde,0.6113584304907902,0.556995405975612,0.7463212485087183,1.0,0.9999999788031614,0.556995405975612,grid
dirichlet,1.916666666666667,0.9750000000000001,0.8,48,100,injection,0,True,,0.565400199130877,0.9999999438122992,0.20632715014469327,0.8767318479990235,0.00023703945654526582,1.0,0.1002090538367796,1502,2204,direct_injection,,,,0.9999999999999996,0.5654557237925842,,,3,1000,pde,0.34155147749338743,0.565400199130877,0.7519309802973123,1.0,0.9999999438122992,0.565400199130877,grid
dirichlet,1.916666666666667,0.9750000000000001,0.9,24,100,injection,0,True,,0.5750850924636155,0.9999999924190082,0.5365724672584825,0.8595772823627614,8.706889223519424e-05,1.0,4.6036992245841296e-05,1502,2204,direct_injection,,,,0.9999999999999996,0.5750188254639295,,,3,1000,pde,0.5554951187425275,0.5750850924636155,0.7583436506384262,1.0,0.9999999924190082,0.5750850924636155,grid
dirichlet,1.916666666666667,0.9750000000000001,0.9,48,100,injection,0,True,,0.6016609893992233,0.999999234467932,0.04573986441477036,0.8136741021949289,0.0008749472291486394,1.0,0.15090474745294463,1502,2204,direct_injection,,,,0.9999999999999993,0.601422695667734,,,3,1000,pde,0.16589120554983336,0.6016609893992233,0.775668092291557,1.0,0.999999234467932,0.6016609893992233,grid
dirichlet,1.916666666666667,1.0,0.3,24,100,injection,0,True,,0.48104042501437233,0.9999999302064556,0.3948026343717447,1.0386661478461436,0.00026418468765196905,1.0,9.232939670017662e-05,1502,2204,direct_injection,,,,0.9999999999999998,0.48084034539993925,,,3,1000,pde,0.4357935601118698,0.48104042501437233,0.6935707786624032,1.0,0.9999999302064556,0.48104042501437233,grid
dirichlet,1.916666666666667,1.0,0.3,48,100,injection,0,True,,0.40766552210914847,0.9999757634691224,0.002335868883493943,1.2054009089948559,0.0049231207888009885,1.0,0.08805398784857361,1502,2204,direct_injection,,,,1.0,0.41073917819240235,,,3,1000,pde,0.030858600226971927,0.40766552210914847,0.6384869004992573,1.0,0.9999757634691224,0.40766552210914847,grid
dirichlet,1.916666666666667,1.0,0.675,24,100,injection,0,True,,0.5391802029755278,0.9999999297456509,0.7298334413525502,0.9244822884540723,0.00026505537933471115,1.0,8.54283251861817e-05,1502,2204,direct_injection,,,,1.0,0.5389813792682355,,,3,1000,pde,0.6273051434882357,0.5391802029755278,0.7342889097456994,1.0,0.9999999297456509,0.5391802029755278,grid
