beta,eta_err,fidelity,map_err_best_scale,map_scale_imag,map_scale_real,objective,post_prob,r_prime,r_target,reason,status,vec_err_best_scale,vec_scale_imag,vec_scale_real
0.6,1.7898363872059282,0.5140780999744621,0.9958232883791521,0.0,1.9085400047769088,1.4444369935199806,0.9663064278020327,0.8,1.5,,ok,0.9722292543291275,0.0,1.669399003478522
0.6233333333333333,1.7806862047426142,0.5162946433732594,0.9921327724934337,0.0,1.9105532037794493,1.4381765017897905,0.9648067351637424,0.8,1.5,,ok,0.9679248477117368,0.0,1.671695360075098
0.6466666666666666,1.7714981901161968,0.5185341004069787,0.9884168760673451,0.0,1.911874631236294,1.431875773690118,0.9625909761294539,0.8,1.5,,ok,0.9635940406767944,0.0,1.6733921151023097
0.6699999999999999,1.7622660583468315,0.5207982443011194,0.9846728449415376,0.0,1.9124766860172104,1.4255302465908786,0.9596355046736774,0.8,1.5,,ok,0.9592337363351656,0.0,1.6744649979702608
0.6933333333333334,1.7529834403822424,0.5230889118720395,0.980897852406883,0.0,1.912329863852405,1.4191352472862655,0.9559159840769128,0.8,1.5,,ok,0.9548407666764259,0.0,1.6748880465086866
0.7166666666666667,1.7436438868648263,0.5254080046354848,0.9770889982123684,0.0,1.9114025511001083,1.4126859913455978,0.9514073355241471,0.8,1.5,,ok,0.9504118924711877,0.0,1.6746334217843997
0.74,1.7342408747689246,0.5277574893826925,0.973243308406752,0.0,1.9096607942874433,1.4061775839877657,0.9460836846310821,0.8,1.5,,ok,0.9459438042535243,0.0,1.6736712009415697
0.7633333333333333,1.7247678178498163,0.5301393979914377,0.9693577363557675,0.0,1.907068041141253,1.3996050230693837,0.9399183054576885,0.8,1.5,,ok,0.9414331247910718,0.0,1.671969144170531
0.7866666666666666,1.715218082114114,0.5325558261667838,0.965429165380536,0.0,1.9035848478724153,1.3929632049530989,0.9328835613897503,0.8,1.5,,ok,0.9368764135711701,0.0,1.6694924310441808
0.8099999999999999,1.7055850078762331,0.5350089307095437,0.9614544136013824,0.0,1.8991685462565364,1.3862469342572639,0.92495084201906,0.8,1.5,,ok,0.9322701739920498,0.0,1.6662033603516806
0.8333333333333333,1.6958619404389343,0.537500924780586,0.9574302417572298,0.0,1.8937728624739076,1.3794509388026661,0.9160904948014642,0.8,1.5,,ok,0.9276108641630805,0.0,1.662061006123921
0.8566666666666667,1.6860422720724197,0.5400340704535603,0.9533533650223057,0.0,1.8873474776032375,1.3725698914965863,0.9062717497750988,0.8,1.5,,ok,0.9228949125081114,0.0,1.6570208206674668
