beta,eta_err,fidelity,map_err_best_scale,map_scale_imag,map_scale_real,objective,post_prob,r_prime,r_target,status,vec_err_best_scale,vec_scale_imag,vec_scale_real
0.95,1.2487122440463547,0.6828127917137685,0.7449616196613573,0.0,1.7408955346351804,1.0199047429497994,0.6292602474786824,0.35294117647058826,0.5,ok,0.6815645727048092,0.0,1.5525805341929837
0.95,1.2753108955165506,0.6761461744856605,0.7555661258804623,0.0,1.7821263203156068,1.0360524382184637,0.6636089987313886,0.27647058823529413,0.5,ok,0.6920766840025155,0.0,1.5865895702795234
0.9153846153846154,1.2789733108679666,0.6734336605364297,0.7586360333132339,0.0,1.7667472887684859,1.0420135209001398,0.6550823813729811,0.35294117647058826,0.5,ok,0.6963671872703443,0.0,1.5731985367234465
0.95,1.2894341111476184,0.6733983613055481,0.7604368352148924,0.0,1.8059782576949739,1.042971574050387,0.6827959646169534,0.2,0.5,ok,0.6964230745082182,0.0,1.6060892107336817
0.9153846153846154,1.3027012287072344,0.6676346729756171,0.7679370709819883,0.0,1.801064368249452,1.056154051448349,0.6845649998357872,0.27647058823529413,0.5,ok,0.7055672496061357,0.0,1.6012714162168162
0.95,1.292057398518726,0.6655433663793083,0.7684731721291692,0.0,1.7327333467123904,1.059854114736017,0.6376446870092968,0.4294117647058824,0.5764705882352941,ok,0.7088946969903979,0.0,1.5429992551222342
0.9153846153846154,1.3139563145291482,0.6657595581262377,0.7715133778042017,0.0,1.820650222827354,1.0610191856302666,0.7002185464036844,0.2,0.5,ok,0.7085504746344777,0.0,1.617199781736602
0.8807692307692307,1.309168805704497,0.6641741575435106,0.7721578349197319,0.0,1.7894304445507345,1.0639462897209346,0.6793238225485544,0.35294117647058826,0.5,ok,0.7110760801382441,0.0,1.5909904519046723
0.8807692307692307,1.3299446373683275,0.6592621248106749,0.7801334047704719,0.0,1.8178053532713498,1.0760245510631394,0.7043348496300985,0.27647058823529413,0.5,ok,0.7189209549184372,0.0,1.614012209638759
0.95,1.3194804778646672,0.658657720147106,0.7793447089413914,0.0,1.7797278962302852,1.0766278246549261,0.6774257227637802,0.35294117647058826,0.5764705882352941,ok,0.7198883561915856,0.0,1.582154530335239
0.8807692307692307,1.3383335958191755,0.6582466895859911,0.7824330935348988,0.0,1.833736745256589,1.0788507292863023,0.7167472529983135,0.2,0.5,ok,0.7205465169981526,0.0,1.626917477080386
0.9153846153846154,1.3225427300612154,0.6562621180743352,0.7820699756145852,0.0,1.7609667432879437,1.0819493072616682,0.6659016955236303,0.4294117647058824,0.5764705882352941,ok,0.7237274253580922,0.0,1.5657841497779892
0.95,1.3356434570711424,0.6552277750957844,0.7851338131419071,0.0,1.8082862948130556,1.0851928822440917,0.7014265569508008,0.27647058823529413,0.5764705882352941,ok,0.7253873644279274,0.0,1.6057407023586359
0.846153846153846,1.3393099101582129,0.6550375928793738,0.7855327735507822,0.0,1.8091889783444672,1.0857072370781464,0.7020174699891047,0.35294117647058826,0.5,ok,0.7256927299467242,0.0,1.606183782721568
0.95,1.3430358473864927,0.6545129284845692,0.7869561008612177,0.0,1.8242763686629695,1.0872878131847108,0.7136713440569892,0.2,0.5764705882352941,ok,0.7265354091783305,0.0,1.6188119750537546
0.95,1.330752547816933,0.650486356435738,0.789135152179095,0.0,1.71979046461463,1.0950584420491427,0.6410536925461907,0.5058823529411764,0.6529411764705882,ok,0.733015183781382,0.0,1.5295175452559977
0.846153846153846,1.3570637265364756,0.6510244340427954,0.792167817632331,0.0,1.8324966714557747,1.095680662551203,0.7229445980343335,0.27647058823529413,0.5,ok,0.7321479754371772,0.0,1.6249474361785974
0.846153846153846,1.3625876217596937,0.650854354144224,0.7932082559372101,0.0,1.845329280043855,1.096483455853196,0.7323999591241246,0.2,0.5,ok,0.7324220455918021,0.0,1.6353255688987949
0.9153846153846154,1.3473844671673882,0.650147707352305,0.7917873045138712,0.0,1.8002973186474507,1.0969474536265456,0.7003766466876963,0.35294117647058826,0.5764705882352941,ok,0.7335611867372253,0.0,1.5983062957637912
0.9153846153846154,1.3608246100650585,0.6475365506499158,0.7963605603885784,0.0,1.8240695890390333,1.1035800920213883,0.7204963213526911,0.27647058823529413,0.5764705882352941,ok,0.7377766393595949,0.0,1.6178423206265637
