value,fidelity,post_prob,purity,pde_error,used_fock_terms
70.0,0.9479479102072159,0.14139715352020332,0.9714517468149237,0.21603211812630033,32
100.0,0.947796348865298,0.14158885345000777,0.9716234302281753,0.21628788162035767,32
130.0,0.9477131782726655,0.1416904419038598,0.9717140159034299,0.21643000236408638,32
